"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","direct migration background","39.27","40","299","30","40","40","42","65","38.61","39.93","13","66","40","40"
"1984","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","no migration background","38.18","40","926","25","40","40","40","56","37.7","38.66","5","80","40","40"
"1984","1-pers.-HH","direct migration background","39.81","40","175","40","40","40","40","65","38.94","40.68","4","66","40","40"
"1984","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1984","1-pers.-HH","no migration background","38.24","40","378","30","40","40","40","55","37.48","39","4","65","40","40"
"1984","Couple + C. GT 16 ","direct migration background","37.84","40","294","25","40","40","40","55","37.05","38.63","8","70","40","40"
"1984","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","no migration background","37.68","40","784","25","40","40","40","55","37.14","38.22","6","70","40","40"
"1984","Couple + C. LE 16","direct migration background","38.11","40","743","25","40","40","40","60","37.6","38.62","8","72","40","40"
"1984","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","no migration background","36.95","40","1048","20","40","40","42","60","36.33","37.57","1","77","40","40"
"1984","Couple + C. LE and GT 16","direct migration background","38.73","40","403","40","40","40","40","50","38.16","39.3","5","60","40","40"
"1984","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","no migration background","38.09","40","543","25","40","40","42","60","37.32","38.86","3","80","40","40"
"1984","Single parent","direct migration background","39.39","40","85","40","40","40","40","45","38.59","40.19","19","56","40","40"
"1984","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1984","Single parent","no migration background","36.83","40","203","24","40","40","40","55","35.57","38.09","0","72","40","40"
"1985","(Married) couple without C.","direct migration background","39.01","40","257","38","40","40","40","66","38.39","39.63","8","66","40","40"
"1985","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","no migration background","37.63","40","824","26","40","40","40","46","37.18","38.08","5","60","40","40"
"1985","1-pers.-HH","direct migration background","39.63","40","144","38","40","40","40","66","38.5","40.76","8","66","40","40"
"1985","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
