"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","Female","","","","","","","","","","","","","",""
"1984","(0) in school","Male","","","","","","","","","","","","","",""
"1984","(1a) inadequately completed","Female","37.12","40","256","25","40","40","40","54","36.12","38.12","10","60","40","40"
"1984","(1a) inadequately completed","Male","39.83","40","384","40","40","40","40","56","39.43","40.23","4","70","40","40"
"1984","(1b) general elementary school","Female","31.71","40","589","15","21","40","40","48","30.86","32.56","3","65","40","40"
"1984","(1b) general elementary school","Male","40.23","40","702","40","40","40","42","60","39.89","40.57","0","70","40","40"
"1984","(1c) basic vocational qualification","Female","32.54","40","697","18","24","40","40","55","31.74","33.34","2","74","40","40"
"1984","(1c) basic vocational qualification","Male","40.86","40","1715","40","40","40","42","60","40.67","41.05","8","80","40","40"
"1984","(2a) intermediate vocational","Female","34.63","40","411","20","25","40","40","56","33.6","35.66","1","80","40","40"
"1984","(2a) intermediate vocational","Male","41.11","40","409","40","40","40","44","60","40.67","41.55","10","65","40","40"
"1984","(2b) intermediate general qualification","Female","37.31","40","132","22","40","40","40","45","35.99","38.63","10","60","40","40"
"1984","(2b) intermediate general qualification","Male","40.67","40","79","40","40","40","41","60","40.09","41.25","38","60","40","40"
"1984","(2c_gen) general maturity certificate","Female","29.93","40","50","10","20","40","40","40","26.53","33.33","6","40","30","40"
"1984","(2c_gen) general maturity certificate","Male","36.84","40","86","20","40","40","40","50","35.06","38.62","9","60","40","40"
"1984","(2c_voc) vocational maturity certificate","Female","37.18","40","88","20","40","40","40","50","35.42","38.94","6","55","40","40"
"1984","(2c_voc) vocational maturity certificate","Male","40.53","40","168","40","40","40","40","66","39.72","41.34","20","80","40","40"
"1984","(3a) lower tertiary education","Female","34.15","40","34","20","28","40","40","40","31.26","37.04","10","40","35","40"
"1984","(3a) lower tertiary education","Male","40.69","40","117","40","40","40","42","60","39.83","41.55","20","66","40","40"
"1984","(3b) higher tertiary education","Female","31.98","40","100","15","20","40","42","54","29.71","34.25","8","55","28","40"
"1984","(3b) higher tertiary education","Male","40.09","40","218","28","40","41","48","65","38.99","41.19","9","70","40","40"
"1985","(0) in school","Female","","","","","","","","","","","","","",""
"1985","(0) in school","Male","","","","","","","","","","","","","",""
"1985","(1a) inadequately completed","Female","38.31","40","202","32","40","40","40","64","37.23","39.39","8","64","40","40"
"1985","(1a) inadequately completed","Male","39.77","40","292","38","40","40","40","56","39.23","40.31","8","72","40","40"
"1985","(1b) general elementary school","Female","31.86","40","519","16","20","40","40","48","30.97","32.75","3","54","40","40"
"1985","(1b) general elementary school","Male","39.8","40","604","39","40","40","40","56","39.48","40.12","8","60","40","40"
"1985","(1c) basic vocational qualification","Female","32.57","40","613","20","24","40","40","47","31.76","33.38","3","74","40","40"
"1985","(1c) basic vocational qualification","Male","40.2","40","1475","40","40","40","40","50","40.05","40.35","8","70","40","40"
"1985","(2a) intermediate vocational","Female","34.54","40","396","20","25","40","40","45","33.59","35.49","1","60","40","40"
"1985","(2a) intermediate vocational","Male","39.93","40","367","40","40","40","40","48","39.59","40.27","10","60","40","40"
"1985","(2b) intermediate general qualification","Female","36.38","40","115","20","40","40","40","47","34.81","37.95","2","48","40","40"
"1985","(2b) intermediate general qualification","Male","39.5","40","87","40","40","40","40","48","38.45","40.55","8","48","40","40"
