"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","Female","3.22","4","234","1","3","4","4","4","3.09","3.35","1","4","3","4"
"1990","college entrance qualification","Male","3.5","4","300","2","3","4","4","4","3.41","3.59","1","4","4","4"
"1990","lower secondary degree","Female","3.11","4","967","1","2","4","4","4","3.04","3.18","1","4","4","4"
"1990","lower secondary degree","Male","3.43","4","768","2","3","4","4","4","3.37","3.49","1","4","4","4"
"1990","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","3.15","3","32","1","3","4","4","4","2.75","3.55","1","4","3","4"
"1990","secondary school degree","Female","3.31","4","1060","2","3","4","4","4","3.25","3.37","1","4","4","4"
"1990","secondary school degree","Male","3.47","4","967","2","3","4","4","4","3.42","3.52","1","4","4","4"
"1991","college entrance qualification","Female","3.21","4","217","2","3","4","4","4","3.08","3.34","1","4","3","4"
"1991","college entrance qualification","Male","3.45","4","288","2","3","4","4","4","3.36","3.54","1","4","4","4"
"1991","lower secondary degree","Female","3.03","3","868","1","2","4","4","4","2.96","3.1","1","4","3","4"
"1991","lower secondary degree","Male","3.39","4","708","2","3","4","4","4","3.32","3.46","1","4","4","4"
"1991","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1991","Other degree","Female","","","","","","","","","","","","","",""
"1991","Other degree","Male","","","","","","","","","","","","","",""
"1991","secondary school degree","Female","3.29","4","1026","2","3","4","4","4","3.23","3.35","1","4","4","4"
"1991","secondary school degree","Male","3.42","4","930","2","3","4","4","4","3.36","3.48","1","4","4","4"
"1992","college entrance qualification","Female","3.18","3","676","2","3","4","4","4","3.11","3.25","1","4","3","4"
"1992","college entrance qualification","Male","3.35","4","990","2","3","4","4","4","3.3","3.4","1","4","4","4"
"1992","lower secondary degree","Female","3.02","3","2883","1","2","4","4","4","2.98","3.06","1","4","3","3"
"1992","lower secondary degree","Male","3.31","4","2476","2","3","4","4","4","3.27","3.35","1","4","4","4"
"1992","no degree/no degree yet","Female","3.18","3","125","2","3","4","4","4","3.03","3.33","1","4","3","3"
"1992","no degree/no degree yet","Male","3.31","3","102","2","3","4","4","4","3.13","3.49","1","4","3","4"
"1992","Other degree","Female","3","3","46","1","2","4","4","4","2.68","3.32","1","4","3","4"
"1992","Other degree","Male","3.19","3","50","2","3","4","4","4","2.93","3.45","1","4","3","4"
"1992","secondary school degree","Female","3.24","4","1965","2","3","4","4","4","3.2","3.28","1","4","4","4"
"1992","secondary school degree","Male","3.41","4","1512","2","3","4","4","4","3.37","3.45","1","4","4","4"
"1993","college entrance qualification","Female","3.23","3","734","2","3","4","4","4","3.17","3.29","1","4","3","4"
"1993","college entrance qualification","Male","3.3","3.92","1040","2","3","4","4","4","3.25","3.35","1","4","4","4"
"1993","lower secondary degree","Female","3.01","3","2975","1","2","4","4","4","2.97","3.05","1","4","3","3"
"1993","lower secondary degree","Male","3.26","4","2696","2","3","4","4","4","3.22","3.3","1","4","4","4"
"1993","no degree/no degree yet","Female","3.03","3","474","2","2","4","4","4","2.94","3.12","1","4","3","3"
"1993","no degree/no degree yet","Male","3.25","3","352","2","3","4","4","4","3.15","3.35","1","4","3","4"
"1993","Other degree","Female","3.04","3","404","1","2","4","4","4","2.94","3.14","1","4","3","4"
"1993","Other degree","Male","3.18","3.29","566","2","3","4","4","4","3.1","3.26","1","4","3","4"
"1993","secondary school degree","Female","3.17","3","2010","2","3","4","4","4","3.13","3.21","1","4","4","4"
"1993","secondary school degree","Male","3.3","4","1561","2","3","4","4","4","3.26","3.34","1","4","4","4"
"1994","college entrance qualification","Female","","","","","","","","","","","","","",""
"1994","college entrance qualification","Male","","","","","","","","","","","","","",""
"1994","lower secondary degree","Female","","","","","","","","","","","","","",""
"1994","lower secondary degree","Male","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1994","Other degree","Female","","","","","","","","","","","","","",""
"1994","Other degree","Male","","","","","","","","","","","","","",""
"1994","secondary school degree","Female","","","","","","","","","","","","","",""
"1994","secondary school degree","Male","","","","","","","","","","","","","",""
"1995","college entrance qualification","Female","3.2","3","816","2","3","4","4","4","3.14","3.26","1","4","3","4"
"1995","college entrance qualification","Male","3.31","3","1096","2","3","4","4","4","3.26","3.36","1","4","3","4"
"1995","lower secondary degree","Female","2.9","3","2816","1","2","4","4","4","2.86","2.94","1","4","3","3"
"1995","lower secondary degree","Male","3.22","3","2580","2","3","4","4","4","3.19","3.25","1","4","4","4"
"1995","no degree/no degree yet","Female","2.99","3","480","2","2","4","4","4","2.9","3.08","1","4","3","3"
"1995","no degree/no degree yet","Male","3.3","4","376","2","3","4","4","4","3.21","3.39","1","4","3","4"
"1995","Other degree","Female","3","3","529","1","2","4","4","4","2.91","3.09","1","4","3","4"
"1995","Other degree","Male","3.13","3","640","2","2","4","4","4","3.06","3.2","1","4","3","4"
"1995","secondary school degree","Female","3.11","3","2047","2","3","4","4","4","3.07","3.15","1","4","3","3"
"1995","secondary school degree","Male","3.26","3","1535","2","3","4","4","4","3.22","3.3","1","4","3","4"
"1996","college entrance qualification","Female","3.19","3","826","2","3","4","4","4","3.13","3.25","1","4","3","3"
"1996","college entrance qualification","Male","3.32","3","1087","2","3","4","4","4","3.27","3.37","1","4","3","4"
"1996","lower secondary degree","Female","2.97","3","2755","1","2","4","4","4","2.93","3.01","1","4","3","3"
"1996","lower secondary degree","Male","3.24","3.24","2527","2","3","4","4","4","3.21","3.27","1","4","4","4"
"1996","no degree/no degree yet","Female","3.09","3","460","2","3","4","4","4","3","3.18","1","4","3","3"
"1996","no degree/no degree yet","Male","3.29","4","359","2","3","4","4","4","3.2","3.38","1","4","3","4"
"1996","Other degree","Female","3.04","3","499","2","2","4","4","4","2.95","3.13","1","4","3","3"
"1996","Other degree","Male","3.06","3","598","2","2","4","4","4","2.98","3.14","1","4","3","4"
"1996","secondary school degree","Female","3.14","3","2041","2","3","4","4","4","3.1","3.18","1","4","3","3"
"1996","secondary school degree","Male","3.3","4","1546","2","3","4","4","4","3.26","3.34","1","4","4","4"
"1997","college entrance qualification","Female","3.25","3","838","2","3","4","4","4","3.19","3.31","1","4","3","4"
"1997","college entrance qualification","Male","3.37","4","1098","2","3","4","4","4","3.32","3.42","1","4","4","4"
"1997","lower secondary degree","Female","2.96","3","2659","1","2","4","4","4","2.92","3","1","4","3","3"
"1997","lower secondary degree","Male","3.25","4","2478","2","3","4","4","4","3.22","3.28","1","4","4","4"
"1997","no degree/no degree yet","Female","3.16","3","453","2","3","4","4","4","3.08","3.24","1","4","3","4"
"1997","no degree/no degree yet","Male","3.33","4","362","2","3","4","4","4","3.25","3.41","1","4","3","4"
"1997","Other degree","Female","3.12","3","470","2","2","4","4","4","3.03","3.21","1","4","3","3"
"1997","Other degree","Male","3.3","4","548","2","3","4","4","4","3.23","3.37","1","4","3","4"
"1997","secondary school degree","Female","3.14","3","2009","2","3","4","4","4","3.1","3.18","1","4","3","3"
"1997","secondary school degree","Male","3.3","4","1528","2","3","4","4","4","3.26","3.34","1","4","4","4"
"1998","college entrance qualification","Female","","","","","","","","","","","","","",""
"1998","college entrance qualification","Male","","","","","","","","","","","","","",""
"1998","lower secondary degree","Female","","","","","","","","","","","","","",""
"1998","lower secondary degree","Male","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","Male","","","","","","","","","","","","","",""
