"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","East Germany","3.32","4","142","2","3","4","4","4","3.16","3.48","1","4","4","4"
"1990","direct migration background","West Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1990","no migration background","East Germany","3.31","4","4268","2","3","4","4","4","3.28","3.34","1","4","4","4"
"1990","no migration background","West Germany","","","","","","","","","","","","","",""
"1991","direct migration background","East Germany","3.16","3.34","140","2","2","4","4","4","3","3.32","1","4","3","4"
"1991","direct migration background","West Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1991","no migration background","East Germany","3.28","4","3980","2","3","4","4","4","3.25","3.31","1","4","4","4"
"1991","no migration background","West Germany","3.47","4","37","2","3","4","4","4","3.2","3.74","1","4","3","4"
"1992","direct migration background","East Germany","3.1","3","145","2","3","4","4","4","2.95","3.25","1","4","3","4"
"1992","direct migration background","West Germany","3.18","4","428","1","3","4","4","4","3.09","3.27","1","4","3","4"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","3.13","3","71","2","3","4","4","4","2.95","3.31","1","4","3","4"
"1992","no migration background","East Germany","3.25","4","3821","2","3","4","4","4","3.22","3.28","1","4","4","4"
"1992","no migration background","West Germany","3.22","4","6514","2","3","4","4","4","3.2","3.24","1","4","4","4"
"1993","direct migration background","East Germany","3.02","3","136","1","2","4","4","4","2.85","3.19","1","4","3","4"
"1993","direct migration background","West Germany","3.13","3","2340","2","3","4","4","4","3.09","3.17","1","4","3","4"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","3.18","3","460","2","3","4","4","4","3.1","3.26","1","4","3","4"
"1993","no migration background","East Germany","3.24","4","3673","2","3","4","4","4","3.21","3.27","1","4","4","4"
"1993","no migration background","West Germany","3.16","3","6474","2","3","4","4","4","3.14","3.18","1","4","4","4"
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1994","no migration background","East Germany","","","","","","","","","","","","","",""
"1994","no migration background","West Germany","","","","","","","","","","","","","",""
"1995","direct migration background","East Germany","2.93","3","142","1","2","4","4","4","2.75","3.11","1","4","3","4"
"1995","direct migration background","West Germany","3.08","3","2646","2","2","4","4","4","3.04","3.12","1","4","3","4"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","3.15","3","491","2","3","4","4","4","3.07","3.23","1","4","3","4"
"1995","no migration background","East Germany","3.16","3","3529","2","3","4","4","4","3.13","3.19","1","4","3","3"
"1995","no migration background","West Germany","3.12","3","6466","2","3","4","4","4","3.1","3.14","1","4","3","3"
"1996","direct migration background","East Germany","2.91","3","141","1","2","4","4","4","2.74","3.08","1","4","3","3"
"1996","direct migration background","West Germany","3.1","3","2468","2","2","4","4","4","3.06","3.14","1","4","3","4"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","3.16","3","525","2","3","4","4","4","3.09","3.23","1","4","3","4"
"1996","no migration background","East Germany","3.19","3","3529","2","3","4","4","4","3.16","3.22","1","4","3","3"
"1996","no migration background","West Germany","3.16","3","6400","2","3","4","4","4","3.14","3.18","1","4","3","3"
"1997","direct migration background","East Germany","3","3","132","1","2","4","4","4","2.83","3.17","1","4","3","4"
"1997","direct migration background","West Germany","3.14","3","2345","2","3","4","4","4","3.1","3.18","1","4","3","4"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","3.21","3","549","2","3","4","4","4","3.14","3.28","1","4","3","4"
"1997","no migration background","East Germany","3.24","3","3482","2","3","4","4","4","3.21","3.27","1","4","3","4"
"1997","no migration background","West Germany","3.17","3","6308","2","3","4","4","4","3.15","3.19","1","4","4","4"
"1998","direct migration background","East Germany","","","","","","","","","","","","","",""
"1998","direct migration background","West Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1998","no migration background","East Germany","","","","","","","","","","","","","",""
"1998","no migration background","West Germany","","","","","","","","","","","","","",""
