"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","college entrance qualification","3.27","4","223","2","3","4","4","4","3.14","3.4","1","4","3","4"
"1990","16-34 y.","lower secondary degree","3.24","4","179","1","3","4","4","4","3.08","3.4","1","4","3","4"
"1990","16-34 y.","no degree/no degree yet","3.4","4","34","2","3","4","4","4","3.08","3.72","1","4","3","4"
"1990","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1990","16-34 y.","secondary school degree","3.39","4","1241","2","3","4","4","4","3.34","3.44","1","4","4","4"
"1990","35-65 y.","college entrance qualification","3.44","4","303","2","3","4","4","4","3.34","3.54","1","4","4","4"
"1990","35-65 y.","lower secondary degree","3.36","4","1204","2","3","4","4","4","3.3","3.42","1","4","4","4"
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","3.17","4","34","1","3","4","4","4","2.78","3.56","1","4","3","4"
"1990","35-65 y.","secondary school degree","3.39","4","736","2","3","4","4","4","3.32","3.46","1","4","4","4"
"1990","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1990","66 and older","lower secondary degree","3","3","352","1","2","4","4","4","2.89","3.11","1","4","3","4"
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","3.33","4","50","2","3","4","4","4","3.06","3.6","1","4","3","4"
"1991","16-34 y.","college entrance qualification","3.37","4","195","2","3","4","4","4","3.24","3.5","1","4","4","4"
"1991","16-34 y.","lower secondary degree","3.2","3","149","1","3","4","4","4","3.04","3.36","1","4","3","4"
"1991","16-34 y.","no degree/no degree yet","3.49","4","32","3","3","4","4","4","3.19","3.79","1","4","3","4"
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","3.4","4","1132","2","3","4","4","4","3.35","3.45","1","4","4","4"
"1991","35-65 y.","college entrance qualification","3.38","4","300","2","3","4","4","4","3.28","3.48","1","4","4","4"
"1991","35-65 y.","lower secondary degree","3.28","4","1099","2","3","4","4","4","3.22","3.34","1","4","4","4"
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","3.33","4","777","2","3","4","4","4","3.26","3.4","1","4","4","4"
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","3","3","328","1","2","4","4","4","2.89","3.11","1","4","3","4"
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","2.99","3","47","1","2","4","4","4","2.69","3.29","1","4","3","4"
"1992","16-34 y.","college entrance qualification","3.31","3","741","2","3","4","4","4","3.26","3.36","1","4","3","4"
"1992","16-34 y.","lower secondary degree","3.36","4","1037","2","3","4","4","4","3.31","3.41","1","4","4","4"
"1992","16-34 y.","no degree/no degree yet","3.26","3","187","2","3","4","4","4","3.14","3.38","1","4","3","4"
"1992","16-34 y.","Other degree","2.95","3","37","2","2","4","4","4","2.62","3.28","1","4","3","3"
"1992","16-34 y.","secondary school degree","3.36","4","1812","2","3","4","4","4","3.32","3.4","1","4","4","4"
"1992","35-65 y.","college entrance qualification","3.27","4","826","2","3","4","4","4","3.21","3.33","1","4","4","4"
"1992","35-65 y.","lower secondary degree","3.21","4","3244","1","3","4","4","4","3.18","3.24","1","4","4","4"
"1992","35-65 y.","no degree/no degree yet","3.27","3","31","2","3","4","4","4","2.97","3.57","1","4","3","4"
"1992","35-65 y.","Other degree","3.44","4","47","2","3","4","4","4","3.18","3.7","1","4","3","4"
"1992","35-65 y.","secondary school degree","3.31","4","1450","2","3","4","4","4","3.26","3.36","1","4","4","4"
"1992","66 and older","college entrance qualification","3.24","4","99","2","3","4","4","4","3.05","3.43","1","4","3","4"
"1992","66 and older","lower secondary degree","2.91","3","1078","1","2","4","4","4","2.85","2.97","1","4","3","3"
"1992","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","66 and older","Other degree","","","","","","","","","","","","","",""
"1992","66 and older","secondary school degree","3.14","4","215","1","2","4","4","4","3","3.28","1","4","3","4"
"1993","16-34 y.","college entrance qualification","3.27","3","827","2","3","4","4","4","3.21","3.33","1","4","3","4"
"1993","16-34 y.","lower secondary degree","3.26","4","1419","2","3","4","4","4","3.21","3.31","1","4","4","4"
"1993","16-34 y.","no degree/no degree yet","3.25","4","336","2","3","4","4","4","3.15","3.35","1","4","3","4"
"1993","16-34 y.","Other degree","3.09","3","229","1","2","4","4","4","2.96","3.22","1","4","3","4"
"1993","16-34 y.","secondary school degree","3.28","4","1871","2","3","4","4","4","3.24","3.32","1","4","4","4"
"1993","35-65 y.","college entrance qualification","3.28","4","846","2","3","4","4","4","3.22","3.34","1","4","4","4"
"1993","35-65 y.","lower secondary degree","3.18","4","3157","2","3","4","4","4","3.15","3.21","1","4","4","4"
"1993","35-65 y.","no degree/no degree yet","3.04","3","463","2","2","4","4","4","2.95","3.13","1","4","3","3"
"1993","35-65 y.","Other degree","3.12","3","711","2","2","4","4","4","3.05","3.19","1","4","3","4"
"1993","35-65 y.","secondary school degree","3.25","4","1478","2","3","4","4","4","3.2","3.3","1","4","4","4"
"1993","66 and older","college entrance qualification","3.25","4","101","2","3","4","4","4","3.07","3.43","1","4","3","4"
"1993","66 and older","lower secondary degree","2.9","3","1095","1","2","4","4","4","2.84","2.96","1","4","3","3"
"1993","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","66 and older","Other degree","3.34","3.83","30","2","3","4","4","4","2.92","3.76","1","4","2","4"
"1993","66 and older","secondary school degree","2.9","3","222","1","2","4","4","4","2.75","3.05","1","4","3","4"
"1994","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1994","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1994","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1994","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1994","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","66 and older","Other degree","","","","","","","","","","","","","",""
"1994","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1995","16-34 y.","college entrance qualification","3.3","3","894","2","3","4","4","4","3.25","3.35","1","4","3","4"
"1995","16-34 y.","lower secondary degree","3.14","3","1310","2","3","4","4","4","3.09","3.19","1","4","3","4"
"1995","16-34 y.","no degree/no degree yet","3.25","3","395","2","3","4","4","4","3.16","3.34","1","4","3","4"
"1995","16-34 y.","Other degree","3.08","3","304","1","2","4","4","4","2.97","3.19","1","4","3","4"
"1995","16-34 y.","secondary school degree","3.2","3","1751","2","3","4","4","4","3.16","3.24","1","4","3","3"
"1995","35-65 y.","college entrance qualification","3.26","3","902","2","3","4","4","4","3.21","3.31","1","4","3","4"
"1995","35-65 y.","lower secondary degree","3.1","3","2979","1","3","4","4","4","3.07","3.13","1","4","3","4"
"1995","35-65 y.","no degree/no degree yet","3.06","3","423","2","2","4","4","4","2.97","3.15","1","4","3","4"
"1995","35-65 y.","Other degree","3.13","3","819","2","2","4","4","4","3.07","3.19","1","4","3","4"
"1995","35-65 y.","secondary school degree","3.22","3","1606","2","3","4","4","4","3.18","3.26","1","4","3","4"
"1995","66 and older","college entrance qualification","3.13","3","116","2","2","4","4","4","2.96","3.3","1","4","3","4"
