"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1990","college entrance qualification","higher education","3.41","4","404","2","3","4","4","4","3.32","3.5","1","4","4","4"
"1990","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1990","college entrance qualification","in school","","","","","","","","","","","","","",""
"1990","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1990","college entrance qualification","middle vocational","3.34","4","46","2","3","4","4","4","3.06","3.62","1","4","3","4"
"1990","college entrance qualification","vocational + Abi","3.26","4","80","2","3","4","4","4","3.05","3.47","1","4","3","4"
"1990","lower secondary degree","general elemantary","2.91","3","316","1","2","4","4","4","2.79","3.03","1","4","3","4"
"1990","lower secondary degree","higher education","3.5","4","106","2","3","4","4","4","3.32","3.68","1","4","4","4"
"1990","lower secondary degree","higher vocational","3.59","4","102","3","3","4","4","4","3.45","3.73","1","4","4","4"
"1990","lower secondary degree","in school","","","","","","","","","","","","","",""
"1990","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1990","lower secondary degree","middle vocational","3.29","4","1211","1","3","4","4","4","3.23","3.35","1","4","4","4"
"1990","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","in school","3.44","4","31","2","3","4","4","4","3.13","3.75","1","4","3","4"
"1990","no degree/no degree yet","inadequately","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","middle vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1990","Other degree","general elemantary","","","","","","","","","","","","","",""
"1990","Other degree","higher education","","","","","","","","","","","","","",""
"1990","Other degree","higher vocational","","","","","","","","","","","","","",""
"1990","Other degree","in school","","","","","","","","","","","","","",""
