"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","direct migration background","(1c) basic vocational qualification","3.33","4","66","2","3","4","4","4","3.09","3.57","1","4","4","4"
"1990","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","","","","","","","","","","","","","",""
"1990","no migration background","(1a) inadequately completed","3.35","4","39","2","3","4","4","4","3.06","3.64","1","4","3","4"
"1990","no migration background","(1b) general elementary school","2.89","3","319","1","2","4","4","4","2.77","3.01","1","4","3","4"
"1990","no migration background","(1c) basic vocational qualification","3.32","4","1271","2","3","4","4","4","3.27","3.37","1","4","4","4"
"1990","no migration background","(2a) intermediate vocational","3.43","4","1367","2","3","4","4","4","3.38","3.48","1","4","4","4"
"1990","no migration background","(2b) intermediate general qualification","3.26","3.43","178","2","3","4","4","4","3.13","3.39","1","4","3","4"
"1990","no migration background","(2c_gen) general maturity certificate","3.34","4","46","2","3","4","4","4","3.06","3.62","1","4","3","4"
"1990","no migration background","(2c_voc) vocational maturity certificate","3.25","4","80","2","3","4","4","4","3.04","3.46","1","4","3","4"
"1990","no migration background","(3a) lower tertiary education","3.38","4","635","2","3","4","4","4","3.31","3.45","1","4","4","4"
"1990","no migration background","(3b) higher tertiary education","3.38","4","320","2","3","4","4","4","3.28","3.48","1","4","4","4"
"1991","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","direct migration background","(1c) basic vocational qualification","3.1","3","62","1","2","4","4","4","2.84","3.36","1","4","3","4"
"1991","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","3.39","4","50","2","3","4","4","4","3.15","3.63","1","4","3","4"
"1991","no migration background","(1b) general elementary school","2.89","3","277","1","2","4","4","4","2.76","3.02","1","4","3","4"
"1991","no migration background","(1c) basic vocational qualification","3.26","4","1148","2","3","4","4","4","3.2","3.32","1","4","4","4"
"1991","no migration background","(2a) intermediate vocational","3.37","4","1322","2","3","4","4","4","3.32","3.42","1","4","4","4"
"1991","no migration background","(2b) intermediate general qualification","3.19","3","164","2","3","4","4","4","3.05","3.33","1","4","3","4"
"1991","no migration background","(2c_gen) general maturity certificate","3.44","4","44","3","3","4","4","4","3.18","3.7","1","4","3","4"
"1991","no migration background","(2c_voc) vocational maturity certificate","3.24","4","74","1","3","4","4","4","3.01","3.47","1","4","3","4"
"1991","no migration background","(3a) lower tertiary education","3.39","4","614","2","3","4","4","4","3.32","3.46","1","4","4","4"
"1991","no migration background","(3b) higher tertiary education","3.39","4","304","2","3","4","4","4","3.3","3.48","1","4","4","4"
"1992","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","2.86","3","103","1","2","4","4","4","2.65","3.07","1","4","3","4"
"1992","direct migration background","(1c) basic vocational qualification","3.23","4","221","1","3","4","4","4","3.1","3.36","1","4","3","4"
"1992","direct migration background","(2a) intermediate vocational","3.2","3","78","2","3","4","4","4","3.01","3.39","1","4","3","4"
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","3.34","4","39","2","3","4","4","4","3.07","3.61","1","4","3","4"
"1992","direct migration background","(3b) higher tertiary education","3.38","3.44","49","2","3","4","4","4","3.14","3.62","1","4","3","4"
"1992","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","no migration background","(0) in school","3.31","3","88","2","3","4","4","4","3.14","3.48","1","4","3","4"
"1992","no migration background","(1a) inadequately completed","3.26","3","122","2","3","4","4","4","3.1","3.42","1","4","3","4"
"1992","no migration background","(1b) general elementary school","3.08","3","1383","2","2","4","4","4","3.03","3.13","1","4","3","4"
"1992","no migration background","(1c) basic vocational qualification","3.19","4","3574","1","3","4","4","4","3.16","3.22","1","4","4","4"
"1992","no migration background","(2a) intermediate vocational","3.33","4","2427","2","3","4","4","4","3.29","3.37","1","4","4","4"
"1992","no migration background","(2b) intermediate general qualification","3.26","3.64","429","2","3","4","4","4","3.18","3.34","1","4","3","4"
"1992","no migration background","(2c_gen) general maturity certificate","3.22","3","263","2","3","4","4","4","3.12","3.32","1","4","3","4"
"1992","no migration background","(2c_voc) vocational maturity certificate","3.29","3","391","2","3","4","4","4","3.21","3.37","1","4","3","4"
"1992","no migration background","(3a) lower tertiary education","3.33","4","820","2","3","4","4","4","3.27","3.39","1","4","4","4"
"1992","no migration background","(3b) higher tertiary education","3.28","4","701","2","3","4","4","4","3.22","3.34","1","4","4","4"
"1993","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","2.99","3","555","1","2","4","4","4","2.91","3.07","1","4","3","3"
"1993","direct migration background","(1b) general elementary school","3.05","3","738","1","2","4","4","4","2.98","3.12","1","4","3","4"
"1993","direct migration background","(1c) basic vocational qualification","3.21","4","609","2","3","4","4","4","3.13","3.29","1","4","3","4"
"1993","direct migration background","(2a) intermediate vocational","3.11","3","103","1","2","4","4","4","2.91","3.31","1","4","3","4"
"1993","direct migration background","(2b) intermediate general qualification","3.11","3.59","48","1","2","4","4","4","2.79","3.43","1","4","3","4"
"1993","direct migration background","(2c_gen) general maturity certificate","3.22","4","91","2","2","4","4","4","3","3.44","1","4","3","4"
"1993","direct migration background","(2c_voc) vocational maturity certificate","3.19","3","110","2","3","4","4","4","3.01","3.37","1","4","3","4"
"1993","direct migration background","(3a) lower tertiary education","3.19","3","45","2","3","4","4","4","2.91","3.47","1","4","3","4"
"1993","direct migration background","(3b) higher tertiary education","3.24","3","87","2","3","4","4","4","3.07","3.41","1","4","3","4"
"1993","indirect migration background","(0) in school","3.42","3.58","45","2","3","4","4","4","3.22","3.62","2","4","3","4"
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","3.17","3","126","2","3","4","4","4","3.02","3.32","1","4","3","4"
"1993","indirect migration background","(1c) basic vocational qualification","3.17","4","81","1","3","4","4","4","2.94","3.4","1","4","3","4"
"1993","indirect migration background","(2a) intermediate vocational","3.11","3","36","2","2","4","4","4","2.8","3.42","1","4","3","4"
"1993","indirect migration background","(2b) intermediate general qualification","3.08","3","74","2","3","4","4","4","2.88","3.28","1","4","3","4"
"1993","indirect migration background","(2c_gen) general maturity certificate","3.36","3","35","2","3","4","4","4","3.1","3.62","1","4","3","4"
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","3.28","3","73","2","3","4","4","4","3.07","3.49","1","4","3","4"
"1993","no migration background","(1a) inadequately completed","3.23","3","135","2","3","4","4","4","3.08","3.38","1","4","3","4"
"1993","no migration background","(1b) general elementary school","3.03","3","1325","1","2","4","4","4","2.98","3.08","1","4","3","3"
"1993","no migration background","(1c) basic vocational qualification","3.15","3","3470","2","3","4","4","4","3.12","3.18","1","4","4","4"
"1993","no migration background","(2a) intermediate vocational","3.23","4","2438","2","3","4","4","4","3.19","3.27","1","4","4","4"
"1993","no migration background","(2b) intermediate general qualification","3.17","3","398","2","3","4","4","4","3.08","3.26","1","4","3","4"
"1993","no migration background","(2c_gen) general maturity certificate","3.29","3","277","2","3","4","4","4","3.2","3.38","1","4","3","4"
"1993","no migration background","(2c_voc) vocational maturity certificate","3.26","3","393","2","3","4","4","4","3.17","3.35","1","4","3","4"
"1993","no migration background","(3a) lower tertiary education","3.33","4","798","2","3","4","4","4","3.27","3.39","1","4","4","4"
"1993","no migration background","(3b) higher tertiary education","3.24","3","698","2","3","4","4","4","3.17","3.31","1","4","3","4"
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","","","","","","","","","","","","","",""
"1994","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","direct migration background","(0) in school","3.32","3","37","2","3","4","4","4","3.04","3.6","1","4","3","4"
"1995","direct migration background","(1a) inadequately completed","2.98","3","517","1","2","4","4","4","2.89","3.07","1","4","3","4"
"1995","direct migration background","(1b) general elementary school","2.95","3","736","1","2","4","4","4","2.88","3.02","1","4","3","4"
"1995","direct migration background","(1c) basic vocational qualification","3.14","3","684","2","3","4","4","4","3.07","3.21","1","4","4","4"
"1995","direct migration background","(2a) intermediate vocational","2.98","3","119","1","2","4","4","4","2.8","3.16","1","4","3","3"
"1995","direct migration background","(2b) intermediate general qualification","3.31","4","42","2","3","4","4","4","3.06","3.56","1","4","3","4"
"1995","direct migration background","(2c_gen) general maturity certificate","2.98","3","143","2","2","4","4","4","2.81","3.15","1","4","3","4"
"1995","direct migration background","(2c_voc) vocational maturity certificate","3.08","3","178","1","2","4","4","4","2.93","3.23","1","4","3","4"
"1995","direct migration background","(3a) lower tertiary education","3.23","3","47","2","3","4","4","4","2.95","3.51","1","4","3","4"
"1995","direct migration background","(3b) higher tertiary education","3.15","3","152","2","3","4","4","4","3","3.3","1","4","3","4"
"1995","indirect migration background","(0) in school","3.24","3","52","2","3","4","4","4","3.01","3.47","1","4","3","4"
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","3.05","3","106","1","3","4","4","4","2.87","3.23","1","4","3","4"
"1995","indirect migration background","(1c) basic vocational qualification","3.13","3","90","2","3","4","4","4","2.95","3.31","1","4","3","4"
"1995","indirect migration background","(2a) intermediate vocational","3.1","3","51","2","2","4","4","4","2.86","3.34","1","4","3","4"
"1995","indirect migration background","(2b) intermediate general qualification","3.26","3","65","2","3","4","4","4","3.04","3.48","1","4","3","4"
"1995","indirect migration background","(2c_gen) general maturity certificate","3.22","3","44","2","3","4","4","4","2.97","3.47","1","4","3","4"
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","3.3","3","172","2","3","4","4","4","3.17","3.43","1","4","3","4"
"1995","no migration background","(1a) inadequately completed","3.08","3","82","2","2","4","4","4","2.87","3.29","1","4","3","4"
"1995","no migration background","(1b) general elementary school","2.93","3","1205","1","2","4","4","4","2.87","2.99","1","4","3","3"
"1995","no migration background","(1c) basic vocational qualification","3.09","3","3307","1","2","4","4","4","3.06","3.12","1","4","3","4"
"1995","no migration background","(2a) intermediate vocational","3.18","3","2471","2","3","4","4","4","3.15","3.21","1","4","3","3"
