"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1990","direct migration background","higher education","3.48","4","36","2","3","4","4","4","3.18","3.78","1","4","3","4"
"1990","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
"1990","direct migration background","middle vocational","3.25","4","70","2","3","4","4","4","3.03","3.47","1","4","3","4"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","2.99","3","497","1","2","4","4","4","2.9","3.08","1","4","3","4"
"1990","no migration background","higher education","3.38","4","955","2","3","4","4","4","3.32","3.44","1","4","4","4"
"1990","no migration background","higher vocational","3.65","4","247","3","4","4","4","4","3.56","3.74","1","4","4","4"
"1990","no migration background","in school","3.42","4","30","2","3","4","4","4","3.1","3.74","1","4","3","4"
"1990","no migration background","inadequately","","","","","","","","","","","","","",""
"1990","no migration background","middle vocational","3.34","4","2447","2","3","4","4","4","3.3","3.38","1","4","4","4"
"1990","no migration background","vocational + Abi","3.24","4","77","2","3","4","4","4","3.02","3.46","1","4","3","4"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","3.27","4","37","2","2","4","4","4","2.95","3.59","1","4","3","4"
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","3.04","3","69","1","2","4","4","4","2.8","3.28","1","4","3","4"
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","2.97","3","441","1","2","4","4","4","2.87","3.07","1","4","3","4"
"1991","no migration background","higher education","3.39","4","918","2","3","4","4","4","3.33","3.45","1","4","4","4"
"1991","no migration background","higher vocational","3.42","4","226","2","3","4","4","4","3.3","3.54","1","4","4","4"
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","3.46","4","36","3","3","4","4","4","3.19","3.73","1","4","3","4"
"1991","no migration background","middle vocational","3.3","4","2301","2","3","4","4","4","3.26","3.34","1","4","4","4"
"1991","no migration background","vocational + Abi","3.25","4","70","1","3","4","4","4","3.02","3.48","1","4","3","4"
"1992","direct migration background","general elemantary","2.94","3","124","1","2","4","4","4","2.75","3.13","1","4","3","4"
"1992","direct migration background","higher education","3.36","4","88","2","3","4","4","4","3.18","3.54","1","4","3","4"
"1992","direct migration background","higher vocational","3.38","4","50","2","3","4","4","4","3.1","3.66","1","4","3","4"
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","3.26","4","277","2","3","4","4","4","3.15","3.37","1","4","3","4"
"1992","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","indirect migration background","general elemantary","2.95","3","32","2","2","4","4","4","2.63","3.27","1","4","3","4"
"1992","indirect migration background","higher education","","","","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","in school","","","","","","","","","","","","","",""
"1992","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1992","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","no migration background","general elemantary","3.11","3","1795","2","2","4","4","4","3.07","3.15","1","4","3","4"
"1992","no migration background","higher education","3.31","4","1521","2","3","4","4","4","3.27","3.35","1","4","4","4"
"1992","no migration background","higher vocational","3.3","4","697","2","3","4","4","4","3.23","3.37","1","4","4","4"
"1992","no migration background","in school","3.29","3","125","2","3","4","4","4","3.15","3.43","1","4","3","4"
"1992","no migration background","inadequately","3.16","3","84","2","3","4","4","4","2.94","3.38","1","4","3","4"
"1992","no migration background","middle vocational","3.23","4","5734","2","3","4","4","4","3.21","3.25","1","4","4","4"
"1992","no migration background","vocational + Abi","3.24","3","276","2","3","4","4","4","3.15","3.33","1","4","3","4"
"1993","direct migration background","general elemantary","3.06","3","784","1","2","4","4","4","2.99","3.13","1","4","3","4"
"1993","direct migration background","higher education","3.22","3","132","2","3","4","4","4","3.07","3.37","1","4","3","4"
"1993","direct migration background","higher vocational","3.38","4","58","3","3","4","4","4","3.13","3.63","1","4","3","4"
"1993","direct migration background","in school","","","","","","","","","","","","","",""
"1993","direct migration background","inadequately","2.99","3","499","2","2","4","4","4","2.91","3.07","1","4","3","3"
"1993","direct migration background","middle vocational","3.16","3","836","2","3","4","4","4","3.09","3.23","1","4","3","4"
"1993","direct migration background","vocational + Abi","3.15","3","95","2","3","4","4","4","2.95","3.35","1","4","3","4"
"1993","indirect migration background","general elemantary","3.17","3","197","2","3","4","4","4","3.05","3.29","1","4","3","4"
"1993","indirect migration background","higher education","","","","","","","","","","","","","",""
"1993","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","in school","3.4","3.55","47","2","3","4","4","4","3.2","3.6","2","4","3","4"
"1993","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1993","indirect migration background","middle vocational","3.19","4","150","2","3","4","4","4","3.04","3.34","1","4","3","4"
"1993","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","no migration background","general elemantary","3.05","3","1706","1","2","4","4","4","3","3.1","1","4","3","3"
"1993","no migration background","higher education","3.28","4","1496","2","3","4","4","4","3.23","3.33","1","4","4","4"
"1993","no migration background","higher vocational","3.18","3","675","2","3","4","4","4","3.11","3.25","1","4","3","4"
"1993","no migration background","in school","3.23","3","127","2","3","4","4","4","3.08","3.38","1","4","3","4"
"1993","no migration background","inadequately","3.19","3.6","83","2","3","4","4","4","2.97","3.41","1","4","3","4"
"1993","no migration background","middle vocational","3.19","4","5676","2","3","4","4","4","3.17","3.21","1","4","4","4"
"1993","no migration background","vocational + Abi","3.29","3.56","279","2","3","4","4","4","3.19","3.39","1","4","3","4"
"1994","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1994","direct migration background","higher education","","","","","","","","","","","","","",""
"1994","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1994","direct migration background","in school","","","","","","","","","","","","","",""
"1994","direct migration background","inadequately","","","","","","","","","","","","","",""
"1994","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1994","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1994","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1994","indirect migration background","higher education","","","","","","","","","","","","","",""
"1994","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","in school","","","","","","","","","","","","","",""
"1994","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1994","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1994","no migration background","general elemantary","","","","","","","","","","","","","",""
"1994","no migration background","higher education","","","","","","","","","","","","","",""
"1994","no migration background","higher vocational","","","","","","","","","","","","","",""
"1994","no migration background","in school","","","","","","","","","","","","","",""
"1994","no migration background","inadequately","","","","","","","","","","","","","",""
"1994","no migration background","middle vocational","","","","","","","","","","","","","",""
"1994","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1995","direct migration background","general elemantary","2.97","3","776","1","2","4","4","4","2.9","3.04","1","4","3","4"
"1995","direct migration background","higher education","3.16","3","199","2","3","4","4","4","3.03","3.29","1","4","3","4"
