"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","3.32","4","92","2","3","4","4","4","3.12","3.52","1","4","4","4"
"1990","direct migration background","Urban Area","3.34","4","49","2","3","4","4","4","3.08","3.6","1","4","3","4"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1990","no migration background","Rural Area","3.38","4","2698","2","3","4","4","4","3.34","3.42","1","4","4","4"
"1990","no migration background","Urban Area","3.2","4","1485","1","3","4","4","4","3.15","3.25","1","4","4","4"
"1991","direct migration background","Rural Area","3.17","3.2","91","2","3","4","4","4","2.97","3.37","1","4","3","4"
"1991","direct migration background","Urban Area","3.1","3.09","49","2","2","4","4","4","2.8","3.4","1","4","3","4"
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1991","no migration background","Rural Area","3.32","4","2582","2","3","4","4","4","3.28","3.36","1","4","4","4"
"1991","no migration background","Urban Area","3.22","4","1346","2","3","4","4","4","3.17","3.27","1","4","4","4"
"1992","direct migration background","Rural Area","3.02","3","169","1","2","4","4","4","2.87","3.17","1","4","3","4"
"1992","direct migration background","Urban Area","3.22","4","403","1","3","4","4","4","3.13","3.31","1","4","3","4"
"1992","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Urban Area","3.09","3","66","2","2","4","4","4","2.89","3.29","1","4","3","4"
"1992","no migration background","Rural Area","3.19","3","3968","2","3","4","4","4","3.16","3.22","1","4","4","4"
"1992","no migration background","Urban Area","3.24","4","6250","2","3","4","4","4","3.22","3.26","1","4","4","4"
"1993","direct migration background","Rural Area","3.05","3","398","2","2","4","4","4","2.95","3.15","1","4","3","3"
"1993","direct migration background","Urban Area","3.14","3","2078","2","3","4","4","4","3.1","3.18","1","4","3","4"
"1993","indirect migration background","Rural Area","3.16","3","72","2","3","4","4","4","2.97","3.35","1","4","3","4"
"1993","indirect migration background","Urban Area","3.18","3","402","2","3","4","4","4","3.09","3.27","1","4","3","4"
"1993","no migration background","Rural Area","3.13","3","3912","1","3","4","4","4","3.1","3.16","1","4","4","4"
"1993","no migration background","Urban Area","3.2","3","6235","2","3","4","4","4","3.18","3.22","1","4","4","4"
"1994","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1994","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","3.03","3","461","1","2","4","4","4","2.94","3.12","1","4","3","4"
"1995","direct migration background","Urban Area","3.08","3","2327","2","2","4","4","4","3.04","3.12","1","4","3","4"
"1995","indirect migration background","Rural Area","3.28","3.47","74","1","3","4","4","4","3.13","3.43","1","4","3","4"
"1995","indirect migration background","Urban Area","3.14","3","433","2","3","4","4","4","3.05","3.23","1","4","3","4"
"1995","no migration background","Rural Area","3.13","3","3921","2","3","4","4","4","3.1","3.16","1","4","3","3"
"1995","no migration background","Urban Area","3.13","3","6074","2","3","4","4","4","3.11","3.15","1","4","3","3"
"1996","direct migration background","Rural Area","3.05","3","448","1","3","4","4","4","2.96","3.14","1","4","3","3"
"1996","direct migration background","Urban Area","3.09","3","2161","2","2","4","4","4","3.05","3.13","1","4","3","4"
"1996","indirect migration background","Rural Area","3.13","3","87","2","3","4","4","4","2.96","3.3","1","4","3","4"
"1996","indirect migration background","Urban Area","3.16","3","458","2","3","4","4","4","3.08","3.24","1","4","3","4"
"1996","no migration background","Rural Area","3.12","3","3891","2","3","4","4","4","3.09","3.15","1","4","3","3"
"1996","no migration background","Urban Area","3.19","3","6037","2","3","4","4","4","3.17","3.21","1","4","3","4"
"1997","direct migration background","Rural Area","3.02","3","420","1","2","4","4","4","2.93","3.11","1","4","3","3"
"1997","direct migration background","Urban Area","3.15","3","2057","2","3","4","4","4","3.11","3.19","1","4","3","4"
"1997","indirect migration background","Rural Area","2.94","3","83","1","2","4","4","4","2.76","3.12","1","4","3","3"
"1997","indirect migration background","Urban Area","3.24","3","487","2","3","4","4","4","3.17","3.31","1","4","3","4"
"1997","no migration background","Rural Area","3.17","3","3843","2","3","4","4","4","3.14","3.2","1","4","3","4"
