"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","East Germany","3.38","4","534","2","3","4","4","4","3.3","3.46","1","4","4","4"
"1990","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","East Germany","3.24","4","1735","1","3","4","4","4","3.19","3.29","1","4","4","4"
"1990","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","East Germany","3.43","4","44","2","3","4","4","4","3.16","3.7","1","4","3","4"
"1990","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1990","Other degree","East Germany","3.06","3","59","1","2","4","4","4","2.77","3.35","1","4","3","4"
"1990","Other degree","West Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","East Germany","3.39","4","2027","2","3","4","4","4","3.35","3.43","1","4","4","4"
"1990","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","East Germany","3.34","4","494","2","3","4","4","4","3.26","3.42","1","4","4","4"
"1991","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","East Germany","3.19","4","1570","1","3","4","4","4","3.14","3.24","1","4","4","4"
"1991","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","East Germany","3.5","4","41","3","3","4","4","4","3.24","3.76","1","4","3","4"
"1991","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1991","Other degree","East Germany","3.26","4","48","2","3","4","4","4","2.98","3.54","1","4","3","4"
"1991","Other degree","West Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","East Germany","3.35","4","1937","2","3","4","4","4","3.31","3.39","1","4","4","4"
"1991","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","East Germany","3.3","4","484","2","3","4","4","4","3.22","3.38","1","4","4","4"
"1992","college entrance qualification","West Germany","3.28","3","1182","2","3","4","4","4","3.23","3.33","1","4","3","4"
"1992","lower secondary degree","East Germany","3.13","3","1493","1","3","4","4","4","3.08","3.18","1","4","3","4"
"1992","lower secondary degree","West Germany","3.16","4","3866","2","3","4","4","4","3.13","3.19","1","4","4","4"
"1992","no degree/no degree yet","East Germany","3.31","3","60","2","3","4","4","4","3.08","3.54","1","4","3","4"
"1992","no degree/no degree yet","West Germany","3.23","3","167","2","3","4","4","4","3.1","3.36","1","4","3","4"
"1992","Other degree","East Germany","3.23","4","47","2","2","4","4","4","2.92","3.54","1","4","3","4"
"1992","Other degree","West Germany","3.01","3","49","2","2","4","4","4","2.74","3.28","1","4","3","4"
"1992","secondary school degree","East Germany","3.33","4","1857","2","3","4","4","4","3.29","3.37","1","4","4","4"
"1992","secondary school degree","West Germany","3.3","4","1620","2","3","4","4","4","3.26","3.34","1","4","4","4"
"1993","college entrance qualification","East Germany","3.29","4","486","2","3","4","4","4","3.21","3.37","1","4","3","4"
"1993","college entrance qualification","West Germany","3.27","3","1288","2","3","4","4","4","3.22","3.32","1","4","3","4"
"1993","lower secondary degree","East Germany","3.13","3","1407","1","2","4","4","4","3.08","3.18","1","4","3","4"
"1993","lower secondary degree","West Germany","3.12","3","4264","1","2","4","4","4","3.09","3.15","1","4","3","4"
