"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","East Germany","3.33","4","2942","2","3","4","4","4","3.3","3.36","1","4","4","4"
"1992","Employed","West Germany","3.3","4","4513","2","3","4","4","4","3.27","3.33","1","4","4","4"
"1992","Not Employed","East Germany","3.06","3","1034","1","2","4","4","4","3","3.12","1","4","3","4"
"1992","Not Employed","West Germany","3.08","3","2500","1","2","4","4","4","3.04","3.12","1","4","3","4"
"1993","Employed","East Germany","3.33","4","2573","2","3","4","4","4","3.3","3.36","1","4","4","4"
"1993","Employed","West Germany","3.24","4","6120","2","3","4","4","4","3.22","3.26","1","4","4","4"
"1993","Not Employed","East Germany","3.06","3","1250","1","2","4","4","4","3.01","3.11","1","4","3","4"
"1993","Not Employed","West Germany","3.02","3","3154","1","2","4","4","4","2.98","3.06","1","4","3","3"
"1994","Employed","East Germany","","","","","","","","","","","","","",""
"1994","Employed","West Germany","","","","","","","","","","","","","",""
"1994","Not Employed","East Germany","","","","","","","","","","","","","",""
"1994","Not Employed","West Germany","","","","","","","","","","","","","",""
"1995","Employed","East Germany","3.24","3","2382","2","3","4","4","4","3.21","3.27","1","4","3","4"
"1995","Employed","West Germany","3.22","3","6107","2","3","4","4","4","3.2","3.24","1","4","3","4"
"1995","Not Employed","East Germany","3.03","3","1305","1","2","4","4","4","2.98","3.08","1","4","3","3"
"1995","Not Employed","West Germany","2.97","3","3496","1","2","4","4","4","2.94","3","1","4","3","3"
"1996","Employed","East Germany","3.26","3","2398","2","3","4","4","4","3.23","3.29","1","4","3","4"
"1996","Employed","West Germany","3.25","3","6039","2","3","4","4","4","3.23","3.27","1","4","4","4"
"1996","Not Employed","East Germany","3.06","3","1292","1","3","4","4","4","3.01","3.11","1","4","3","3"
"1996","Not Employed","West Germany","3.01","3","3354","1","2","4","4","4","2.98","3.04","1","4","3","3"
"1997","Employed","East Germany","3.26","3","2310","2","3","4","4","4","3.22","3.3","1","4","3","4"
"1997","Employed","West Germany","3.27","4","5822","2","3","4","4","4","3.25","3.29","1","4","4","4"
"1997","Not Employed","East Germany","3.17","3","1325","2","3","4","4","4","3.12","3.22","1","4","3","4"
"1997","Not Employed","West Germany","3.02","3","3380","1","2","4","4","4","2.99","3.05","1","4","3","3"
"1998","Employed","East Germany","","","","","","","","","","","","","",""
"1998","Employed","West Germany","","","","","","","","","","","","","",""
"1998","Not Employed","East Germany","","","","","","","","","","","","","",""
"1998","Not Employed","West Germany","","","","","","","","","","","","","",""
"1999","Employed","East Germany","","","","","","","","","","","","","",""
"1999","Employed","West Germany","","","","","","","","","","","","","",""
"1999","Not Employed","East Germany","","","","","","","","","","","","","",""
"1999","Not Employed","West Germany","","","","","","","","","","","","","",""
"2000","Employed","East Germany","","","","","","","","","","","","","",""
"2000","Employed","West Germany","","","","","","","","","","","","","",""
"2000","Not Employed","East Germany","","","","","","","","","","","","","",""
"2000","Not Employed","West Germany","","","","","","","","","","","","","",""
"2001","Employed","East Germany","","","","","","","","","","","","","",""
"2001","Employed","West Germany","","","","","","","","","","","","","",""
"2001","Not Employed","East Germany","","","","","","","","","","","","","",""
"2001","Not Employed","West Germany","","","","","","","","","","","","","",""
"2002","Employed","East Germany","","","","","","","","","","","","","",""
"2002","Employed","West Germany","","","","","","","","","","","","","",""
"2002","Not Employed","East Germany","","","","","","","","","","","","","",""
"2002","Not Employed","West Germany","","","","","","","","","","","","","",""
"2003","Employed","East Germany","","","","","","","","","","","","","",""
"2003","Employed","West Germany","","","","","","","","","","","","","",""
"2003","Not Employed","East Germany","","","","","","","","","","","","","",""
"2003","Not Employed","West Germany","","","","","","","","","","","","","",""
"2004","Employed","East Germany","","","","","","","","","","","","","",""
"2004","Employed","West Germany","","","","","","","","","","","","","",""
"2004","Not Employed","East Germany","","","","","","","","","","","","","",""
"2004","Not Employed","West Germany","","","","","","","","","","","","","",""
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
