"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","direct migration background","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","indirect migration background","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","no migration background","","","","","","","","","","","","","",""
"1990","Bavaria","direct migration background","","","","","","","","","","","","","",""
"1990","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1990","Bavaria","no migration background","","","","","","","","","","","","","",""
"1990","Berlin","direct migration background","","","","","","","","","","","","","",""
"1990","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1990","Berlin","no migration background","3.06","4","282","1","2","4","4","4","2.93","3.19","1","4","4","4"
"1990","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","no migration background","3.24","4","710","1","3","4","4","4","3.16","3.32","1","4","4","4"
"1990","Bremen","direct migration background","","","","","","","","","","","","","",""
"1990","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1990","Bremen","no migration background","","","","","","","","","","","","","",""
"1990","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1990","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Hamburg","no migration background","","","","","","","","","","","","","",""
"1990","Hesse","direct migration background","","","","","","","","","","","","","",""
"1990","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1990","Hesse","no migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","no migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no migration background","3.47","4","492","2","3","4","4","4","3.4","3.54","1","4","4","4"
"1990","North Rhine-Westphalia","direct migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","no migration background","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","no migration background","","","","","","","","","","","","","",""
"1990","Saxony","direct migration background","3.19","4","39","2","2","4","4","4","2.86","3.52","1","4","3","4"
"1990","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Saxony","no migration background","3.28","4","1293","2","3","4","4","4","3.23","3.33","1","4","4","4"
"1990","Saxony-Anhalt","direct migration background","3.15","4","31","1","2","4","4","4","2.74","3.56","1","4","3","4"
"1990","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","no migration background","3.36","4","777","2","3","4","4","4","3.29","3.43","1","4","4","4"
"1990","Schleswig-Holstein","direct migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","no migration background","","","","","","","","","","","","","",""
