"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","3.24","3","187","2","3","4","4","4","3.11","3.37","1","4","3","4"
"1990","16-34 y.","higher education","3.32","4","319","2","3","4","4","4","3.22","3.42","1","4","4","4"
"1990","16-34 y.","higher vocational","3.74","4","51","3","4","4","4","4","3.57","3.91","1","4","4","4"
"1990","16-34 y.","in school","3.44","4","31","2","3","4","4","4","3.13","3.75","1","4","3","4"
"1990","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1990","16-34 y.","middle vocational","3.38","4","1041","2","3","4","4","4","3.32","3.44","1","4","4","4"
"1990","16-34 y.","vocational + Abi","3.21","3","56","2","3","4","4","4","2.95","3.47","1","4","3","4"
"1990","35-65 y.","general elemantary","3.09","3","187","1","2","4","4","4","2.94","3.24","1","4","3","4"
"1990","35-65 y.","higher education","3.41","4","626","2","3","4","4","4","3.34","3.48","1","4","4","4"
"1990","35-65 y.","higher vocational","3.69","4","175","3","4","4","4","4","3.59","3.79","1","4","4","4"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1990","35-65 y.","middle vocational","3.36","4","1270","1","3","4","4","4","3.31","3.41","1","4","4","4"
"1990","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1990","66 and older","general elemantary","2.73","3","141","1","2","4","4","4","2.53","2.93","1","4","3","3"
"1990","66 and older","higher education","3.47","4","46","2","3","4","4","4","3.21","3.73","1","4","4","4"
"1990","66 and older","higher vocational","3.4","4","32","1","3","4","4","4","3.05","3.75","1","4","3","4"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","3.11","3","208","2","2","4","4","4","2.97","3.25","1","4","3","4"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","3.21","3","172","2","3","4","4","4","3.08","3.34","1","4","3","4"
"1991","16-34 y.","higher education","3.5","4","275","2","3","4","4","4","3.41","3.59","1","4","4","4"
"1991","16-34 y.","higher vocational","3.51","4","46","3","3","4","4","4","3.25","3.77","1","4","3","4"
"1991","16-34 y.","in school","","","","","","","","","","","","","",""
"1991","16-34 y.","inadequately","3.49","4","32","3","3","4","4","4","3.19","3.79","1","4","3","4"
"1991","16-34 y.","middle vocational","3.37","4","945","2","3","4","4","4","3.31","3.43","1","4","4","4"
"1991","16-34 y.","vocational + Abi","3.16","4","49","2","2","4","4","4","2.87","3.45","1","4","3","4"
"1991","35-65 y.","general elemantary","3","3","165","1","2","4","4","4","2.83","3.17","1","4","3","4"
"1991","35-65 y.","higher education","3.36","4","631","2","3","4","4","4","3.29","3.43","1","4","4","4"
"1991","35-65 y.","higher vocational","3.45","4","166","2","3","4","4","4","3.31","3.59","1","4","4","4"
"1991","35-65 y.","in school","","","","","","","","","","","","","",""
"1991","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1991","35-65 y.","middle vocational","3.3","4","1223","2","3","4","4","4","3.25","3.35","1","4","4","4"
"1991","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","66 and older","general elemantary","2.8","3","122","1","2","4","4","4","2.6","3","1","4","3","3"
"1991","66 and older","higher education","3.21","4","49","2","3","4","4","4","2.91","3.51","1","4","3","4"
"1991","66 and older","higher vocational","","","","","","","","","","","","","",""
"1991","66 and older","in school","","","","","","","","","","","","","",""
