"plh0112","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","16-34 y.","lower secondary degree","110","0.106260593735785","0.0870640931556739","0.125457094315895"
"Very important","1990","16-34 y.","secondary school degree","121","0.167399442778644","0.141480679038519","0.193318206518768"
"Very important","1990","16-34 y.","college entrance qualification","135","0.255910503695297","0.220087062153356","0.291733945237238"
"Very important","1990","16-34 y.","Other degree","2","","",""
"Very important","1990","16-34 y.","no degree/no degree yet","31","0.193533780644163","0.129885201381763","0.257182359906563"
"Very important","1990","35-65 y.","lower secondary degree","235","0.104371536104278","0.0919571539031189","0.116785918305438"
"Very important","1990","35-65 y.","secondary school degree","77","0.128500876796313","0.102095520511685","0.154906233080941"
"Very important","1990","35-65 y.","college entrance qualification","80","0.161663533670632","0.128832108280034","0.19449495906123"
"Very important","1990","35-65 y.","Other degree","3","","",""
"Very important","1990","35-65 y.","no degree/no degree yet","3","","",""
"Very important","1990","66 and older","lower secondary degree","50","0.0620992565560607","0.0449301046318775","0.0792684084802439"
"Very important","1990","66 and older","secondary school degree","12","","",""
"Very important","1990","66 and older","college entrance qualification","13","","",""
"Very important","1990","66 and older","Other degree","","","",""
"Very important","1990","66 and older","no degree/no degree yet","","","",""
"Important","1990","16-34 y.","lower secondary degree","402","0.412754232210876","0.382086178936258","0.443422285485494"
"Important","1990","16-34 y.","secondary school degree","304","0.355700613501659","0.322464893132346","0.388936333870972"
"Important","1990","16-34 y.","college entrance qualification","255","0.4365972708467","0.395881689072183","0.477312852621216"
"Important","1990","16-34 y.","Other degree","14","","",""
"Important","1990","16-34 y.","no degree/no degree yet","68","0.477295488352413","0.396824558023748","0.557766418681079"
"Important","1990","35-65 y.","lower secondary degree","859","0.375254267549959","0.355594218384563","0.394914316715356"
"Important","1990","35-65 y.","secondary school degree","268","0.438042332155272","0.398893811913165","0.47719085239738"
"Important","1990","35-65 y.","college entrance qualification","216","0.450703004630462","0.406329537469531","0.495076471791393"
"Important","1990","35-65 y.","Other degree","11","","",""
"Important","1990","35-65 y.","no degree/no degree yet","3","","",""
"Important","1990","66 and older","lower secondary degree","190","0.251151905950433","0.2202992677322","0.282004544168666"
"Important","1990","66 and older","secondary school degree","68","0.404983711342893","0.330532278410145","0.479435144275641"
"Important","1990","66 and older","college entrance qualification","40","0.429549837125665","0.33000885487565","0.529090819375681"
"Important","1990","66 and older","Other degree","1","","",""
"Important","1990","66 and older","no degree/no degree yet","4","","",""
"Less important","1990","16-34 y.","lower secondary degree","413","0.421105876083048","0.39035016906312","0.451861583102976"
"Less important","1990","16-34 y.","secondary school degree","333","0.430896087963251","0.396516474349948","0.465275701576555"
"Less important","1990","16-34 y.","college entrance qualification","161","0.274638996505623","0.237997865827121","0.311280127184124"
"Less important","1990","16-34 y.","Other degree","14","","",""
"Less important","1990","16-34 y.","no degree/no degree yet","45","0.307710936299612","0.233352125659885","0.382069746939339"
"Less important","1990","35-65 y.","lower secondary degree","967","0.403450069951239","0.383530111528772","0.423370028373706"
"Less important","1990","35-65 y.","secondary school degree","233","0.375857063243156","0.337639860428829","0.414074266057483"
"Less important","1990","35-65 y.","college entrance qualification","168","0.348762462759702","0.306260488283207","0.391264437236196"
"Less important","1990","35-65 y.","Other degree","6","","",""
"Less important","1990","35-65 y.","no degree/no degree yet","8","","",""
"Less important","1990","66 and older","lower secondary degree","281","0.360447078862428","0.326289569058848","0.394604588666009"
"Less important","1990","66 and older","secondary school degree","60","0.361630199057612","0.288758588585526","0.434501809529697"
"Less important","1990","66 and older","college entrance qualification","31","0.338931907837484","0.243747543426621","0.434116272248347"
"Less important","1990","66 and older","Other degree","","","",""
"Less important","1990","66 and older","no degree/no degree yet","","","",""
"Quite unimportant","1990","16-34 y.","lower secondary degree","65","0.0598792979702913","0.045099767002572","0.0746588289380106"
"Quite unimportant","1990","16-34 y.","secondary school degree","39","0.0460038557564463","0.0314596718787444","0.0605480396341482"
"Quite unimportant","1990","16-34 y.","college entrance qualification","19","","",""
"Quite unimportant","1990","16-34 y.","Other degree","2","","",""
"Quite unimportant","1990","16-34 y.","no degree/no degree yet","4","","",""
"Quite unimportant","1990","35-65 y.","lower secondary degree","269","0.116924126394523","0.103876809605489","0.129971443183557"
"Quite unimportant","1990","35-65 y.","secondary school degree","39","0.0575997278052589","0.039216006565474","0.0759834490450439"
"Quite unimportant","1990","35-65 y.","college entrance qualification","19","","",""
"Quite unimportant","1990","35-65 y.","Other degree","1","","",""
"Quite unimportant","1990","35-65 y.","no degree/no degree yet","3","","",""
"Quite unimportant","1990","66 and older","lower secondary degree","238","0.326301758631078","0.292946092579872","0.359657424682284"
"Quite unimportant","1990","66 and older","secondary school degree","27","","",""
"Quite unimportant","1990","66 and older","college entrance qualification","11","","",""
"Quite unimportant","1990","66 and older","Other degree","1","","",""
"Quite unimportant","1990","66 and older","no degree/no degree yet","4","","",""
"Very important","1991","16-34 y.","lower secondary degree","","","",""
