"plh0112","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","West Germany","395","0.094826875379562","0.0858359833143781","0.103817767444746"
"Very important","1990","lower secondary degree","East Germany","","","",""
"Very important","1990","secondary school degree","West Germany","210","0.134490231066384","0.117672650652023","0.151307811480744"
"Very important","1990","secondary school degree","East Germany","","","",""
"Very important","1990","college entrance qualification","West Germany","228","0.202308100578145","0.179069960022682","0.225546241133608"
"Very important","1990","college entrance qualification","East Germany","","","",""
"Very important","1990","Other degree","West Germany","5","","",""
"Very important","1990","Other degree","East Germany","","","",""
"Very important","1990","no degree/no degree yet","West Germany","34","0.177349309123745","0.120431585393085","0.234267032854404"
"Very important","1990","no degree/no degree yet","East Germany","","","",""
"Important","1990","lower secondary degree","West Germany","1451","0.353704520342004","0.339031919513655","0.368377121170352"
"Important","1990","lower secondary degree","East Germany","","","",""
"Important","1990","secondary school degree","West Germany","640","0.396767787865248","0.372652490512021","0.420883085218475"
"Important","1990","secondary school degree","East Germany","","","",""
"Important","1990","college entrance qualification","West Germany","511","0.441809187749367","0.413082479715296","0.470535895783438"
"Important","1990","college entrance qualification","East Germany","","","",""
"Important","1990","Other degree","West Germany","26","","",""
"Important","1990","Other degree","East Germany","","","",""
"Important","1990","no degree/no degree yet","West Germany","75","0.458096562562519","0.383852024605431","0.532341100519607"
"Important","1990","no degree/no degree yet","East Germany","","","",""
"Less important","1990","lower secondary degree","West Germany","1661","0.396926885487599","0.381912364531132","0.411941406444065"
"Less important","1990","lower secondary degree","East Germany","","","",""
"Less important","1990","secondary school degree","West Germany","626","0.397913305302018","0.373786162113509","0.422040448490528"
"Less important","1990","secondary school degree","East Germany","","","",""
"Less important","1990","college entrance qualification","West Germany","360","0.312394569794704","0.285584463617415","0.339204675971992"
"Less important","1990","college entrance qualification","East Germany","","","",""
"Less important","1990","Other degree","West Germany","20","","",""
"Less important","1990","Other degree","East Germany","","","",""
"Less important","1990","no degree/no degree yet","West Germany","53","0.297714253825616","0.229577446434906","0.365851061216326"
"Less important","1990","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1990","lower secondary degree","West Germany","572","0.154541718790835","0.143448943930754","0.165634493650917"
"Quite unimportant","1990","lower secondary degree","East Germany","","","",""
"Quite unimportant","1990","secondary school degree","West Germany","105","0.0708286757663497","0.0581832162286594","0.08347413530404"
"Quite unimportant","1990","secondary school degree","East Germany","","","",""
"Quite unimportant","1990","college entrance qualification","West Germany","49","0.0434881418777839","0.0316901592546252","0.0552861245009427"
"Quite unimportant","1990","college entrance qualification","East Germany","","","",""
"Quite unimportant","1990","Other degree","West Germany","4","","",""
"Quite unimportant","1990","Other degree","East Germany","","","",""
"Quite unimportant","1990","no degree/no degree yet","West Germany","11","","",""
"Quite unimportant","1990","no degree/no degree yet","East Germany","","","",""
"Very important","1991","lower secondary degree","West Germany","","","",""
"Very important","1991","lower secondary degree","East Germany","","","",""
"Very important","1991","secondary school degree","West Germany","","","",""
"Very important","1991","secondary school degree","East Germany","","","",""
"Very important","1991","college entrance qualification","West Germany","","","",""
"Very important","1991","college entrance qualification","East Germany","","","",""
"Very important","1991","Other degree","West Germany","","","",""
"Very important","1991","Other degree","East Germany","","","",""
"Very important","1991","no degree/no degree yet","West Germany","","","",""
"Very important","1991","no degree/no degree yet","East Germany","","","",""
"Important","1991","lower secondary degree","West Germany","","","",""
"Important","1991","lower secondary degree","East Germany","","","",""
"Important","1991","secondary school degree","West Germany","","","",""
"Important","1991","secondary school degree","East Germany","","","",""
"Important","1991","college entrance qualification","West Germany","","","",""
"Important","1991","college entrance qualification","East Germany","","","",""
"Important","1991","Other degree","West Germany","","","",""
"Important","1991","Other degree","East Germany","","","",""
"Important","1991","no degree/no degree yet","West Germany","","","",""
"Important","1991","no degree/no degree yet","East Germany","","","",""
"Less important","1991","lower secondary degree","West Germany","","","",""
"Less important","1991","lower secondary degree","East Germany","","","",""
"Less important","1991","secondary school degree","West Germany","","","",""
"Less important","1991","secondary school degree","East Germany","","","",""
"Less important","1991","college entrance qualification","West Germany","","","",""
"Less important","1991","college entrance qualification","East Germany","","","",""
"Less important","1991","Other degree","West Germany","","","",""
"Less important","1991","Other degree","East Germany","","","",""
"Less important","1991","no degree/no degree yet","West Germany","","","",""
"Less important","1991","no degree/no degree yet","East Germany","","","",""
"Quite unimportant","1991","lower secondary degree","West Germany","","","",""
"Quite unimportant","1991","lower secondary degree","East Germany","","","",""
"Quite unimportant","1991","secondary school degree","West Germany","","","",""
"Quite unimportant","1991","secondary school degree","East Germany","","","",""
"Quite unimportant","1991","college entrance qualification","West Germany","","","",""
"Quite unimportant","1991","college entrance qualification","East Germany","","","",""
"Quite unimportant","1991","Other degree","West Germany","","","",""
"Quite unimportant","1991","Other degree","East Germany","","","",""
"Quite unimportant","1991","no degree/no degree yet","West Germany","","","",""
"Quite unimportant","1991","no degree/no degree yet","East Germany","","","",""
"Very important","1992","lower secondary degree","West Germany","376","0.094644632032747","0.0854173307694573","0.103871933296037"
"Very important","1992","lower secondary degree","East Germany","164","0.116164910692258","0.0999495892333991","0.132380232151116"
"Very important","1992","secondary school degree","West Germany","232","0.148501503156683","0.131196167245346","0.16580683906802"
"Very important","1992","secondary school degree","East Germany","178","0.103104949120527","0.0892776994057622","0.116932198835293"
"Very important","1992","college entrance qualification","West Germany","216","0.199170693041685","0.176460408949225","0.221880977134146"
"Very important","1992","college entrance qualification","East Germany","59","0.121612020093522","0.0924943344156368","0.150729705771408"
"Very important","1992","Other degree","West Germany","6","","",""
"Very important","1992","Other degree","East Germany","7","","",""
"Very important","1992","no degree/no degree yet","West Germany","33","0.182875397335641","0.124594460598684","0.241156334072599"
"Very important","1992","no degree/no degree yet","East Germany","13","","",""
"Important","1992","lower secondary degree","West Germany","1349","0.344374051897323","0.329395823688515","0.359352280106132"
"Important","1992","lower secondary degree","East Germany","622","0.395459851504823","0.370716060708241","0.420203642301404"
"Important","1992","secondary school degree","West Germany","640","0.394923219681033","0.371133778294342","0.418712661067724"
"Important","1992","secondary school degree","East Germany","755","0.405897420599741","0.383568686555358","0.428226154644125"
"Important","1992","college entrance qualification","West Germany","531","0.44580155531782","0.417536924862248","0.474066185773391"
"Important","1992","college entrance qualification","East Germany","206","0.445005885601639","0.40073150680263","0.489280264400648"
"Important","1992","Other degree","West Germany","15","","",""
"Important","1992","Other degree","East Germany","15","","",""
"Important","1992","no degree/no degree yet","West Germany","63","0.368283394213405","0.295562877870368","0.441003910556443"
"Important","1992","no degree/no degree yet","East Germany","24","","",""
"Less important","1992","lower secondary degree","West Germany","1576","0.398776375926133","0.38334161539514","0.414211136457126"
"Less important","1992","lower secondary degree","East Germany","540","0.339924072691741","0.315952839900512","0.36389530548297"
"Less important","1992","secondary school degree","West Germany","628","0.374269610040967","0.350718652341843","0.39782056774009"
"Less important","1992","secondary school degree","East Germany","833","0.442359660686763","0.419776221226861","0.464943100146664"
"Less important","1992","college entrance qualification","West Germany","376","0.298344280825992","0.272327068339445","0.324361493312539"
"Less important","1992","college entrance qualification","East Germany","198","0.380619035312095","0.337362713322307","0.423875357301884"
"Less important","1992","Other degree","West Germany","21","","",""
"Less important","1992","Other degree","East Germany","16","","",""
"Less important","1992","no degree/no degree yet","West Germany","56","0.343355092925654","0.271766838053128","0.414943347798181"
"Less important","1992","no degree/no degree yet","East Germany","16","","",""
"Quite unimportant","1992","lower secondary degree","West Germany","565","0.162204940143797","0.150584619756682","0.173825260530912"
"Quite unimportant","1992","lower secondary degree","East Germany","174","0.148451165111179","0.130458352942771","0.166443977279587"
"Quite unimportant","1992","secondary school degree","West Germany","122","0.0823056671213174","0.0689308897830199","0.0956804444596149"
"Quite unimportant","1992","secondary school degree","East Germany","92","0.0486379695929684","0.0388569109707062","0.0584190282152306"
"Quite unimportant","1992","college entrance qualification","West Germany","65","0.0566834708145026","0.0435343471345649","0.0698325944944403"
"Quite unimportant","1992","college entrance qualification","East Germany","21","","",""
"Quite unimportant","1992","Other degree","West Germany","7","","",""
"Quite unimportant","1992","Other degree","East Germany","9","","",""
"Quite unimportant","1992","no degree/no degree yet","West Germany","17","","",""
"Quite unimportant","1992","no degree/no degree yet","East Germany","7","","",""
"Very important","1993","lower secondary degree","West Germany","","","",""
"Very important","1993","lower secondary degree","East Germany","","","",""
"Very important","1993","secondary school degree","West Germany","","","",""
"Very important","1993","secondary school degree","East Germany","","","",""
"Very important","1993","college entrance qualification","West Germany","","","",""
