"plh0112","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","in school","","","",""
"Very important","1990","lower secondary degree","inadequately","","","",""
"Very important","1990","lower secondary degree","general elemantary","139","0.0974419502840939","0.0815039868405925","0.113379913727595"
"Very important","1990","lower secondary degree","middle vocational","232","0.0917754374036994","0.0805010264640924","0.103049848343306"
"Very important","1990","lower secondary degree","vocational + Abi","","","",""
"Very important","1990","lower secondary degree","higher vocational","24","","",""
"Very important","1990","lower secondary degree","higher education","","","",""
"Very important","1990","secondary school degree","in school","","","",""
"Very important","1990","secondary school degree","inadequately","","","",""
"Very important","1990","secondary school degree","general elemantary","65","0.221354215319155","0.174218095862401","0.268490334775909"
"Very important","1990","secondary school degree","middle vocational","123","0.117015942078176","0.0977017642796924","0.136330119876659"
"Very important","1990","secondary school degree","vocational + Abi","","","",""
"Very important","1990","secondary school degree","higher vocational","14","","",""
"Very important","1990","secondary school degree","higher education","8","","",""
"Very important","1990","college entrance qualification","in school","","","",""
"Very important","1990","college entrance qualification","inadequately","","","",""
"Very important","1990","college entrance qualification","general elemantary","","","",""
"Very important","1990","college entrance qualification","middle vocational","57","0.243295559344648","0.190108213451621","0.296482905237674"
"Very important","1990","college entrance qualification","vocational + Abi","37","0.19317944089175","0.139004064440762","0.247354817342737"
"Very important","1990","college entrance qualification","higher vocational","20","","",""
"Very important","1990","college entrance qualification","higher education","114","0.194084061032282","0.161952900890567","0.226215221173997"
"Very important","1990","Other degree","in school","","","",""
"Very important","1990","Other degree","inadequately","3","","",""
"Very important","1990","Other degree","general elemantary","","","",""
"Very important","1990","Other degree","middle vocational","2","","",""
"Very important","1990","Other degree","vocational + Abi","","","",""
"Very important","1990","Other degree","higher vocational","","","",""
"Very important","1990","Other degree","higher education","","","",""
"Very important","1990","no degree/no degree yet","in school","26","","",""
"Very important","1990","no degree/no degree yet","inadequately","7","","",""
"Very important","1990","no degree/no degree yet","general elemantary","","","",""
"Very important","1990","no degree/no degree yet","middle vocational","1","","",""
"Very important","1990","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1990","no degree/no degree yet","higher vocational","","","",""
"Very important","1990","no degree/no degree yet","higher education","","","",""
"Important","1990","lower secondary degree","in school","","","",""
"Important","1990","lower secondary degree","inadequately","","","",""
"Important","1990","lower secondary degree","general elemantary","406","0.294367468281183","0.269873650969932","0.318861285592435"
"Important","1990","lower secondary degree","middle vocational","956","0.382750610488636","0.363769470689439","0.401731750287833"
"Important","1990","lower secondary degree","vocational + Abi","","","",""
"Important","1990","lower secondary degree","higher vocational","83","0.379788038922913","0.315509389391994","0.444066688453832"
"Important","1990","lower secondary degree","higher education","6","","",""
"Important","1990","secondary school degree","in school","","","",""
"Important","1990","secondary school degree","inadequately","","","",""
"Important","1990","secondary school degree","general elemantary","121","0.396738146876924","0.341193159663238","0.452283134090611"
"Important","1990","secondary school degree","middle vocational","437","0.400779195844008","0.371333399547444","0.430224992140572"
"Important","1990","secondary school degree","vocational + Abi","","","",""
"Important","1990","secondary school degree","higher vocational","60","0.363055024329328","0.289457475435156","0.4366525732235"
"Important","1990","secondary school degree","higher education","22","","",""
"Important","1990","college entrance qualification","in school","","","",""
"Important","1990","college entrance qualification","inadequately","","","",""
"Important","1990","college entrance qualification","general elemantary","","","",""
"Important","1990","college entrance qualification","middle vocational","127","0.50782495135743","0.44585303858484","0.569796864130019"
"Important","1990","college entrance qualification","vocational + Abi","82","0.380885411185585","0.314248371509757","0.447522450861413"
