"plh0112","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","no migration background","Urban Area","1997","0.389534179281562","0.376131054086145","0.402937304476978","2"
"Important","1990","no migration background","Rural Area","539","0.341874635365282","0.31832131609019","0.365427954640374","2"
"Important","1990","direct migration background","Rural Area","31","0.39471873724296","0.284097134691461","0.505340339794459","2"
"Important","1990","direct migration background","Urban Area","156","0.415584386827772","0.36530089548886","0.465867878166685","2"
"Important","1990","indirect migration background","Urban Area","17","","","","2"
"Important","1990","indirect migration background","Rural Area","4","","","","2"
"Less important","1990","direct migration background","Rural Area","28","","","","3"
"Less important","1990","no migration background","Rural Area","671","0.427752866184413","0.403185837012453","0.452319895356373","3"
"Less important","1990","no migration background","Urban Area","1919","0.370647508624461","0.357372643021483","0.383922374227439","3"
"Less important","1990","direct migration background","Urban Area","129","0.342342865824395","0.293929495570235","0.390756236078555","3"
"Less important","1990","indirect migration background","Urban Area","17","","","","3"
"Less important","1990","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1990","no migration background","Urban Area","517","0.112888900547896","0.104190943861925","0.121586857233867","4"
"Quite unimportant","1990","no migration background","Rural Area","189","0.131630914309132","0.114843048453244","0.148418780165021","4"
"Quite unimportant","1990","direct migration background","Urban Area","29","","","","4"
"Quite unimportant","1990","direct migration background","Rural Area","7","","","","4"
"Quite unimportant","1990","indirect migration background","Urban Area","1","","","","4"
"Quite unimportant","1990","indirect migration background","Rural Area","2","","","","4"
"Very important","1990","no migration background","Urban Area","652","0.126929411546081","0.117779678466604","0.136079144625558","1"
"Very important","1990","no migration background","Rural Area","159","0.0987415841411722","0.0839287187548065","0.113554449527538","1"
"Very important","1990","direct migration background","Urban Area","55","0.159551569821336","0.122188634863408","0.196914504779265","1"
"Very important","1990","direct migration background","Rural Area","9","","","","1"
"Very important","1990","indirect migration background","Urban Area","13","","","","1"
"Very important","1990","indirect migration background","Rural Area","1","","","","1"
"Important","1991","no migration background","Rural Area","","","","","2"
"Important","1991","no migration background","Urban Area","","","","","2"
"Important","1991","direct migration background","Urban Area","","","","","2"
"Important","1991","direct migration background","Rural Area","","","","","2"
"Important","1991","indirect migration background","Urban Area","","","","","2"
"Important","1991","indirect migration background","Rural Area","","","","","2"
"Less important","1991","no migration background","Urban Area","","","","","3"
"Less important","1991","no migration background","Rural Area","","","","","3"
"Less important","1991","direct migration background","Urban Area","","","","","3"
"Less important","1991","direct migration background","Rural Area","","","","","3"
"Less important","1991","indirect migration background","Urban Area","","","","","3"
"Less important","1991","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1991","no migration background","Rural Area","","","","","4"
"Quite unimportant","1991","no migration background","Urban Area","","","","","4"
"Quite unimportant","1991","direct migration background","Urban Area","","","","","4"
"Quite unimportant","1991","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1991","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1991","indirect migration background","Rural Area","","","","","4"
"Very important","1991","no migration background","Urban Area","","","","","1"
"Very important","1991","no migration background","Rural Area","","","","","1"
"Very important","1991","direct migration background","Urban Area","","","","","1"
"Very important","1991","direct migration background","Rural Area","","","","","1"
"Very important","1991","indirect migration background","Urban Area","","","","","1"
"Very important","1991","indirect migration background","Rural Area","","","","","1"
"Important","1992","no migration background","Rural Area","1503","0.358216500922576","0.343294096596134","0.373138905249018","2"
"Important","1992","no migration background","Urban Area","2460","0.388683952182399","0.376613632939315","0.400754271425483","2"
"Important","1992","direct migration background","Urban Area","184","0.44911769814741","0.400734500337945","0.497500895956876","2"
"Important","1992","direct migration background","Rural Area","61","0.360047001248353","0.287890200633609","0.432203801863097","2"
"Important","1992","indirect migration background","Urban Area","28","","","","2"
"Important","1992","indirect migration background","Rural Area","4","","","","2"
"Less important","1992","no migration background","Urban Area","2373","0.363487987000194","0.351577325373907","0.375398648626481","3"
"Less important","1992","no migration background","Rural Area","1661","0.413511997378591","0.398185413739934","0.428838581017248","3"
"Less important","1992","direct migration background","Urban Area","126","0.287444058840365","0.243421911267733","0.331466206412997","3"
"Less important","1992","direct migration background","Rural Area","71","0.401603192873338","0.327911786900432","0.475294598846244","3"
"Less important","1992","indirect migration background","Urban Area","23","","","","3"
"Less important","1992","indirect migration background","Rural Area","5","","","","3"
"Quite unimportant","1992","no migration background","Urban Area","620","0.114751162845017","0.106858950105181","0.122643375584853","4"
"Quite unimportant","1992","no migration background","Rural Area","411","0.129765613303614","0.119307106868039","0.140224119739189","4"
