"plh0112","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Full Time","Urban Area","1037","0.422214210160537","0.402712280283477","0.441716140037597","2"
"Important","1990","Full Time","Rural Area","265","0.366556115216072","0.331432173251412","0.401680057180731","2"
"Important","1990","Part Time","Rural Area","112","0.348042002417474","0.295438040819648","0.400645964015301","2"
"Important","1990","Part Time","Urban Area","445","0.437959518909843","0.407630922132807","0.468288115686879","2"
"Important","1990","Not Working","Urban Area","688","0.336433081609699","0.315777293383001","0.357088869836396","2"
"Important","1990","Not Working","Rural Area","197","0.32190975837889","0.284588123166993","0.359231393590786","2"
"Less important","1990","Part Time","Rural Area","141","0.438093322954504","0.383302449031565","0.492884196877443","3"
"Less important","1990","Full Time","Rural Area","330","0.458570583511396","0.42224998785621","0.494891179166582","3"
"Less important","1990","Full Time","Urban Area","950","0.380579752463439","0.361408818216412","0.399750686710467","3"
"Less important","1990","Part Time","Urban Area","347","0.328967566693792","0.30024654859036","0.357688584797224","3"
"Less important","1990","Not Working","Urban Area","768","0.374211393666087","0.353055937641556","0.395366849690618","3"
"Less important","1990","Not Working","Rural Area","228","0.384518703842213","0.345657521471165","0.423379886213261","3"
"Quite unimportant","1990","Full Time","Urban Area","139","0.0546382010158099","0.0456644304932203","0.0636119715383996","4"
"Quite unimportant","1990","Full Time","Rural Area","47","0.0644876998284238","0.0465840268462777","0.0823913728105698","4"
"Quite unimportant","1990","Part Time","Urban Area","77","0.0775508257834966","0.0612008930502039","0.0939007585167892","4"
"Quite unimportant","1990","Part Time","Rural Area","26","","","","4"
"Quite unimportant","1990","Not Working","Urban Area","331","0.183947319186733","0.167009562430136","0.20088507594333","4"
"Quite unimportant","1990","Not Working","Rural Area","125","0.214733559307141","0.181930954961603","0.247536163652679","4"
"Very important","1990","Full Time","Urban Area","338","0.142567836360214","0.128762773010431","0.156372899709996","1"
"Very important","1990","Full Time","Rural Area","81","0.110385601444108","0.0875434998804693","0.133227703007747","1"
"Very important","1990","Part Time","Urban Area","159","0.155522088612869","0.133368620678869","0.177675556546868","1"
"Very important","1990","Part Time","Rural Area","36","0.121117199572271","0.0850874530135678","0.157146946130975","1"
"Very important","1990","Not Working","Urban Area","223","0.105408205537482","0.0919836558247678","0.118832755250196","1"
"Very important","1990","Not Working","Rural Area","52","0.0788379784717561","0.0573108750458127","0.100365081897699","1"
"Important","1991","Full Time","Rural Area","","","","","2"
"Important","1991","Full Time","Urban Area","","","","","2"
