"plh0112","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","no migration background","Male","1247","0.390605363812778","0.373680114888041","0.407530612737514","2"
"Important","1990","no migration background","Female","1289","0.367373691622986","0.351289350996245","0.383458032249727","2"
"Important","1990","direct migration background","Female","102","0.422505374603895","0.359484825654907","0.485525923552883","2"
"Important","1990","direct migration background","Male","85","0.400665214501695","0.334070158959881","0.467260270043509","2"
"Important","1990","indirect migration background","Male","10","","","","2"
"Important","1990","indirect migration background","Female","11","","","","2"
"Less important","1990","direct migration background","Female","81","0.337058237930105","0.276749220664204","0.397367255196005","3"
"Less important","1990","no migration background","Female","1329","0.376147528821515","0.35998550778421","0.39230954985882","3"
"Less important","1990","no migration background","Male","1261","0.392734731058022","0.375793088052328","0.409676374063715","3"
"Less important","1990","direct migration background","Male","76","0.359140041430757","0.293942697045467","0.424337385816047","3"
"Less important","1990","indirect migration background","Male","8","","","","3"
"Less important","1990","indirect migration background","Female","9","","","","3"
"Quite unimportant","1990","no migration background","Male","301","0.0972558939496503","0.0869767500574068","0.107535037841894","4"
"Quite unimportant","1990","no migration background","Female","405","0.135306352521795","0.123894245415289","0.1467184596283","4"
"Quite unimportant","1990","direct migration background","Male","14","","","","4"
"Quite unimportant","1990","direct migration background","Female","22","","","","4"
"Quite unimportant","1990","indirect migration background","Male","1","","","","4"
"Quite unimportant","1990","indirect migration background","Female","2","","","","4"
"Very important","1990","no migration background","Male","383","0.11940401117955","0.108154997126121","0.13065302523298","1"
"Very important","1990","no migration background","Female","428","0.121172427033704","0.110284897354483","0.132059956712925","1"
"Very important","1990","direct migration background","Male","33","0.171472715240584","0.120249440061946","0.222695990419221","1"
"Very important","1990","direct migration background","Female","31","0.129466285802737","0.0866347909774931","0.172297780627982","1"
"Very important","1990","indirect migration background","Male","5","","","","1"
"Very important","1990","indirect migration background","Female","9","","","","1"
"Important","1991","no migration background","Female","","","","","2"
"Important","1991","no migration background","Male","","","","","2"
"Important","1991","direct migration background","Male","","","","","2"
"Important","1991","direct migration background","Female","","","","","2"
"Important","1991","indirect migration background","Male","","","","","2"
"Important","1991","indirect migration background","Female","","","","","2"
"Less important","1991","no migration background","Male","","","","","3"
"Less important","1991","no migration background","Female","","","","","3"
"Less important","1991","direct migration background","Male","","","","","3"
"Less important","1991","direct migration background","Female","","","","","3"
"Less important","1991","indirect migration background","Male","","","","","3"
"Less important","1991","indirect migration background","Female","","","","","3"
"Quite unimportant","1991","no migration background","Female","","","","","4"
"Quite unimportant","1991","no migration background","Male","","","","","4"
"Quite unimportant","1991","direct migration background","Male","","","","","4"
"Quite unimportant","1991","direct migration background","Female","","","","","4"
"Quite unimportant","1991","indirect migration background","Male","","","","","4"
"Quite unimportant","1991","indirect migration background","Female","","","","","4"
"Very important","1991","no migration background","Male","","","","","1"
"Very important","1991","no migration background","Female","","","","","1"
"Very important","1991","direct migration background","Male","","","","","1"
"Very important","1991","direct migration background","Female","","","","","1"
"Very important","1991","indirect migration background","Male","","","","","1"
"Very important","1991","indirect migration background","Female","","","","","1"
"Important","1992","no migration background","Female","2106","0.377521537036219","0.364615839606602","0.390427234465836","2"
"Important","1992","no migration background","Male","1904","0.380555939975488","0.367000205908437","0.39411167404254","2"
"Important","1992","direct migration background","Male","112","0.413648202599098","0.354014449000235","0.473281956197962","2"
"Important","1992","direct migration background","Female","134","0.436845509438857","0.382072005059789","0.491619013817925","2"
"Important","1992","indirect migration background","Male","14","","","","2"
"Important","1992","indirect migration background","Female","18","","","","2"
"Less important","1992","no migration background","Male","1993","0.392066498749975","0.378435720678575","0.405697276821376","3"
"Less important","1992","no migration background","Female","2094","0.368599960476199","0.355756608275776","0.381443312676622","3"
"Less important","1992","direct migration background","Male","85","0.282826161878322","0.228291898086518","0.337360425670126","3"
"Less important","1992","direct migration background","Female","112","0.34779944854101","0.295204039199983","0.400394857882036","3"
"Less important","1992","indirect migration background","Male","12","","","","3"
"Less important","1992","indirect migration background","Female","16","","","","3"
"Quite unimportant","1992","no migration background","Male","443","0.101952744232333","0.093504590726997","0.110400897737669","4"
"Quite unimportant","1992","no migration background","Female","593","0.134716084349938","0.125626636781986","0.14380553191789","4"
"Quite unimportant","1992","direct migration background","Male","23","","","","4"
"Quite unimportant","1992","direct migration background","Female","28","","","","4"
"Quite unimportant","1992","indirect migration background","Male","4","","","","4"
"Quite unimportant","1992","indirect migration background","Female","1","","","","4"
"Very important","1992","no migration background","Male","588","0.125424817042204","0.116177770269785","0.134671863814622","1"
"Very important","1992","no migration background","Female","627","0.119162418137644","0.110537280789381","0.127787555485907","1"
"Very important","1992","direct migration background","Male","42","0.195990488125743","0.147923652085499","0.244057324165987","1"
"Very important","1992","direct migration background","Female","41","0.123169975882433","0.0868786405311928","0.159461311233674","1"
"Very important","1992","indirect migration background","Male","9","","","","1"
"Very important","1992","indirect migration background","Female","7","","","","1"
"Important","1993","no migration background","Male","","","","","2"
"Important","1993","no migration background","Female","","","","","2"
"Important","1993","direct migration background","Male","","","","","2"
"Important","1993","direct migration background","Female","","","","","2"
"Important","1993","indirect migration background","Male","","","","","2"
"Important","1993","indirect migration background","Female","","","","","2"
"Less important","1993","no migration background","Female","","","","","3"
"Less important","1993","no migration background","Male","","","","","3"
"Less important","1993","direct migration background","Male","","","","","3"
"Less important","1993","direct migration background","Female","","","","","3"
"Less important","1993","indirect migration background","Male","","","","","3"
"Less important","1993","indirect migration background","Female","","","","","3"
"Quite unimportant","1993","no migration background","Male","","","","","4"
"Quite unimportant","1993","no migration background","Female","","","","","4"
"Quite unimportant","1993","direct migration background","Male","","","","","4"
"Quite unimportant","1993","direct migration background","Female","","","","","4"
"Quite unimportant","1993","indirect migration background","Male","","","","","4"
