"plh0112","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Schleswig-Holstein","no migration background","24","","",""
"Very important","1990","Schleswig-Holstein","direct migration background","2","","",""
"Very important","1990","Schleswig-Holstein","indirect migration background","","","",""
"Very important","1990","Hamburg","no migration background","21","","",""
"Very important","1990","Hamburg","direct migration background","1","","",""
"Very important","1990","Hamburg","indirect migration background","","","",""
"Very important","1990","Lower Saxony","no migration background","97","0.118563851248099","0.0962321541532044","0.140895548342994"
"Very important","1990","Lower Saxony","direct migration background","2","","",""
"Very important","1990","Lower Saxony","indirect migration background","1","","",""
"Very important","1990","Bremen","no migration background","19","","",""
"Very important","1990","Bremen","direct migration background","2","","",""
"Very important","1990","Bremen","indirect migration background","","","",""
"Very important","1990","North Rhine-Westphalia","no migration background","229","0.130113175119837","0.114618556898573","0.1456077933411"
"Very important","1990","North Rhine-Westphalia","direct migration background","15","","",""
"Very important","1990","North Rhine-Westphalia","indirect migration background","5","","",""
"Very important","1990","Hesse","no migration background","80","0.124685568672392","0.0983392608749744","0.151031876469809"
"Very important","1990","Hesse","direct migration background","5","","",""
"Very important","1990","Hesse","indirect migration background","1","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","no migration background","58","0.110514859522667","0.0840706312319477","0.136959087813387"
"Very important","1990","Rhineland-Palatinate,Saarland","direct migration background","1","","",""
"Very important","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Very important","1990","Baden-Württemberg","no migration background","127","0.11630714297698","0.0967474466234202","0.13586683933054"
"Very important","1990","Baden-Württemberg","direct migration background","20","","",""
"Very important","1990","Baden-Württemberg","indirect migration background","2","","",""
"Very important","1990","Bavaria","no migration background","124","0.100670510707235","0.0835243744065761","0.117816647007895"
"Very important","1990","Bavaria","direct migration background","12","","",""
"Very important","1990","Bavaria","indirect migration background","5","","",""
"Very important","1990","Berlin","no migration background","32","0.145070739064637","0.0982138742494225","0.191927603879851"
"Very important","1990","Berlin","direct migration background","4","","",""
"Very important","1990","Berlin","indirect migration background","","","",""
"Very important","1990","Brandenburg","no migration background","","","",""
"Very important","1990","Brandenburg","direct migration background","","","",""
"Very important","1990","Brandenburg","indirect migration background","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very important","1990","Saxony","no migration background","","","",""
"Very important","1990","Saxony","direct migration background","","","",""
"Very important","1990","Saxony","indirect migration background","","","",""
"Very important","1990","Saxony-Anhalt","no migration background","","","",""
"Very important","1990","Saxony-Anhalt","direct migration background","","","",""
"Very important","1990","Saxony-Anhalt","indirect migration background","","","",""
"Very important","1990","Thuringia","no migration background","","","",""
"Very important","1990","Thuringia","direct migration background","","","",""
"Very important","1990","Thuringia","indirect migration background","","","",""
"Important","1990","Schleswig-Holstein","no migration background","75","0.321042064919311","0.262818067551718","0.379266062286904"
"Important","1990","Schleswig-Holstein","direct migration background","3","","",""
"Important","1990","Schleswig-Holstein","indirect migration background","","","",""
"Important","1990","Hamburg","no migration background","61","0.465718001580053","0.376838381539243","0.554597621620863"
"Important","1990","Hamburg","direct migration background","3","","",""
"Important","1990","Hamburg","indirect migration background","","","",""
"Important","1990","Lower Saxony","no migration background","280","0.331278312490296","0.298764390640334","0.363792234340259"
"Important","1990","Lower Saxony","direct migration background","14","","",""
"Important","1990","Lower Saxony","indirect migration background","1","","",""
"Important","1990","Bremen","no migration background","28","","",""
"Important","1990","Bremen","direct migration background","","","",""
"Important","1990","Bremen","indirect migration background","","","",""
"Important","1990","North Rhine-Westphalia","no migration background","763","0.409021064924819","0.38637734867992","0.431664781169718"
"Important","1990","North Rhine-Westphalia","direct migration background","43","0.408689371935956","0.313752702201742","0.503626041670169"
"Important","1990","North Rhine-Westphalia","indirect migration background","6","","",""
"Important","1990","Hesse","no migration background","228","0.388290387903714","0.34942342605834","0.427157349749088"
"Important","1990","Hesse","direct migration background","24","","",""
"Important","1990","Hesse","indirect migration background","1","","",""
"Important","1990","Rhineland-Palatinate,Saarland","no migration background","179","0.327955328652766","0.288358753130336","0.367551904175197"
"Important","1990","Rhineland-Palatinate,Saarland","direct migration background","9","","",""
"Important","1990","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Important","1990","Baden-Württemberg","no migration background","369","0.365941389474408","0.336552802113527","0.395329976835289"
"Important","1990","Baden-Württemberg","direct migration background","54","0.468634307741308","0.377824471742615","0.559444143740001"
"Important","1990","Baden-Württemberg","indirect migration background","6","","",""
"Important","1990","Bavaria","no migration background","446","0.375318888308","0.347726765356397","0.402911011259603"
"Important","1990","Bavaria","direct migration background","32","0.412526576555957","0.303276721800744","0.521776431311171"
"Important","1990","Bavaria","indirect migration background","5","","",""
"Important","1990","Berlin","no migration background","107","0.493768217038742","0.427247871872543","0.560288562204941"
"Important","1990","Berlin","direct migration background","5","","",""
"Important","1990","Berlin","indirect migration background","1","","",""
"Important","1990","Brandenburg","no migration background","","","",""
"Important","1990","Brandenburg","direct migration background","","","",""
"Important","1990","Brandenburg","indirect migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Important","1990","Saxony","no migration background","","","",""
"Important","1990","Saxony","direct migration background","","","",""
"Important","1990","Saxony","indirect migration background","","","",""
"Important","1990","Saxony-Anhalt","no migration background","","","",""
"Important","1990","Saxony-Anhalt","direct migration background","","","",""
"Important","1990","Saxony-Anhalt","indirect migration background","","","",""
"Important","1990","Thuringia","no migration background","","","",""
"Important","1990","Thuringia","direct migration background","","","",""
"Important","1990","Thuringia","indirect migration background","","","",""
"Less important","1990","Schleswig-Holstein","no migration background","114","0.458155328280968","0.396019314456527","0.52029134210541"
"Less important","1990","Schleswig-Holstein","direct migration background","1","","",""
"Less important","1990","Schleswig-Holstein","indirect migration background","1","","",""
"Less important","1990","Hamburg","no migration background","30","0.274873772984274","0.195325846372214","0.354421699596333"
"Less important","1990","Hamburg","direct migration background","2","","",""
"Less important","1990","Hamburg","indirect migration background","1","","",""
"Less important","1990","Lower Saxony","no migration background","342","0.420033203405798","0.385937981023074","0.454128425788523"
"Less important","1990","Lower Saxony","direct migration background","18","","",""
"Less important","1990","Lower Saxony","indirect migration background","2","","",""
"Less important","1990","Bremen","no migration background","27","","",""
"Less important","1990","Bremen","direct migration background","2","","",""
"Less important","1990","Bremen","indirect migration background","","","",""
"Less important","1990","North Rhine-Westphalia","no migration background","674","0.372497691526902","0.350230865158192","0.394764517895611"
"Less important","1990","North Rhine-Westphalia","direct migration background","33","0.319742468694444","0.229675339571921","0.409809597816968"
"Less important","1990","North Rhine-Westphalia","indirect migration background","6","","",""
"Less important","1990","Hesse","no migration background","237","0.377258759752108","0.338603989025889","0.415913530478326"
"Less important","1990","Hesse","direct migration background","22","","",""
"Less important","1990","Hesse","indirect migration background","1","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","no migration background","206","0.37091804462154","0.330175907514692","0.411660181728388"
"Less important","1990","Rhineland-Palatinate,Saarland","direct migration background","8","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Less important","1990","Baden-Württemberg","no migration background","428","0.406579648655001","0.37661133684963","0.436547960460371"
"Less important","1990","Baden-Württemberg","direct migration background","35","0.287401709094472","0.205047432281405","0.369755985907538"
"Less important","1990","Baden-Württemberg","indirect migration background","1","","",""
"Less important","1990","Bavaria","no migration background","467","0.388058305911468","0.360289370353493","0.415827241469443"
"Less important","1990","Bavaria","direct migration background","29","","",""
"Less important","1990","Bavaria","indirect migration background","4","","",""
"Less important","1990","Berlin","no migration background","65","0.284869658936146","0.224816767310347","0.344922550561945"
"Less important","1990","Berlin","direct migration background","7","","",""
"Less important","1990","Berlin","indirect migration background","1","","",""
"Less important","1990","Brandenburg","no migration background","","","",""
"Less important","1990","Brandenburg","direct migration background","","","",""
"Less important","1990","Brandenburg","indirect migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","no migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Less important","1990","Saxony","no migration background","","","",""
"Less important","1990","Saxony","direct migration background","","","",""
"Less important","1990","Saxony","indirect migration background","","","",""
"Less important","1990","Saxony-Anhalt","no migration background","","","",""
"Less important","1990","Saxony-Anhalt","direct migration background","","","",""
"Less important","1990","Saxony-Anhalt","indirect migration background","","","",""
"Less important","1990","Thuringia","no migration background","","","",""
"Less important","1990","Thuringia","direct migration background","","","",""
"Less important","1990","Thuringia","indirect migration background","","","",""
"Quite unimportant","1990","Schleswig-Holstein","no migration background","34","0.130302700272826","0.088320965257196","0.172284435288457"
"Quite unimportant","1990","Schleswig-Holstein","direct migration background","","","",""
"Quite unimportant","1990","Schleswig-Holstein","indirect migration background","","","",""
"Quite unimportant","1990","Hamburg","no migration background","9","","",""
"Quite unimportant","1990","Hamburg","direct migration background","","","",""
"Quite unimportant","1990","Hamburg","indirect migration background","","","",""
"Quite unimportant","1990","Lower Saxony","no migration background","86","0.130124632855806","0.106883439393292","0.15336582631832"
"Quite unimportant","1990","Lower Saxony","direct migration background","2","","",""
"Quite unimportant","1990","Lower Saxony","indirect migration background","","","",""
"Quite unimportant","1990","Bremen","no migration background","9","","",""
"Quite unimportant","1990","Bremen","direct migration background","","","",""
"Quite unimportant","1990","Bremen","indirect migration background","","","",""
"Quite unimportant","1990","North Rhine-Westphalia","no migration background","145","0.0883680684284428","0.0752959398392995","0.101440197017586"
"Quite unimportant","1990","North Rhine-Westphalia","direct migration background","12","","",""
"Quite unimportant","1990","North Rhine-Westphalia","indirect migration background","","","",""
"Quite unimportant","1990","Hesse","no migration background","59","0.109765283671787","0.0848357366698506","0.134694830673723"
"Quite unimportant","1990","Hesse","direct migration background","9","","",""
"Quite unimportant","1990","Hesse","indirect migration background","1","","",""
