"plh0112","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Employed","vocational + Abi","65","0.430814179060725","0.351035054943634","0.510593303177817","2"
"Important","1990","Employed","higher vocational","141","0.378104746462307","0.328152101194511","0.428057391730102","2"
"Important","1990","Not Employed","general elemantary","230","0.255603716554263","0.226348397696613","0.284859035411913","2"
"Important","1990","Not Employed","middle vocational","462","0.356849979372752","0.33061549648949","0.383084462256013","2"
"Important","1990","Employed","higher education","227","0.427321928441963","0.385206325463974","0.469437531419952","2"
"Important","1990","Not Employed","inadequately","7","","","","2"
"Important","1990","Not Employed","vocational + Abi","17","","","","2"
"Important","1990","Not Employed","higher vocational","57","0.432117759172037","0.348863044227403","0.51537247411667","2"
"Important","1990","Employed","middle vocational","1082","0.418848569994523","0.399909844495891","0.437787295493155","2"
"Important","1990","Not Employed","in school","49","0.525729143729807","0.425842661165214","0.6256156262944","2"
"Important","1990","Not Employed","higher education","53","0.444070607062531","0.357657014090959","0.530484200034104","2"
"Important","1990","Employed","in school","6","","","","2"
"Important","1990","Employed","inadequately","20","","","","2"
"Important","1990","Employed","general elemantary","299","0.386816915121148","0.352550786403454","0.421083043838843","2"
"Less important","1990","Not Employed","in school","25","","","","3"
"Less important","1990","Not Employed","inadequately","16","","","","3"
"Less important","1990","Not Employed","general elemantary","330","0.389483283889182","0.356778419928594","0.422188147849769","3"
"Less important","1990","Not Employed","middle vocational","501","0.382781089504437","0.356163521330848","0.409398657678027","3"
"Less important","1990","Not Employed","vocational + Abi","22","","","","3"
"Less important","1990","Not Employed","higher vocational","44","0.310572421086525","0.232803798519911","0.38834104365314","3"
"Less important","1990","Not Employed","higher education","46","0.329813049347479","0.248046036597977","0.411580062096982","3"
"Less important","1990","Employed","in school","4","","","","3"
"Less important","1990","Employed","inadequately","11","","","","3"
"Less important","1990","Employed","general elemantary","266","0.334617180812684","0.301418017422622","0.367816344202746","3"
"Less important","1990","Employed","middle vocational","1076","0.404908087892219","0.386065184339066","0.423750991445372","3"
"Less important","1990","Employed","vocational + Abi","52","0.361556924161747","0.284152342912558","0.438961505410935","3"
"Less important","1990","Employed","higher vocational","156","0.423594225900764","0.372692444345361","0.474496007456167","3"
"Less important","1990","Employed","higher education","180","0.34773765244737","0.307191731455736","0.388283573439005","3"
"Quite unimportant","1990","Employed","vocational + Abi","7","","","","4"
"Quite unimportant","1990","Employed","higher vocational","17","","","","4"
"Quite unimportant","1990","Not Employed","general elemantary","220","0.275117516230646","0.24516646434924","0.305068568112051","4"
"Quite unimportant","1990","Not Employed","middle vocational","190","0.166878579699152","0.146459885079195","0.187297274319109","4"
"Quite unimportant","1990","Employed","higher education","20","","","","4"
"Quite unimportant","1990","Not Employed","inadequately","8","","","","4"
"Quite unimportant","1990","Not Employed","vocational + Abi","5","","","","4"
"Quite unimportant","1990","Not Employed","higher vocational","25","","","","4"
"Quite unimportant","1990","Employed","middle vocational","159","0.0601404070258181","0.0510141594469746","0.0692666546046617","4"
"Quite unimportant","1990","Not Employed","in school","","","","","4"
"Quite unimportant","1990","Not Employed","higher education","7","","","","4"
"Quite unimportant","1990","Employed","in school","","","","","4"
"Quite unimportant","1990","Employed","inadequately","3","","","","4"
"Quite unimportant","1990","Employed","general elemantary","81","0.108235137028987","0.086376325563393","0.130093948494581","4"
"Very important","1990","Not Employed","in school","22","","","","1"
"Very important","1990","Not Employed","inadequately","5","","","","1"
"Very important","1990","Not Employed","general elemantary","74","0.0797954833259095","0.0616214847040292","0.0979694819477898","1"
"Very important","1990","Not Employed","middle vocational","128","0.0934903514236587","0.0775483392015871","0.10943236364573","1"
"Very important","1990","Not Employed","vocational + Abi","13","","","","1"
"Very important","1990","Not Employed","higher vocational","10","","","","1"
"Very important","1990","Not Employed","higher education","21","","","","1"
"Very important","1990","Employed","in school","4","","","","1"
"Very important","1990","Employed","inadequately","5","","","","1"
"Very important","1990","Employed","general elemantary","130","0.170330767037181","0.143881339662238","0.196780194412124","1"
"Very important","1990","Employed","middle vocational","290","0.11610293508744","0.10380591108439","0.128399959090491","1"
"Very important","1990","Employed","vocational + Abi","24","","","","1"
"Very important","1990","Employed","higher vocational","48","0.144964584883211","0.10869715203855","0.181232017727872","1"
"Very important","1990","Employed","higher education","103","0.187758663494437","0.154511645939961","0.221005681048912","1"
"Important","1991","Employed","higher education","","","","","2"
"Important","1991","Not Employed","inadequately","","","","","2"
"Important","1991","Employed","vocational + Abi","","","","","2"
"Important","1991","Not Employed","general elemantary","","","","","2"
"Important","1991","Not Employed","vocational + Abi","","","","","2"
"Important","1991","Not Employed","middle vocational","","","","","2"
"Important","1991","Employed","higher vocational","","","","","2"
"Important","1991","Not Employed","in school","","","","","2"
"Important","1991","Employed","middle vocational","","","","","2"
"Important","1991","Not Employed","higher vocational","","","","","2"
"Important","1991","Not Employed","higher education","","","","","2"
"Important","1991","Employed","in school","","","","","2"
"Important","1991","Employed","inadequately","","","","","2"
"Important","1991","Employed","general elemantary","","","","","2"
"Less important","1991","Not Employed","in school","","","","","3"
"Less important","1991","Not Employed","inadequately","","","","","3"
"Less important","1991","Not Employed","general elemantary","","","","","3"
"Less important","1991","Not Employed","middle vocational","","","","","3"
"Less important","1991","Not Employed","vocational + Abi","","","","","3"
"Less important","1991","Not Employed","higher vocational","","","","","3"
"Less important","1991","Not Employed","higher education","","","","","3"
"Less important","1991","Employed","in school","","","","","3"
"Less important","1991","Employed","inadequately","","","","","3"
"Less important","1991","Employed","general elemantary","","","","","3"
"Less important","1991","Employed","middle vocational","","","","","3"
"Less important","1991","Employed","vocational + Abi","","","","","3"
"Less important","1991","Employed","higher vocational","","","","","3"
"Less important","1991","Employed","higher education","","","","","3"
"Quite unimportant","1991","Employed","higher education","","","","","4"
"Quite unimportant","1991","Not Employed","inadequately","","","","","4"
"Quite unimportant","1991","Employed","vocational + Abi","","","","","4"
"Quite unimportant","1991","Not Employed","general elemantary","","","","","4"
