"plh0112","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","Full Time","Male","883","0.40108257801063","0.380690108951179","0.421475047070081","2"
"Important","1990","Full Time","Female","419","0.430539558379213","0.399347163284059","0.461731953474367","2"
"Important","1990","Part Time","Female","403","0.41091282825922","0.38009362708891","0.44173202942953","2"
"Important","1990","Part Time","Male","154","0.432085571620662","0.381196593200869","0.482974550040455","2"
"Important","1990","Not Working","Male","305","0.35042343130525","0.318178471682285","0.382668390928215","2"
"Important","1990","Not Working","Female","580","0.324853122959754","0.303041827286121","0.346664418633388","2"
"Less important","1990","Part Time","Female","368","0.362561384826057","0.332447505684909","0.392675263967205","3"
"Less important","1990","Full Time","Female","347","0.358945500045475","0.32872705274161","0.38916394734934","3"
"Less important","1990","Full Time","Male","933","0.414469246045441","0.393972238984794","0.434966253106088","3"
"Less important","1990","Part Time","Male","120","0.334186771954405","0.285728465014084","0.382645078894727","3"
"Less important","1990","Not Working","Male","292","0.358669010239466","0.326254599329096","0.391083421149836","3"
"Less important","1990","Not Working","Female","704","0.385051489552405","0.362388479508657","0.407714499596153","3"
"Quite unimportant","1990","Full Time","Male","143","0.0621108756627742","0.0520686722084886","0.0721530791170597","4"
"Quite unimportant","1990","Full Time","Female","43","0.0444678430755636","0.0314824201714211","0.0574532659797062","4"
"Quite unimportant","1990","Part Time","Male","32","0.0893395290458288","0.060037515056762","0.118641543034896","4"
"Quite unimportant","1990","Part Time","Female","71","0.077771959004473","0.060995997304047","0.094547920704899","4"
"Quite unimportant","1990","Not Working","Male","141","0.174345493780859","0.148703332093604","0.199987655468115","4"
"Quite unimportant","1990","Not Working","Female","315","0.199127732128736","0.180528872703534","0.217726591553938","4"
"Very important","1990","Full Time","Male","260","0.122337300281155","0.108703632510219","0.135970968052091","1"
"Very important","1990","Full Time","Female","159","0.166047098499748","0.142604981997897","0.189489215001599","1"
"Very important","1990","Part Time","Male","58","0.144388127379104","0.108280284640622","0.180495970117587","1"
"Very important","1990","Part Time","Female","137","0.14875382791025","0.12646339997225","0.17104425584825","1"
"Very important","1990","Not Working","Male","103","0.116562064674424","0.0948742031833335","0.138249926165515","1"
"Very important","1990","Not Working","Female","172","0.0909676553591043","0.0775748369869542","0.104360473731254","1"
"Important","1991","Full Time","Female","","","","","2"
"Important","1991","Full Time","Male","","","","","2"
"Important","1991","Part Time","Male","","","","","2"
"Important","1991","Part Time","Female","","","","","2"
"Important","1991","Not Working","Male","","","","","2"
"Important","1991","Not Working","Female","","","","","2"
"Less important","1991","Full Time","Male","","","","","3"
"Less important","1991","Full Time","Female","","","","","3"
"Less important","1991","Part Time","Male","","","","","3"
"Less important","1991","Part Time","Female","","","","","3"
"Less important","1991","Not Working","Male","","","","","3"
"Less important","1991","Not Working","Female","","","","","3"
"Quite unimportant","1991","Full Time","Female","","","","","4"
"Quite unimportant","1991","Full Time","Male","","","","","4"
"Quite unimportant","1991","Part Time","Male","","","","","4"
"Quite unimportant","1991","Part Time","Female","","","","","4"
"Quite unimportant","1991","Not Working","Male","","","","","4"
"Quite unimportant","1991","Not Working","Female","","","","","4"
"Very important","1991","Full Time","Male","","","","","1"
"Very important","1991","Full Time","Female","","","","","1"
"Very important","1991","Part Time","Male","","","","","1"
"Very important","1991","Part Time","Female","","","","","1"
"Very important","1991","Not Working","Male","","","","","1"
"Very important","1991","Not Working","Female","","","","","1"
"Important","1992","Full Time","Female","829","0.441526102550682","0.419073621810527","0.463978583290837","2"
"Important","1992","Full Time","Male","1372","0.39746700101263","0.381165578020727","0.413768424004534","2"
"Important","1992","Part Time","Male","240","0.366598162337737","0.329059305990318","0.404137018685157","2"
"Important","1992","Part Time","Female","579","0.39338442124004","0.368605434379065","0.418163408101016","2"
"Important","1992","Not Working","Male","418","0.350982114622695","0.323203384443844","0.378760844801546","2"
"Important","1992","Not Working","Female","850","0.342080269616306","0.323120152357126","0.361040386875487","2"
"Less important","1992","Full Time","Male","1456","0.400880091377498","0.384555260931071","0.417204921823924","3"
