"plh0175","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","16-34 y.","Full Time","64","0.0275963076720248","0.0207213655396562","0.0344712498043934","0"
"0 Completely dissatisfied","1984","16-34 y.","Part Time","51","0.0662922432117191","0.0498263560393411","0.0827581303840971","0"
"0 Completely dissatisfied","1984","16-34 y.","Not Working","82","0.0645804993321163","0.0516268865714547","0.077534112092778","0"
"0 Completely dissatisfied","1984","35-65 y.","Full Time","81","0.0237016839400803","0.0186012576809578","0.0288021101992028","0"
"0 Completely dissatisfied","1984","35-65 y.","Part Time","29","","","","0"
"0 Completely dissatisfied","1984","35-65 y.","Not Working","112","0.0530128351674889","0.0430757381168162","0.0629499322181616","0"
"0 Completely dissatisfied","1984","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1984","66 and older","Part Time","1","","","","0"
"0 Completely dissatisfied","1984","66 and older","Not Working","22","","","","0"
"1 on Scale 1 to 10","1984","66 and older","Not Working","16","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Not Working","38","0.0255620018367227","0.0172441431599928","0.0338798605134525","1"
"1 on Scale 1 to 10","1984","16-34 y.","Part Time","22","","","","1"
"1 on Scale 1 to 10","1984","16-34 y.","Full Time","25","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Full Time","31","0.00781966169220343","0.00486631186913662","0.0107730115152702","1"
"1 on Scale 1 to 10","1984","66 and older","Full Time","1","","","","1"
"1 on Scale 1 to 10","1984","66 and older","Part Time","","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Part Time","10","","","","1"
"1 on Scale 1 to 10","1984","35-65 y.","Not Working","31","0.0132129697764008","0.00814879242585155","0.0182771471269501","1"
"10 Completely satisfied","1984","16-34 y.","Full Time","243","0.0938323456388248","0.0815946168905534","0.106070074387096","10"
"10 Completely satisfied","1984","35-65 y.","Full Time","485","0.147752717849251","0.135854657888821","0.15965077780968","10"
"10 Completely satisfied","1984","35-65 y.","Part Time","139","0.158578203435983","0.135300981440874","0.181855425431092","10"
"10 Completely satisfied","1984","16-34 y.","Part Time","108","0.120786244187011","0.0992185225306645","0.142353965843357","10"
"10 Completely satisfied","1984","16-34 y.","Not Working","188","0.119112163189364","0.102040518486148","0.136183807892579","10"
"10 Completely satisfied","1984","35-65 y.","Not Working","326","0.177275707906711","0.160338229917053","0.194213185896369","10"
"10 Completely satisfied","1984","66 and older","Full Time","2","","","","10"
"10 Completely satisfied","1984","66 and older","Part Time","10","","","","10"
"10 Completely satisfied","1984","66 and older","Not Working","252","0.206821319490553","0.183981230463464","0.229661408517643","10"
"2 on Scale 1 to 10","1984","35-65 y.","Not Working","81","0.036672498906224","0.0283365661836179","0.04500843162883","2"
"2 on Scale 1 to 10","1984","16-34 y.","Not Working","80","0.0648868059133876","0.0519046359241956","0.0778689759025795","2"
"2 on Scale 1 to 10","1984","35-65 y.","Full Time","71","0.0167897144216626","0.0124817663185121","0.0210976625248131","2"
"2 on Scale 1 to 10","1984","66 and older","Part Time","2","","","","2"
"2 on Scale 1 to 10","1984","16-34 y.","Full Time","86","0.0428486973688244","0.0343494715679616","0.0513479231696873","2"
"2 on Scale 1 to 10","1984","16-34 y.","Part Time","52","0.0530219709255115","0.038191799216963","0.0678521426340601","2"
"2 on Scale 1 to 10","1984","35-65 y.","Part Time","25","","","","2"
"2 on Scale 1 to 10","1984","66 and older","Not Working","37","0.0317508009522049","0.0218633227341686","0.0416382791702412","2"
"2 on Scale 1 to 10","1984","66 and older","Full Time","1","","","","2"
"3 on Scale 1 to 10","1984","35-65 y.","Part Time","55","0.0552448873228822","0.0406866701297726","0.0698031045159918","3"
"3 on Scale 1 to 10","1984","16-34 y.","Full Time","116","0.0558613338766628","0.0462231812113021","0.0654994865420235","3"
"3 on Scale 1 to 10","1984","16-34 y.","Part Time","61","0.0645548451017962","0.0482910504962404","0.0808186397073519","3"
"3 on Scale 1 to 10","1984","16-34 y.","Not Working","86","0.0635263020320918","0.0506716128366688","0.0763809912275149","3"
"3 on Scale 1 to 10","1984","35-65 y.","Full Time","167","0.0484360045160468","0.041237724154518","0.0556342848775757","3"
"3 on Scale 1 to 10","1984","35-65 y.","Not Working","113","0.0563881694426584","0.0461578862474917","0.066618452637825","3"
"3 on Scale 1 to 10","1984","66 and older","Full Time","","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Part Time","1","","","","3"
"3 on Scale 1 to 10","1984","66 and older","Not Working","54","0.046316138834834","0.0344643743129777","0.0581679033566903","3"
"4 on Scale 1 to 10","1984","35-65 y.","Full Time","189","0.0535290998313683","0.0459821023574462","0.0610760973052905","4"
"4 on Scale 1 to 10","1984","16-34 y.","Full Time","119","0.0479816576921096","0.0390119035316233","0.0569514118525958","4"
"4 on Scale 1 to 10","1984","16-34 y.","Part Time","54","0.0550961598897839","0.0399952621549403","0.0701970576246275","4"
"4 on Scale 1 to 10","1984","66 and older","Part Time","","","","","4"
"4 on Scale 1 to 10","1984","16-34 y.","Not Working","82","0.0587589393591659","0.0463645707720558","0.071153307946276","4"
