"plh0175","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","no migration background","in school","6","","","","0"
"0 Completely dissatisfied","1984","no migration background","inadequately","4","","","","0"
"0 Completely dissatisfied","1984","no migration background","general elemantary","92","0.0399159821689988","0.0318840820146832","0.0479478823233143","0"
"0 Completely dissatisfied","1984","no migration background","middle vocational","163","0.0359233620576506","0.0305360757880479","0.0413106483272534","0"
"0 Completely dissatisfied","1984","no migration background","vocational + Abi","6","","","","0"
"0 Completely dissatisfied","1984","no migration background","higher vocational","16","","","","0"
"0 Completely dissatisfied","1984","no migration background","higher education","12","","","","0"
"0 Completely dissatisfied","1984","direct migration background","in school","1","","","","0"
"0 Completely dissatisfied","1984","direct migration background","inadequately","40","0.0498737982566399","0.0358832901886552","0.0638643063246246","0"
"0 Completely dissatisfied","1984","direct migration background","general elemantary","31","0.0293746768188138","0.019185614496895","0.0395637391407327","0"
"0 Completely dissatisfied","1984","direct migration background","middle vocational","50","0.038597123186259","0.0268100878012144","0.0503841585713036","0"
"0 Completely dissatisfied","1984","direct migration background","vocational + Abi","8","","","","0"
"0 Completely dissatisfied","1984","direct migration background","higher vocational","2","","","","0"
"0 Completely dissatisfied","1984","direct migration background","higher education","1","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","general elemantary","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","middle vocational","3","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","1984","indirect migration background","higher education","","","","","0"
"1 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","middle vocational","","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","higher education","","","","","1"
"1 on Scale 1 to 10","1984","no migration background","general elemantary","39","0.0175428384880648","0.0121564581664078","0.0229292188097219","1"
"1 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","no migration background","middle vocational","55","0.0115497174878966","0.00845665365996807","0.0146427813158251","1"
"1 on Scale 1 to 10","1984","no migration background","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","1984","no migration background","in school","1","","","","1"
"1 on Scale 1 to 10","1984","no migration background","inadequately","4","","","","1"
"1 on Scale 1 to 10","1984","no migration background","higher vocational","4","","","","1"
"1 on Scale 1 to 10","1984","no migration background","higher education","1","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","in school","","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","inadequately","30","0.0291428411336279","0.0183322303951182","0.0399534518721377","1"
"1 on Scale 1 to 10","1984","direct migration background","general elemantary","22","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","middle vocational","10","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","1984","direct migration background","higher education","2","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","in school","","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","1984","indirect migration background","general elemantary","","","","","1"
"10 Completely satisfied","1984","indirect migration background","higher education","","","","","10"
"10 Completely satisfied","1984","indirect migration background","middle vocational","8","","","","10"
"10 Completely satisfied","1984","indirect migration background","vocational + Abi","","","","","10"
"10 Completely satisfied","1984","indirect migration background","higher vocational","1","","","","10"
"10 Completely satisfied","1984","no migration background","in school","22","","","","10"
"10 Completely satisfied","1984","no migration background","inadequately","7","","","","10"
"10 Completely satisfied","1984","no migration background","general elemantary","321","0.144386765555517","0.129965854055529","0.158807677055504","10"
"10 Completely satisfied","1984","no migration background","middle vocational","669","0.147802270499364","0.137528342312611","0.158076198686116","10"
"10 Completely satisfied","1984","no migration background","vocational + Abi","35","0.185056332517585","0.129096294995662","0.241016370039509","10"
"10 Completely satisfied","1984","no migration background","higher vocational","104","0.177313984496172","0.146753444918877","0.207874524073468","10"
"10 Completely satisfied","1984","no migration background","higher education","131","0.206492906163023","0.175773476441466","0.237212335884579","10"
"10 Completely satisfied","1984","direct migration background","in school","4","","","","10"
"10 Completely satisfied","1984","direct migration background","inadequately","111","0.114063232767942","0.0936326470402289","0.134493818495656","10"
"10 Completely satisfied","1984","direct migration background","general elemantary","140","0.113480684736468","0.0943413456758766","0.132620023797059","10"
"10 Completely satisfied","1984","direct migration background","middle vocational","142","0.140984938057677","0.119690746382555","0.1622791297328","10"
"10 Completely satisfied","1984","direct migration background","vocational + Abi","15","","","","10"
"10 Completely satisfied","1984","direct migration background","higher vocational","5","","","","10"
"10 Completely satisfied","1984","direct migration background","higher education","20","","","","10"
"10 Completely satisfied","1984","indirect migration background","in school","1","","","","10"
"10 Completely satisfied","1984","indirect migration background","inadequately","1","","","","10"
"10 Completely satisfied","1984","indirect migration background","general elemantary","5","","","","10"
"2 on Scale 1 to 10","1984","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","1984","indirect migration background","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","1984","no migration background","middle vocational","151","0.0336799479959539","0.0284575256805609","0.0389023703113468","2"
"2 on Scale 1 to 10","1984","no migration background","vocational + Abi","8","","","","2"
