"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","direct migration background","Rural Area","2.62","2","399","1","2","3","4","5","2.51","2.73","1","5","2","3"
"1992","direct migration background","Urban Area","2.55","2","2165","1","2","3","4","5","2.51","2.59","1","5","2","2"
"1992","indirect migration background","Rural Area","1.72","1.9","57","1","1","2","3","4","1.49","1.95","1","4","1","2"
"1992","indirect migration background","Urban Area","2.06","2","351","1","1","2","4","5","1.96","2.16","1","5","2","2"
"1992","no migration background","Rural Area","2.57","2","3973","1","2","3","4","5","2.54","2.6","1","5","2","2"
"1992","no migration background","Urban Area","2.57","2","6300","1","2","3","4","5","2.55","2.59","1","5","2","2"
"1993","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1993","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1993","no migration background","Rural Area","","","","","","","","","","","","","",""
"1993","no migration background","Urban Area","","","","","","","","","","","","","",""
"1994","direct migration background","Rural Area","2.62","3","373","1","2","3","4","5","2.52","2.72","1","5","2","3"
"1994","direct migration background","Urban Area","2.72","3","1992","2","2","3","4","5","2.67","2.77","1","5","2","3"
"1994","indirect migration background","Rural Area","1.8","2","70","1","1","2","3","4","1.59","2.01","1","4","1","2"
"1994","indirect migration background","Urban Area","2.18","2","424","1","1","3","4","5","2.09","2.27","1","5","2","2"
"1994","no migration background","Rural Area","2.7","3","3868","2","2","3","4","5","2.67","2.73","1","5","2","3"
"1994","no migration background","Urban Area","2.72","3","6191","2","2","3","4","5","2.7","2.74","1","5","2","3"
"1995","direct migration background","Rural Area","2.63","3","464","1","2","3","4","5","2.54","2.72","1","5","2","3"
"1995","direct migration background","Urban Area","2.62","2","2340","1","2","3","4","5","2.58","2.66","1","5","2","2"
"1995","indirect migration background","Rural Area","1.94","2","75","1","1","3","3","4","1.73","2.15","1","4","2","2"
"1995","indirect migration background","Urban Area","2.21","2","437","1","2","3","4","5","2.12","2.3","1","5","2","2"
"1995","no migration background","Rural Area","2.69","3","3928","2","2","3","4","5","2.66","2.72","1","5","2","3"
"1995","no migration background","Urban Area","2.74","3","6085","2","2","3","4","5","2.72","2.76","1","5","2","3"
"1996","direct migration background","Rural Area","2.72","3","447","2","2","3","4","5","2.63","2.81","1","5","2","3"
"1996","direct migration background","Urban Area","2.7","3","2169","1","2","3","4","5","2.66","2.74","1","5","2","3"
"1996","indirect migration background","Rural Area","2.03","2","87","1","1","3","3","5","1.83","2.23","1","5","2","2"
"1996","indirect migration background","Urban Area","2.18","2","462","1","1","3","3","4","2.1","2.26","1","5","2","2"
"1996","no migration background","Rural Area","2.69","3","3892","2","2","3","4","5","2.66","2.72","1","5","2","3"
"1996","no migration background","Urban Area","2.72","3","6039","2","2","3","4","5","2.7","2.74","1","5","2","3"
"1997","direct migration background","Rural Area","2.73","3","422","2","2","3","4","5","2.64","2.82","1","5","2","3"
"1997","direct migration background","Urban Area","2.68","3","2066","1","2","3","4","5","2.64","2.72","1","5","2","3"
"1997","indirect migration background","Rural Area","1.84","2","84","1","1","2","3","4","1.63","2.05","1","5","2","2"
"1997","indirect migration background","Urban Area","2.13","2","490","1","2","3","3","4","2.06","2.2","1","5","2","2"
"1997","no migration background","Rural Area","2.7","3","3853","2","2","3","4","5","2.67","2.73","1","5","2","3"
"1997","no migration background","Urban Area","2.7","3","5980","2","2","3","4","5","2.68","2.72","1","5","2","3"
"1998","direct migration background","Rural Area","2.82","3","407","2","2","3","4","5","2.73","2.91","1","5","3","3"
"1998","direct migration background","Urban Area","2.59","2","2007","1","2","3","4","5","2.55","2.63","1","5","2","2"
"1998","indirect migration background","Rural Area","1.93","2","91","1","1","2","3","4","1.73","2.13","1","5","2","2"
"1998","indirect migration background","Urban Area","2.12","2","510","1","1","3","3","4","2.04","2.2","1","5","2","2"
"1998","no migration background","Rural Area","2.63","3","4377","2","2","3","4","5","2.6","2.66","1","5","2","2"
