"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","general elemantary","Rural Area","2.8","3","821","1","2","4","4","5","2.72","2.88","1","5","2","3"
"1992","general elemantary","Urban Area","2.8","3","1967","1","2","3","4","5","2.75","2.85","1","5","2","3"
"1992","higher education","Rural Area","2.34","2","619","1","2","3","4","5","2.27","2.41","1","5","2","2"
"1992","higher education","Urban Area","2.33","2","1006","1","2","3","4","5","2.27","2.39","1","5","2","2"
"1992","higher vocational","Rural Area","2.6","3","284","2","2","3","4","5","2.5","2.7","1","5","2","3"
"1992","higher vocational","Urban Area","2.59","2","483","1","2","3","4","5","2.5","2.68","1","5","2","2"
"1992","in school","Rural Area","1.71","2","57","1","1","2","3","3","1.5","1.92","1","4","1","2"
"1992","in school","Urban Area","1.74","2","130","1","1","2","3","5","1.6","1.88","1","5","1","2"
"1992","inadequately","Rural Area","2.71","2.74","102","1","2","4","5","5","2.47","2.95","1","5","2","3"
"1992","inadequately","Urban Area","2.73","3","528","1","2","4","4","5","2.64","2.82","1","5","3","3"
"1992","middle vocational","Rural Area","2.53","2","2421","1","2","3","4","5","2.49","2.57","1","5","2","2"
"1992","middle vocational","Urban Area","2.55","2","4250","1","2","3","4","5","2.52","2.58","1","5","2","2"
"1992","vocational + Abi","Rural Area","2.58","2","83","1","2","3","5","5","2.35","2.81","1","5","2","2"
"1992","vocational + Abi","Urban Area","2.28","2","302","1","2","3","3","5","2.17","2.39","1","5","2","2"
"1993","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1993","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1993","higher education","Rural Area","","","","","","","","","","","","","",""
"1993","higher education","Urban Area","","","","","","","","","","","","","",""
"1993","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1993","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1993","in school","Rural Area","","","","","","","","","","","","","",""
"1993","in school","Urban Area","","","","","","","","","","","","","",""
"1993","inadequately","Rural Area","","","","","","","","","","","","","",""
"1993","inadequately","Urban Area","","","","","","","","","","","","","",""
"1993","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1993","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1993","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1993","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1994","general elemantary","Rural Area","2.88","3","753","2","2","4","4","5","2.81","2.95","1","5","3","3"
"1994","general elemantary","Urban Area","2.91","3","1759","2","2","4","4","5","2.86","2.96","1","5","3","3"
"1994","higher education","Rural Area","2.53","2","603","2","2","3","4","5","2.46","2.6","1","5","2","3"
"1994","higher education","Urban Area","2.53","2","1049","2","2","3","4","5","2.48","2.58","1","5","2","2"
"1994","higher vocational","Rural Area","2.71","3","280","2","2","3","4","5","2.6","2.82","1","5","2","3"
"1994","higher vocational","Urban Area","2.77","3","476","2","2","3","4","5","2.68","2.86","1","5","2","3"
