"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Employed","(Married) couple without C.","2.43","2","1912","1","2","3","4","5","2.39","2.47","1","5","2","2"
"1992","Employed","1-pers.-HH","2.32","2","668","1","2","3","4","5","2.25","2.39","1","5","2","2"
"1992","Employed","Couple + C. GT 16 ","2.33","2","1936","1","2","3","4","5","2.29","2.37","1","5","2","2"
"1992","Employed","Couple + C. LE 16","2.17","2","2709","1","2","3","3","5","2.14","2.2","1","5","2","2"
"1992","Employed","Couple + C. LE and GT 16","2.28","2","856","1","2","3","3","5","2.22","2.34","1","5","2","2"
"1992","Employed","Single parent","2.3","2","455","1","2","3","3","5","2.22","2.38","1","5","2","2"
"1992","Not Employed","(Married) couple without C.","3.16","3","1369","2","3","4","5","5","3.11","3.21","1","5","3","3"
"1992","Not Employed","1-pers.-HH","3.26","3","681","2","3","4","5","5","3.18","3.34","1","5","3","3"
"1992","Not Employed","Couple + C. GT 16 ","2.61","2.85","798","1","2","3","4","5","2.53","2.69","1","5","2","3"
"1992","Not Employed","Couple + C. LE 16","2.33","2","585","1","2","3","4","5","2.25","2.41","1","5","2","2"
"1992","Not Employed","Couple + C. LE and GT 16","2.17","2","302","1","1","3","4","5","2.05","2.29","1","5","2","2"
"1992","Not Employed","Single parent","2.68","2.86","184","1","2","3","5","5","2.5","2.86","1","5","2","3"
"1993","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1993","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","Employed","Single parent","","","","","","","","","","","","","",""
"1993","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1993","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","Not Employed","Single parent","","","","","","","","","","","","","",""
"1994","Employed","(Married) couple without C.","2.53","2","1882","1","2","3","4","5","2.49","2.57","1","5","2","2"
"1994","Employed","1-pers.-HH","2.59","2","679","1","2","3","4","5","2.52","2.66","1","5","2","2"
"1994","Employed","Couple + C. GT 16 ","2.5","2","1662","1","2","3","4","5","2.46","2.54","1","5","2","2"
"1994","Employed","Couple + C. LE 16","2.4","2","2372","1","2","3","4","5","2.37","2.43","1","5","2","2"
"1994","Employed","Couple + C. LE and GT 16","2.41","2","852","1","2","3","3","5","2.35","2.47","1","5","2","2"
"1994","Employed","Single parent","2.48","2","379","1","2","3","4","4","2.39","2.57","1","5","2","2"
"1994","Not Employed","(Married) couple without C.","3.16","3","1517","2","3","4","4","5","3.11","3.21","1","5","3","3"
"1994","Not Employed","1-pers.-HH","3.28","3","731","2","3","4","5","5","3.21","3.35","1","5","3","3"
"1994","Not Employed","Couple + C. GT 16 ","2.71","3","797","1","2","3","4","5","2.64","2.78","1","5","2","3"
