"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Baden-W?rttemberg","Female","2.7","3","889","1","2","3","4","5","2.63","2.77","1","5","2","3"
"1992","Baden-W?rttemberg","Male","2.46","2","883","1","2","3","4","5","2.39","2.53","1","5","2","2"
"1992","Bavaria","Female","2.63","3","829","1","2","3","4","5","2.56","2.7","1","5","2","2"
"1992","Bavaria","Male","2.44","2","816","1","2","3","4","5","2.37","2.51","1","5","2","2"
"1992","Berlin","Female","2.79","3","322","1","2","3","4","5","2.67","2.91","1","5","2","3"
"1992","Berlin","Male","2.52","2","281","1","2","3","4","5","2.4","2.64","1","5","2","2"
"1992","Brandenburg","Female","2.54","2","347","1","2","3","4","5","2.44","2.64","1","5","2","2"
"1992","Brandenburg","Male","2.34","2","319","1","2","3","3","5","2.24","2.44","1","5","2","2"
"1992","Bremen","Female","2.85","3","50","2","2","3","4","5","2.54","3.16","1","5","2","3"
"1992","Bremen","Male","2.52","2","43","1","2","3","4","5","2.2","2.84","1","5","2","3"
"1992","Hamburg","Female","2.86","3","85","1","2","4","5","5","2.62","3.1","1","5","2","3"
"1992","Hamburg","Male","2.5","2","68","1","2","3","4","5","2.25","2.75","1","5","2","3"
"1992","Hesse","Female","2.71","3","485","1","2","3","4","5","2.62","2.8","1","5","2","3"
"1992","Hesse","Male","2.45","2","472","1","2","3","4","5","2.36","2.54","1","5","2","2"
"1992","Lower Saxony","Female","2.76","3","494","1","2","3","4","5","2.67","2.85","1","5","2","3"
"1992","Lower Saxony","Male","2.45","2","479","1","2","3","4","5","2.36","2.54","1","5","2","2"
"1992","Mecklenburg-Western Pomerania","Female","2.44","2","209","1","2","3","4","5","2.32","2.56","1","5","2","2"
"1992","Mecklenburg-Western Pomerania","Male","2.36","2","208","1","2","3","4","5","2.24","2.48","1","5","2","2"
"1992","North Rhine-Westphalia","Female","2.57","2","1295","1","2","3","4","5","2.51","2.63","1","5","2","2"
"1992","North Rhine-Westphalia","Male","2.46","2","1239","1","2","3","4","5","2.4","2.52","1","5","2","2"
"1992","Rhineland-Palatinate,Saarland","Female","2.8","3","348","2","2","3","4","5","2.69","2.91","1","5","2","3"
"1992","Rhineland-Palatinate,Saarland","Male","2.49","2","312","1","2","3","4","5","2.38","2.6","1","5","2","2"
"1992","Saxony","Female","2.58","3","625","1","2","3","4","5","2.51","2.65","1","5","2","2"
"1992","Saxony","Male","2.41","2","536","1","2","3","4","5","2.34","2.48","1","5","2","2"
"1992","Saxony-Anhalt","Female","2.64","2","408","1","2","3","4","5","2.54","2.74","1","5","2","2"
"1992","Saxony-Anhalt","Male","2.38","2","369","1","2","3","4","5","2.28","2.48","1","5","2","2"
"1992","Schleswig-Holstein","Female","2.58","2","143","1","2","4","4","5","2.4","2.76","1","5","2","3"
"1992","Schleswig-Holstein","Male","2.52","2","129","1","2","3","4","5","2.35","2.69","1","5","2","3"
"1992","Thuringia","Female","2.65","3","356","1","2","3","4","5","2.55","2.75","1","5","2","2"
"1992","Thuringia","Male","2.4","2","325","1","2","3","4","5","2.3","2.5","1","5","2","2"
"1993","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1993","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1993","Bavaria","Female","","","","","","","","","","","","","",""
"1993","Bavaria","Male","","","","","","","","","","","","","",""
"1993","Berlin","Female","","","","","","","","","","","","","",""
"1993","Berlin","Male","","","","","","","","","","","","","",""
"1993","Brandenburg","Female","","","","","","","","","","","","","",""
"1993","Brandenburg","Male","","","","","","","","","","","","","",""
"1993","Bremen","Female","","","","","","","","","","","","","",""
"1993","Bremen","Male","","","","","","","","","","","","","",""
"1993","Hamburg","Female","","","","","","","","","","","","","",""
"1993","Hamburg","Male","","","","","","","","","","","","","",""
"1993","Hesse","Female","","","","","","","","","","","","","",""
"1993","Hesse","Male","","","","","","","","","","","","","",""
"1993","Lower Saxony","Female","","","","","","","","","","","","","",""
"1993","Lower Saxony","Male","","","","","","","","","","","","","",""
"1993","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1993","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1993","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1993","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1993","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1993","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1993","Saxony","Female","","","","","","","","","","","","","",""
"1993","Saxony","Male","","","","","","","","","","","","","",""
"1993","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1993","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1993","Thuringia","Female","","","","","","","","","","","","","",""
"1993","Thuringia","Male","","","","","","","","","","","","","",""
"1994","Baden-W?rttemberg","Female","2.81","3","877","2","2","3","4","5","2.74","2.88","1","5","2","3"
"1994","Baden-W?rttemberg","Male","2.6","2","861","2","2","3","4","5","2.54","2.66","1","5","2","2"
"1994","Bavaria","Female","2.74","3","818","1","2","3","4","5","2.67","2.81","1","5","2","3"
"1994","Bavaria","Male","2.53","2","775","1","2","3","4","5","2.46","2.6","1","5","2","2"
