"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","direct migration background","general elemantary","2.67","3","826","1","2","3","4","5","2.6","2.74","1","5","2","2"
"1992","direct migration background","higher education","2.26","2","131","1","2","3","4","5","2.09","2.43","1","5","2","2"
"1992","direct migration background","higher vocational","2.36","2","63","1","2","3","4","5","2.09","2.63","1","5","2","3"
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","2.8","3","518","1","2","4","4","5","2.71","2.89","1","5","3","3"
"1992","direct migration background","middle vocational","2.54","2","848","1","2","3","4","5","2.47","2.61","1","5","2","2"
"1992","direct migration background","vocational + Abi","2.55","2","97","2","2","3","4","5","2.34","2.76","1","5","2","3"
"1992","indirect migration background","general elemantary","1.85","2","168","1","1","2","3","4","1.72","1.98","1","5","1","2"
"1992","indirect migration background","higher education","","","","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","in school","1.51","1","48","1","1","2","2","4","1.31","1.71","1","4","1","2"
"1992","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1992","indirect migration background","middle vocational","2.32","2","123","1","1","3","4","5","2.14","2.5","1","5","2","2"
"1992","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","no migration background","general elemantary","2.85","3","1809","2","2","3","4","5","2.8","2.9","1","5","3","3"
"1992","no migration background","higher education","2.34","2","1521","1","2","3","4","5","2.3","2.38","1","5","2","2"
"1992","no migration background","higher vocational","2.61","3","700","1","2","3","4","5","2.54","2.68","1","5","2","2"
"1992","no migration background","in school","1.73","2","125","1","1","2","3","5","1.59","1.87","1","5","1","2"
"1992","no migration background","inadequately","2.63","2","87","1","2","3","5","5","2.36","2.9","1","5","2","3"
"1992","no migration background","middle vocational","2.54","2","5768","1","2","3","4","5","2.51","2.57","1","5","2","2"
"1992","no migration background","vocational + Abi","2.29","2","277","1","2","3","4","5","2.18","2.4","1","5","2","2"
"1993","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1993","direct migration background","higher education","","","","","","","","","","","","","",""
"1993","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1993","direct migration background","in school","","","","","","","","","","","","","",""
"1993","direct migration background","inadequately","","","","","","","","","","","","","",""
"1993","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1993","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1993","indirect migration background","higher education","","","","","","","","","","","","","",""
"1993","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","in school","","","","","","","","","","","","","",""
"1993","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1993","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1993","no migration background","general elemantary","","","","","","","","","","","","","",""
"1993","no migration background","higher education","","","","","","","","","","","","","",""
"1993","no migration background","higher vocational","","","","","","","","","","","","","",""
"1993","no migration background","in school","","","","","","","","","","","","","",""
"1993","no migration background","inadequately","","","","","","","","","","","","","",""
"1993","no migration background","middle vocational","","","","","","","","","","","","","",""
"1993","no migration background","vocational + Abi","","","","","","","","","","","","","",""
