"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","16-34 y.","general elemantary","2.01","2","1073","1","1","2","3","4","1.96","2.06","1","5","2","2"
"1992","16-34 y.","higher education","1.88","2","446","1","1","2","3","4","1.82","1.94","1","4","2","2"
"1992","16-34 y.","higher vocational","2.1","2","215","1","2","2","3","5","1.98","2.22","1","5","2","2"
"1992","16-34 y.","in school","1.73","2","187","1","1","2","3","5","1.61","1.85","1","5","1","2"
"1992","16-34 y.","inadequately","2.18","2","167","1","1","3","3","5","2.02","2.34","1","5","2","2"
"1992","16-34 y.","middle vocational","2.01","2","2543","1","1","2","3","4","1.98","2.04","1","5","2","2"
"1992","16-34 y.","vocational + Abi","2.08","2","224","1","2","2","3","4","1.97","2.19","1","5","2","2"
"1992","35-65 y.","general elemantary","2.92","3","1241","2","2","3","4","5","2.87","2.97","1","5","3","3"
"1992","35-65 y.","higher education","2.39","2","1100","1","2","3","4","5","2.34","2.44","1","5","2","2"
"1992","35-65 y.","higher vocational","2.54","2","462","1","2","3","4","5","2.46","2.62","1","5","2","3"
"1992","35-65 y.","in school","","","","","","","","","","","","","",""
"1992","35-65 y.","inadequately","2.93","3","437","2","2","4","4","5","2.83","3.03","1","5","3","3"
"1992","35-65 y.","middle vocational","2.62","3","3468","2","2","3","4","5","2.59","2.65","1","5","2","3"
"1992","35-65 y.","vocational + Abi","2.48","2","137","1","2","3","4","5","2.31","2.65","1","5","2","3"
"1992","66 and older","general elemantary","3.35","3","489","2","3","4","5","5","3.27","3.43","1","5","3","3"
"1992","66 and older","higher education","3.02","3","109","2","2","4","5","5","2.8","3.24","1","5","3","3"
"1992","66 and older","higher vocational","3.48","4","93","2","3","4","5","5","3.29","3.67","1","5","3","4"
"1992","66 and older","in school","","","","","","","","","","","","","",""
"1992","66 and older","inadequately","","","","","","","","","","","","","",""
"1992","66 and older","middle vocational","3.26","3","728","2","3","4","5","5","3.19","3.33","1","5","3","3"
"1992","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1993","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1993","16-34 y.","higher education","","","","","","","","","","","","","",""
