"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","2.81","3","579","1","2","4","4","5","2.72","2.9","1","5","3","3"
"1992","direct migration background","(1b) general elementary school","2.7","3","771","1","2","3","4","5","2.63","2.77","1","5","2","2"
"1992","direct migration background","(1c) basic vocational qualification","2.57","2","620","1","2","3","4","5","2.49","2.65","1","5","2","2"
"1992","direct migration background","(2a) intermediate vocational","2.58","2.54","101","2","2","3","4","5","2.4","2.76","1","5","2","3"
"1992","direct migration background","(2b) intermediate general qualification","2.42","2","58","1","2","3","4","4","2.15","2.69","1","4","2","2"
"1992","direct migration background","(2c_gen) general maturity certificate","2.18","2","91","1","1","3","4","5","1.97","2.39","1","5","2","2"
"1992","direct migration background","(2c_voc) vocational maturity certificate","2.33","2","116","1","2","3","4","5","2.13","2.53","1","5","2","2"
"1992","direct migration background","(3a) lower tertiary education","2.36","2","47","1","2","3","4","5","2.07","2.65","1","5","2","3"
"1992","direct migration background","(3b) higher tertiary education","2.19","2","84","1","1","3","4","5","1.98","2.4","1","5","2","2"
"1992","indirect migration background","(0) in school","1.5","1","47","1","1","2","2","4","1.3","1.7","1","4","1","2"
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","1.94","2","120","1","1","2","3","4","1.78","2.1","1","4","1","2"
"1992","indirect migration background","(1c) basic vocational qualification","2.5","2","68","1","2","3","5","5","2.25","2.75","1","5","2","2"
"1992","indirect migration background","(2a) intermediate vocational","2.49","2","30","1","2","3","4","4","2.17","2.81","1","4","2","2"
"1992","indirect migration background","(2b) intermediate general qualification","1.68","1.46","53","1","1","2","2","4","1.45","1.91","1","5","1","2"
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","no migration background","(0) in school","1.72","2","88","1","1","2","3","5","1.55","1.89","1","5","1","2"
"1992","no migration background","(1a) inadequately completed","2.57","2","126","1","2","3","4","5","2.36","2.78","1","5","2","2"
"1992","no migration background","(1b) general elementary school","3","3","1393","2","2","4","4","5","2.95","3.05","1","5","3","3"
"1992","no migration background","(1c) basic vocational qualification","2.7","3","3598","1","2","3","4","5","2.67","2.73","1","5","2","3"
"1992","no migration background","(2a) intermediate vocational","2.34","2","2438","1","2","3","4","5","2.31","2.37","1","5","2","2"
"1992","no migration background","(2b) intermediate general qualification","2.21","2","432","1","2","3","4","5","2.12","2.3","1","5","2","2"
"1992","no migration background","(2c_gen) general maturity certificate","2.05","2","264","1","1","2","3","4","1.95","2.15","1","5","2","2"
"1992","no migration background","(2c_voc) vocational maturity certificate","2.38","2","393","1","2","3","4","5","2.29","2.47","1","5","2","2"
"1992","no migration background","(3a) lower tertiary education","2.34","2","821","1","2","3","3","5","2.28","2.4","1","5","2","2"
"1992","no migration background","(3b) higher tertiary education","2.33","2","700","1","2","3","4","5","2.26","2.4","1","5","2","2"
"1993","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
