"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Rural Area","Female","2.65","3","2293","1","2","3","4","5","2.61","2.69","1","5","2","2"
"1992","Rural Area","Male","2.48","2","2136","1","2","3","4","5","2.44","2.52","1","5","2","2"
"1992","Urban Area","Female","2.66","3","4529","1","2","3","4","5","2.63","2.69","1","5","2","2"
"1992","Urban Area","Male","2.44","2","4287","1","2","3","4","5","2.41","2.47","1","5","2","2"
"1993","Rural Area","Female","","","","","","","","","","","","","",""
"1993","Rural Area","Male","","","","","","","","","","","","","",""
"1993","Urban Area","Female","","","","","","","","","","","","","",""
"1993","Urban Area","Male","","","","","","","","","","","","","",""
"1994","Rural Area","Female","2.8","3","2233","2","2","3","4","5","2.76","2.84","1","5","3","3"
"1994","Rural Area","Male","2.56","2","2078","1","2","3","4","5","2.52","2.6","1","5","2","2"
"1994","Urban Area","Female","2.79","3","4460","2","2","3","4","5","2.76","2.82","1","5","3","3"
"1994","Urban Area","Male","2.61","2","4147","2","2","3","4","5","2.58","2.64","1","5","2","2"
"1995","Rural Area","Female","2.77","3","2305","2","2","3","4","5","2.73","2.81","1","5","2","3"
"1995","Rural Area","Male","2.59","3","2162","2","2","3","4","5","2.55","2.63","1","5","2","2"
"1995","Urban Area","Female","2.8","3","4609","2","2","3","4","5","2.77","2.83","1","5","3","3"
"1995","Urban Area","Male","2.6","2","4253","2","2","3","4","5","2.57","2.63","1","5","2","2"
"1996","Rural Area","Female","2.76","3","2278","2","2","3","4","5","2.72","2.8","1","5","3","3"
"1996","Rural Area","Male","2.6","3","2148","2","2","3","4","5","2.56","2.64","1","5","2","2"
"1996","Urban Area","Female","2.77","3","4517","2","2","3","4","5","2.74","2.8","1","5","3","3"
"1996","Urban Area","Male","2.63","3","4153","2","2","3","4","5","2.6","2.66","1","5","2","2"
"1997","Rural Area","Female","2.77","3","2244","2","2","3","4","5","2.73","2.81","1","5","3","3"
"1997","Rural Area","Male","2.6","3","2115","2","2","3","4","5","2.56","2.64","1","5","2","2"
"1997","Urban Area","Female","2.76","3","4424","2","2","3","4","5","2.73","2.79","1","5","2","3"
"1997","Urban Area","Male","2.6","2","4112","2","2","3","4","5","2.57","2.63","1","5","2","2"
"1998","Rural Area","Female","2.71","3","2496","2","2","3","4","5","2.67","2.75","1","5","2","3"
"1998","Rural Area","Male","2.56","2","2379","1","2","3","4","5","2.52","2.6","1","5","2","2"
"1998","Urban Area","Female","2.72","3","4894","2","2","3","4","5","2.69","2.75","1","5","2","3"
"1998","Urban Area","Male","2.54","2","4526","1","2","3","4","5","2.51","2.57","1","5","2","2"
"1999","Rural Area","Female","2.74","3","2435","2","2","3","4","5","2.7","2.78","1","5","3","3"
"1999","Rural Area","Male","2.61","3","2287","2","2","3","4","5","2.57","2.65","1","5","2","3"
"1999","Urban Area","Female","2.74","3","4673","2","2","3","4","5","2.71","2.77","1","5","2","3"
"1999","Urban Area","Male","2.58","2","4343","1","2","3","4","5","2.55","2.61","1","5","2","2"
"2000","Rural Area","Female","2.7","3","4280","2","2","3","4","5","2.67","2.73","1","5","3","3"
"2000","Rural Area","Male","2.57","2","4017","1","2","3","4","5","2.54","2.6","1","5","2","2"
"2000","Urban Area","Female","2.68","3","8313","1","2","3","4","5","2.66","2.7","1","5","2","3"
"2000","Urban Area","Male","2.53","2","7615","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2001","Rural Area","Female","2.72","3","3868","2","2","3","4","5","2.69","2.75","1","5","3","3"
"2001","Rural Area","Male","2.58","3","3655","1","2","3","4","5","2.55","2.61","1","5","2","2"
"2001","Urban Area","Female","2.69","3","7602","2","2","3","4","5","2.67","2.71","1","5","2","3"
"2001","Urban Area","Male","2.53","2","6907","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2002","Rural Area","Female","2.71","3","3930","2","2","3","4","5","2.68","2.74","1","5","3","3"
"2002","Rural Area","Male","2.62","3","3726","2","2","3","4","5","2.59","2.65","1","5","2","2"
"2002","Urban Area","Female","2.73","3","8025","2","2","3","4","5","2.71","2.75","1","5","2","3"
"2002","Urban Area","Male","2.57","2","7434","1","2","3","4","5","2.55","2.59","1","5","2","2"
"2003","Rural Area","Female","2.73","3","3785","2","2","3","4","5","2.7","2.76","1","5","2","3"
"2003","Rural Area","Male","2.62","3","3553","2","2","3","4","5","2.59","2.65","1","5","2","3"
"2003","Urban Area","Female","2.74","3","7764","2","2","3","4","5","2.72","2.76","1","5","2","3"
"2003","Urban Area","Male","2.55","2","7156","1","2","3","4","5","2.53","2.57","1","5","2","2"
"2004","Rural Area","Female","2.72","3","3709","2","2","3","4","5","2.69","2.75","1","5","3","3"
"2004","Rural Area","Male","2.61","3","3473","1","2","3","4","5","2.58","2.64","1","5","2","3"
"2004","Urban Area","Female","2.76","3","7569","2","2","3","4","5","2.74","2.78","1","5","2","3"
"2004","Urban Area","Male","2.6","2","6941","1","2","3","4","5","2.58","2.62","1","5","2","2"
"2005","Rural Area","Female","2.69","3","3559","2","2","3","4","5","2.66","2.72","1","5","3","3"
"2005","Rural Area","Male","2.65","3","3291","2","2","3","4","5","2.62","2.68","1","5","2","3"
"2005","Urban Area","Female","2.76","3","7270","2","2","3","4","5","2.74","2.78","1","5","2","3"
"2005","Urban Area","Male","2.65","3","6622","2","2","3","4","5","2.63","2.67","1","5","2","2"
"2006","Rural Area","Female","2.74","3","3866","2","2","3","4","5","2.71","2.77","1","5","3","3"
"2006","Rural Area","Male","2.66","3","3547","2","2","3","4","5","2.63","2.69","1","5","2","3"
"2006","Urban Area","Female","2.75","3","7679","2","2","3","4","5","2.73","2.77","1","5","3","3"
"2006","Urban Area","Male","2.61","2","6953","1","2","3","4","5","2.59","2.63","1","5","2","2"
"2007","Rural Area","Female","2.72","3","3613","2","2","3","4","5","2.69","2.75","1","5","3","3"
"2007","Rural Area","Male","2.66","3","3354","2","2","3","4","5","2.63","2.69","1","5","2","3"
"2007","Urban Area","Female","2.76","3","7171","2","2","3","4","5","2.74","2.78","1","5","3","3"
"2007","Urban Area","Male","2.64","3","6434","2","2","3","4","5","2.62","2.66","1","5","2","2"
"2008","Rural Area","Female","2.7","3","3396","2","2","3","4","5","2.67","2.73","1","5","3","3"
