"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Full Time","2.29","2","6594","1","2","3","3","5","2.27","2.31","1","5","2","2"
"1992","Not Working","2.96","3","4263","2","2","4","4","5","2.93","2.99","1","5","3","3"
"1992","Part Time","2.35","2","2507","1","2","3","4","5","2.31","2.39","1","5","2","2"
"1993","Full Time","","","","","","","","","","","","","",""
"1993","Not Working","","","","","","","","","","","","","",""
"1993","Part Time","","","","","","","","","","","","","",""
"1994","Full Time","2.46","2","5976","1","2","3","4","5","2.44","2.48","1","5","2","2"
"1994","Not Working","3.01","3","4575","2","2","4","4","5","2.98","3.04","1","5","3","3"
"1994","Part Time","2.54","2","2367","1","2","3","4","5","2.5","2.58","1","5","2","2"
"1995","Full Time","2.46","2","5904","2","2","3","4","5","2.44","2.48","1","5","2","2"
"1995","Not Working","3","3","4819","2","2","4","4","5","2.97","3.03","1","5","3","3"
"1995","Part Time","2.52","2","2606","2","2","3","4","5","2.48","2.56","1","5","2","2"
"1996","Full Time","2.45","2","5741","2","2","3","4","5","2.43","2.47","1","5","2","2"
"1996","Not Working","3.01","3","4659","2","2","4","4","5","2.98","3.04","1","5","3","3"
"1996","Part Time","2.52","2","2697","1","2","3","4","5","2.49","2.55","1","5","2","2"
"1997","Full Time","2.42","2","5601","1","2","3","3","5","2.4","2.44","1","5","2","2"
"1997","Not Working","3","3","4743","2","2","4","4","5","2.97","3.03","1","5","3","3"
"1997","Part Time","2.51","2","2552","1","2","3","4","5","2.47","2.55","1","5","2","2"
"1998","Full Time","2.37","2","5999","1","2","3","3","5","2.35","2.39","1","5","2","2"
"1998","Not Working","2.95","3","5420","2","2","4","4","5","2.92","2.98","1","5","3","3"
"1998","Part Time","2.45","2","2876","1","2","3","4","5","2.42","2.48","1","5","2","2"
"1999","Full Time","2.44","2","5843","1","2","3","4","5","2.42","2.46","1","5","2","2"
"1999","Not Working","2.99","3","4953","2","2","4","4","5","2.96","3.02","1","5","3","3"
"1999","Part Time","2.45","2","2942","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2000","Full Time","2.36","2","10082","1","2","3","3","5","2.34","2.38","1","5","2","2"
"2000","Not Working","2.95","3","9053","2","2","4","4","5","2.93","2.97","1","5","3","3"
"2000","Part Time","2.45","2","5088","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2001","Full Time","2.36","2","9073","1","2","3","3","5","2.34","2.38","1","5","2","2"
"2001","Not Working","2.99","3","8127","2","2","4","4","5","2.97","3.01","1","5","3","3"
"2001","Part Time","2.45","2","4832","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2002","Full Time","2.39","2","9579","1","2","3","3","5","2.37","2.41","1","5","2","2"
"2002","Not Working","3.01","3","8292","2","2","4","4","5","2.99","3.03","1","5","3","3"
"2002","Part Time","2.5","2","5244","1","2","3","4","5","2.48","2.52","1","5","2","2"
"2003","Full Time","2.39","2","8917","1","2","3","3","5","2.37","2.41","1","5","2","2"
"2003","Not Working","2.98","3","8203","2","2","4","4","5","2.96","3","1","5","3","3"
"2003","Part Time","2.5","2","5138","1","2","3","4","5","2.48","2.52","1","5","2","2"
"2004","Full Time","2.42","2","8466","1","2","3","4","5","2.4","2.44","1","5","2","2"
"2004","Not Working","3","3","8199","2","2","4","4","5","2.98","3.02","1","5","3","3"
"2004","Part Time","2.5","2","5027","1","2","3","4","5","2.48","2.52","1","5","2","2"
"2005","Full Time","2.44","2","8024","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2005","Not Working","3.02","3","7897","2","2","4","4","5","3","3.04","1","5","3","3"
"2005","Part Time","2.52","2","4821","1","2","3","4","5","2.49","2.55","1","5","2","2"
"2006","Full Time","2.42","2","8440","1","2","3","4","5","2.4","2.44","1","5","2","2"
"2006","Not Working","3.01","3","8581","2","2","4","4","5","2.99","3.03","1","5","3","3"
"2006","Part Time","2.53","2","5024","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2007","Full Time","2.44","2","7866","2","2","3","4","5","2.42","2.46","1","5","2","2"
"2007","Not Working","3.02","3","7991","2","2","4","4","5","3","3.04","1","5","3","3"
"2007","Part Time","2.53","2","4715","2","2","3","4","5","2.5","2.56","1","5","2","2"
"2008","Full Time","2.45","2","7492","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2008","Not Working","3.01","3","7488","2","2","4","4","5","2.99","3.03","1","5","3","3"
"2008","Part Time","2.5","2","4422","1","2","3","4","5","2.47","2.53","1","5","2","2"
"2009","Full Time","2.46","2","6999","1","2","3","4","5","2.44","2.48","1","5","2","2"
"2009","Not Working","3.03","3","6858","2","2","4","4","5","3.01","3.05","1","5","3","3"
"2009","Part Time","2.54","2","4226","2","2","3","4","5","2.51","2.57","1","5","2","2"
"2010","Full Time","2.45","2","9248","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2010","Not Working","3.03","3","8446","2","2","4","4","5","3.01","3.05","1","5","3","3"
"2010","Part Time","2.5","2","6355","1","2","3","4","5","2.48","2.52","1","5","2","2"
"2011","Full Time","2.43","2","10638","1","2","3","4","5","2.41","2.45","1","5","2","2"
"2011","Not Working","3","3","10150","2","2","4","4","5","2.98","3.02","1","5","3","3"
"2011","Part Time","2.51","2","7674","1","2","3","4","5","2.49","2.53","1","5","2","2"
"2012","Full Time","2.4","2","10435","1","2","3","3","5","2.38","2.42","1","5","2","2"
"2012","Not Working","2.99","3","9816","2","2","4","4","5","2.97","3.01","1","5","3","3"
"2012","Part Time","2.49","2","7467","1","2","3","4","5","2.47","2.51","1","5","2","2"
"2013","Full Time","2.45","2","9722","1","2","3","4","5","2.43","2.47","1","5","2","2"
