"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","direct migration background","East Germany","2.71","3","145","2","2","3","4","5","2.55","2.87","1","5","2","3"
"1992","direct migration background","West Germany","2.55","2","2420","1","2","3","4","5","2.51","2.59","1","5","2","2"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","2.01","2","398","1","1","2","4","5","1.92","2.1","1","5","2","2"
"1992","no migration background","East Germany","2.46","2","3827","1","2","3","4","5","2.43","2.49","1","5","2","2"
"1992","no migration background","West Germany","2.59","2","6564","1","2","3","4","5","2.57","2.61","1","5","2","2"
"1993","direct migration background","East Germany","","","","","","","","","","","","","",""
"1993","direct migration background","West Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1993","no migration background","East Germany","","","","","","","","","","","","","",""
"1993","no migration background","West Germany","","","","","","","","","","","","","",""
"1994","direct migration background","East Germany","2.81","3","143","2","2","3","4","5","2.66","2.96","1","5","3","3"
"1994","direct migration background","West Germany","2.69","3","2222","1","2","3","4","5","2.65","2.73","1","5","2","3"
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","2.13","2","478","1","1","3","4","5","2.05","2.21","1","5","2","2"
"1994","no migration background","East Germany","2.67","3","3628","2","2","3","4","5","2.64","2.7","1","5","2","3"
"1994","no migration background","West Germany","2.72","3","6431","2","2","3","4","5","2.7","2.74","1","5","2","3"
"1995","direct migration background","East Germany","2.9","3","142","2","2","3","4","5","2.75","3.05","1","5","3","3"
"1995","direct migration background","West Germany","2.6","2","2662","1","2","3","4","5","2.56","2.64","1","5","2","2"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","2.17","2","496","1","1","3","4","5","2.09","2.25","1","5","2","2"
"1995","no migration background","East Germany","2.7","3","3536","2","2","3","4","5","2.67","2.73","1","5","2","3"
"1995","no migration background","West Germany","2.73","3","6477","2","2","3","4","5","2.71","2.75","1","5","2","3"
"1996","direct migration background","East Germany","2.94","3","141","2","2","3","4","5","2.79","3.09","1","5","3","3"
"1996","direct migration background","West Germany","2.69","3","2475","1","2","3","4","5","2.65","2.73","1","5","2","3"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","2.15","2","529","1","1","3","3","4","2.08","2.22","1","5","2","2"
"1996","no migration background","East Germany","2.7","3","3532","2","2","3","4","5","2.67","2.73","1","5","3","3"
"1996","no migration background","West Germany","2.71","3","6400","2","2","3","4","5","2.69","2.73","1","5","2","3"
"1997","direct migration background","East Germany","2.94","3","132","2","2","3","4","5","2.79","3.09","1","5","3","3"
"1997","direct migration background","West Germany","2.67","3","2356","1","2","3","4","5","2.63","2.71","1","5","2","3"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","2.09","2","552","1","1","3","3","4","2.02","2.16","1","5","2","2"
"1997","no migration background","East Germany","2.68","3","3494","2","2","3","4","5","2.65","2.71","1","5","2","3"
"1997","no migration background","West Germany","2.7","3","6340","2","2","3","4","5","2.68","2.72","1","5","2","3"
"1998","direct migration background","East Germany","3.13","3","119","2","3","4","4","5","2.96","3.3","1","5","3","3"
"1998","direct migration background","West Germany","2.6","2","2295","1","2","3","4","5","2.56","2.64","1","5","2","2"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","2.1","2","575","1","1","3","3","4","2.03","2.17","1","5","2","2"
"1998","no migration background","East Germany","2.65","3","3736","2","2","3","4","5","2.62","2.68","1","5","2","3"
"1998","no migration background","West Germany","2.66","3","7544","2","2","3","4","5","2.64","2.68","1","5","2","2"
"1999","direct migration background","East Germany","2.97","3","109","2","2","3","4","5","2.8","3.14","1","5","3","3"
"1999","direct migration background","West Germany","2.64","3","2107","1","2","3","4","5","2.6","2.68","1","5","2","3"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","2.1","2","588","1","1","3","3","4","2.03","2.17","1","5","2","2"
"1999","no migration background","East Germany","2.7","3","3669","2","2","3","4","5","2.67","2.73","1","5","3","3"
"1999","no migration background","West Germany","2.68","3","7243","2","2","3","4","5","2.66","2.7","1","5","2","3"
"2000","direct migration background","East Germany","2.85","3","151","2","2","3","4","5","2.71","2.99","1","5","3","3"
"2000","direct migration background","West Germany","2.59","2","3190","1","2","3","4","5","2.56","2.62","1","5","2","3"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","2.12","2","804","1","1","3","3","5","2.06","2.18","1","5","2","2"
"2000","no migration background","East Germany","2.68","3","5693","2","2","3","4","5","2.66","2.7","1","5","2","3"
"2000","no migration background","West Germany","2.62","3","14361","1","2","3","4","5","2.6","2.64","1","5","2","2"
"2001","direct migration background","East Germany","3.11","3","124","2","3","4","4","5","2.97","3.25","1","5","3","3"
"2001","direct migration background","West Germany","2.57","2","2816","1","2","3","4","5","2.53","2.61","1","5","2","2"
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","2.11","2","752","1","1","3","3","5","2.05","2.17","1","5","2","2"
"2001","no migration background","East Germany","2.71","3","5309","2","2","3","4","5","2.68","2.74","1","5","3","3"
"2001","no migration background","West Germany","2.63","3","13006","1","2","3","4","5","2.61","2.65","1","5","2","2"
"2002","direct migration background","East Germany","3.12","3","116","2","3","4","4","5","2.95","3.29","1","5","3","3"
"2002","direct migration background","West Germany","2.68","3","2700","2","2","3","4","5","2.64","2.72","1","5","2","3"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","2.28","2","757","1","2","3","3","5","2.22","2.34","1","5","2","2"
"2002","no migration background","East Germany","2.69","3","5308","2","2","3","4","5","2.67","2.71","1","5","2","3"
"2002","no migration background","West Germany","2.66","3","14210","2","2","3","4","5","2.64","2.68","1","5","2","2"
"2003","direct migration background","East Germany","3.08","3","106","2","3","4","4","5","2.91","3.25","1","5","3","3"
