"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","direct migration background","1.84","1","449","1","1","2","4","4","1.75","1.93","1","4","1","2"
"1984","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","no migration background","1.77","1","2207","1","1","2","4","4","1.73","1.81","1","4","1","1"
"1984","1-pers.-HH","direct migration background","1.89","1.6","227","1","1","3","4","4","1.76","2.02","1","4","1","2"
"1984","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1984","1-pers.-HH","no migration background","1.85","1","1076","1","1","3","4","4","1.78","1.92","1","4","1","2"
"1984","Couple + C. GT 16 ","direct migration background","2.09","2","458","1","1","3","4","4","1.99","2.19","1","4","2","2"
"1984","Couple + C. GT 16 ","indirect migration background","2.56","3","44","1","1","4","4","4","2.2","2.92","1","4","2","3"
"1984","Couple + C. GT 16 ","no migration background","1.99","2","1443","1","1","3","4","4","1.93","2.05","1","4","2","2"
"1984","Couple + C. LE 16","direct migration background","1.96","2","1141","1","1","3","4","4","1.9","2.02","1","4","1","2"
"1984","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","no migration background","2.19","2","1849","1","1","3","4","4","2.14","2.24","1","4","2","2"
"1984","Couple + C. LE and GT 16","direct migration background","1.82","1","644","1","1","2","4","4","1.74","1.9","1","4","1","2"
"1984","Couple + C. LE and GT 16","indirect migration background","2.44","2","31","1","2","3","4","4","2.06","2.82","1","4","2","3"
"1984","Couple + C. LE and GT 16","no migration background","2.05","2","997","1","1","3","4","4","1.98","2.12","1","4","2","2"
"1984","Single parent","direct migration background","1.93","1.43","126","1","1","3","4","4","1.74","2.12","1","4","1","2"
"1984","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1984","Single parent","no migration background","2.16","2","429","1","1","3","4","4","2.05","2.27","1","4","2","2"
"1985","(Married) couple without C.","direct migration background","1.76","1","387","1","1","2","3","4","1.65","1.87","1","4","1","1"
"1985","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","no migration background","1.75","1","1996","1","1","2","3","4","1.7","1.8","1","4","1","1"
"1985","1-pers.-HH","direct migration background","1.8","1","187","1","1","2","4","4","1.65","1.95","1","4","1","2"
"1985","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1985","1-pers.-HH","no migration background","1.82","1","953","1","1","3","4","4","1.75","1.89","1","4","1","2"
"1985","Couple + C. GT 16 ","direct migration background","1.89","1","407","1","1","3","4","4","1.78","2","1","4","1","2"
"1985","Couple + C. GT 16 ","indirect migration background","2.89","3","42","1","2","4","4","4","2.53","3.25","1","4","2","3"
"1985","Couple + C. GT 16 ","no migration background","1.98","2","1544","1","1","3","4","4","1.92","2.04","1","4","2","2"
"1985","Couple + C. LE 16","direct migration background","1.96","2","929","1","1","3","4","4","1.89","2.03","1","4","1","2"
"1985","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","no migration background","2.18","2","1675","1","1","3","4","4","2.12","2.24","1","4","2","2"
"1985","Couple + C. LE and GT 16","direct migration background","1.93","2","599","1","1","3","4","4","1.85","2.01","1","4","2","2"
"1985","Couple + C. LE and GT 16","indirect migration background","2.01","1","46","1","1","3","4","4","1.66","2.36","1","4","1","3"
"1985","Couple + C. LE and GT 16","no migration background","2.01","2","814","1","1","3","4","4","1.93","2.09","1","4","2","2"
"1985","Single parent","direct migration background","1.77","1","116","1","1","2","4","4","1.58","1.96","1","4","1","2"
"1985","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1985","Single parent","no migration background","2.15","2","409","1","1","3","4","4","2.04","2.26","1","4","2","2"
"1986","(Married) couple without C.","direct migration background","1.78","1","371","1","1","2","4","4","1.67","1.89","1","4","1","1"
"1986","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","no migration background","1.8","1","1957","1","1","2","4","4","1.75","1.85","1","4","1","1"
"1986","1-pers.-HH","direct migration background","2.17","2","177","1","1","3","4","4","2.01","2.33","1","4","1","2"
"1986","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1986","1-pers.-HH","no migration background","1.82","1","906","1","1","3","4","4","1.75","1.89","1","4","1","2"
"1986","Couple + C. GT 16 ","direct migration background","1.89","1.39","467","1","1","3","4","4","1.8","1.98","1","4","1","2"
"1986","Couple + C. GT 16 ","indirect migration background","2.16","1.5","47","1","1","4","4","4","1.83","2.49","1","4","1","2"
"1986","Couple + C. GT 16 ","no migration background","2","2","1549","1","1","3","4","4","1.94","2.06","1","4","2","2"
"1986","Couple + C. LE 16","direct migration background","1.88","2","844","1","1","2","4","4","1.81","1.95","1","4","1","2"
"1986","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","no migration background","2.19","2","1494","1","1","3","4","4","2.13","2.25","1","4","2","2"
"1986","Couple + C. LE and GT 16","direct migration background","1.74","1","560","1","1","2","3","4","1.66","1.82","1","4","1","2"
"1986","Couple + C. LE and GT 16","indirect migration background","2.08","2","47","1","1","3","4","4","1.76","2.4","1","4","1","3"
"1986","Couple + C. LE and GT 16","no migration background","2.05","2","760","1","1","3","4","4","1.97","2.13","1","4","2","2"
"1986","Single parent","direct migration background","2.17","2","101","1","1","3","4","4","1.93","2.41","1","4","1","2"
"1986","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1986","Single parent","no migration background","2.16","2","383","1","1","3","4","4","2.04","2.28","1","4","2","2"
"1987","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1987","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1987","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1987","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1987","Single parent","direct migration background","","","","","","","","","","","","","",""
"1987","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1987","Single parent","no migration background","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1988","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1988","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1988","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1988","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1988","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1988","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1988","Single parent","direct migration background","","","","","","","","","","","","","",""
"1988","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1988","Single parent","no migration background","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1989","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1989","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1989","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1989","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1989","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1989","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1989","Single parent","direct migration background","","","","","","","","","","","","","",""
"1989","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1989","Single parent","no migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1990","Single parent","direct migration background","","","","","","","","","","","","","",""
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1991","Single parent","direct migration background","","","","","","","","","","","","","",""
"1991","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1991","Single parent","no migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1992","Single parent","direct migration background","","","","","","","","","","","","","",""
"1992","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1992","Single parent","no migration background","","","","","","","","","","","","","",""
