"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","general elemantary","1.88","2","685","1","1","2","4","4","1.8","1.96","1","4","1","2"
"1984","Baden-Württemberg","higher education","2.53","3","125","1","1","4","4","4","2.32","2.74","1","4","2","3"
"1984","Baden-Württemberg","higher vocational","2.05","2","117","1","1","3","4","4","1.83","2.27","1","4","1","2"
"1984","Baden-Württemberg","in school","2.3","2","35","1","1","4","4","4","1.88","2.72","1","4","1","3"
"1984","Baden-Württemberg","inadequately","2.29","2","286","1","1","3","4","4","2.17","2.41","1","4","2","2"
"1984","Baden-Württemberg","middle vocational","1.94","1","929","1","1","3","4","4","1.87","2.01","1","4","1","2"
"1984","Baden-Württemberg","vocational + Abi","2.16","1","51","1","1","4","4","4","1.82","2.5","1","4","1","2"
"1984","Bavaria","general elemantary","1.74","1","571","1","1","2","3","4","1.66","1.82","1","4","1","2"
"1984","Bavaria","higher education","2.39","2","149","1","1","4","4","4","2.19","2.59","1","4","2","3"
"1984","Bavaria","higher vocational","2.15","2","126","1","1","3","4","4","1.94","2.36","1","4","1","2"
"1984","Bavaria","in school","","","","","","","","","","","","","",""
"1984","Bavaria","inadequately","1.95","1.18","93","1","1","3","4","4","1.73","2.17","1","4","1","2"
"1984","Bavaria","middle vocational","1.83","1","1020","1","1","3","4","4","1.77","1.89","1","4","1","2"
"1984","Bavaria","vocational + Abi","2.28","2","55","1","1","3","4","4","1.96","2.6","1","4","1","3"
"1984","Berlin","general elemantary","1.97","1","96","1","1","3","4","4","1.73","2.21","1","4","1","2"
"1984","Berlin","higher education","2.51","3","37","1","1","4","4","4","2.08","2.94","1","4","1","3"
"1984","Berlin","higher vocational","","","","","","","","","","","","","",""
"1984","Berlin","in school","","","","","","","","","","","","","",""
"1984","Berlin","inadequately","1.73","1","37","1","1","2","4","4","1.36","2.1","1","4","1","2"
"1984","Berlin","middle vocational","1.95","1","183","1","1","3","4","4","1.77","2.13","1","4","1","2"
"1984","Berlin","vocational + Abi","","","","","","","","","","","","","",""
