"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Female","1.94","2","1123","1","1","3","4","4","1.88","2","1","4","2","2"
"1984","Baden-Württemberg","Male","2.04","2","1117","1","1","3","4","4","1.97","2.11","1","4","2","2"
"1984","Bavaria","Female","1.86","1","1067","1","1","3","4","4","1.8","1.92","1","4","1","2"
"1984","Bavaria","Male","1.91","1.32","974","1","1","3","4","4","1.84","1.98","1","4","1","2"
"1984","Berlin","Female","1.91","1","206","1","1","3","4","4","1.75","2.07","1","4","1","2"
"1984","Berlin","Male","2.23","2","194","1","1","3","4","4","2.06","2.4","1","4","2","2"
"1984","Brandenburg","Female","","","","","","","","","","","","","",""
"1984","Brandenburg","Male","","","","","","","","","","","","","",""
"1984","Bremen","Female","1.66","1","68","1","1","2","3","4","1.42","1.9","1","4","1","2"
"1984","Bremen","Male","1.82","1","61","1","1","2","4","4","1.56","2.08","1","4","1","2"
"1984","Hamburg","Female","1.87","1","154","1","1","3","4","4","1.68","2.06","1","4","1","2"
"1984","Hamburg","Male","1.95","1","147","1","1","3","4","4","1.76","2.14","1","4","1","2"
"1984","Hesse","Female","2.01","2","599","1","1","3","4","4","1.92","2.1","1","4","1","2"
"1984","Hesse","Male","2.12","2","612","1","1","3","4","4","2.03","2.21","1","4","2","2"
"1984","Lower Saxony","Female","1.87","1","615","1","1","3","4","4","1.79","1.95","1","4","1","2"
"1984","Lower Saxony","Male","1.98","2","585","1","1","3","4","4","1.89","2.07","1","4","1","2"
"1984","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Female","1.92","2","1620","1","1","3","4","4","1.87","1.97","1","4","2","2"
"1984","North Rhine-Westphalia","Male","1.99","2","1584","1","1","3","4","4","1.94","2.04","1","4","2","2"
"1984","Rhineland-Palatinate,Saarland","Female","1.89","2","433","1","1","3","4","4","1.79","1.99","1","4","1","2"
"1984","Rhineland-Palatinate,Saarland","Male","1.93","2","417","1","1","3","4","4","1.83","2.03","1","4","1","2"
"1984","Saxony","Female","","","","","","","","","","","","","",""
"1984","Saxony","Male","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Female","1.82","1","197","1","1","3","3","4","1.68","1.96","1","4","1","2"
