"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","direct migration background","2.01","2","877","1","1","3","4","4","1.94","2.08","1","4","2","2"
"1984","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1984","Baden-Württemberg","no migration background","1.98","2","1334","1","1","3","4","4","1.92","2.04","1","4","1","2"
"1984","Bavaria","direct migration background","1.83","1","424","1","1","2","4","4","1.73","1.93","1","4","1","2"
"1984","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1984","Bavaria","no migration background","1.89","2","1590","1","1","3","4","4","1.84","1.94","1","4","1","2"
"1984","Berlin","direct migration background","2.28","2","114","1","1","4","4","4","2.06","2.5","1","4","1","2"
"1984","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1984","Berlin","no migration background","2.03","1","284","1","1","3","4","4","1.89","2.17","1","4","1","2"
"1984","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1984","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1984","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1984","Bremen","direct migration background","1.35","1","33","1","1","2","2","3","1.12","1.58","1","3","1","1"
"1984","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1984","Bremen","no migration background","1.78","1","96","1","1","2","3","4","1.57","1.99","1","4","1","2"
"1984","Hamburg","direct migration background","1.75","1","83","1","1","2","4","4","1.53","1.97","1","4","1","1"
"1984","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1984","Hamburg","no migration background","1.92","1","217","1","1","3","4","4","1.76","2.08","1","4","1","2"
"1984","Hesse","direct migration background","2.03","2","449","1","1","3","4","4","1.93","2.13","1","4","1","2"
"1984","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1984","Hesse","no migration background","2.07","2","750","1","1","3","4","4","1.98","2.16","1","4","2","2"
