"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","general elemantary","2.22","2","1238","1","1","3","4","4","2.16","2.28","1","4","2","2"
"1984","16-34 y.","higher education","2.92","3","244","1","2","4","4","4","2.78","3.06","1","4","3","3"
"1984","16-34 y.","higher vocational","2.41","2","210","1","1","4","4","4","2.24","2.58","1","4","2","3"
"1984","16-34 y.","in school","2.52","3","183","1","1","4","4","4","2.35","2.69","1","4","2","3"
"1984","16-34 y.","inadequately","1.88","2","300","1","1","2","4","4","1.76","2","1","4","1","2"
"1984","16-34 y.","middle vocational","2.25","2","2141","1","1","3","4","4","2.2","2.3","1","4","2","2"
"1984","16-34 y.","vocational + Abi","2.7","3","162","1","1","4","4","4","2.51","2.89","1","4","2","3"
"1984","35-65 y.","general elemantary","1.77","1","1629","1","1","2","3","4","1.72","1.82","1","4","1","2"
"1984","35-65 y.","higher education","2.45","2","473","1","1","4","4","4","2.34","2.56","1","4","2","3"
"1984","35-65 y.","higher vocational","1.98","2","360","1","1","3","4","4","1.86","2.1","1","4","1","2"
"1984","35-65 y.","in school","","","","","","","","","","","","","",""
"1984","35-65 y.","inadequately","1.94","2","654","1","1","3","4","4","1.86","2.02","1","4","2","2"
"1984","35-65 y.","middle vocational","1.81","1","2928","1","1","2","4","4","1.77","1.85","1","4","1","1"
"1984","35-65 y.","vocational + Abi","1.99","2","127","1","1","3","4","4","1.79","2.19","1","4","1","2"
"1984","66 and older","general elemantary","1.49","1","506","1","1","2","2","4","1.42","1.56","1","4","1","1"
"1984","66 and older","higher education","1.69","1","61","1","1","2","4","4","1.42","1.96","1","4","1","1"
"1984","66 and older","higher vocational","1.52","1","83","1","1","2","3","4","1.32","1.72","1","4","1","1"
"1984","66 and older","in school","","","","","","","","","","","","","",""
"1984","66 and older","inadequately","","","","","","","","","","","","","",""
"1984","66 and older","middle vocational","1.44","1","566","1","1","2","3","4","1.38","1.5","1","4","1","1"
"1984","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1985","16-34 y.","general elemantary","2.24","2","1115","1","1","3","4","4","2.17","2.31","1","4","2","2"
"1985","16-34 y.","higher education","2.78","3","234","1","2","4","4","4","2.63","2.93","1","4","3","3"
"1985","16-34 y.","higher vocational","2.45","2","195","1","1","4","4","4","2.28","2.62","1","4","2","3"
"1985","16-34 y.","in school","2.53","3","184","1","2","4","4","4","2.37","2.69","1","4","2","3"
"1985","16-34 y.","inadequately","1.93","2","225","1","1","3","3","4","1.79","2.07","1","4","2","2"
"1985","16-34 y.","middle vocational","2.25","2","1927","1","1","3","4","4","2.2","2.3","1","4","2","2"
"1985","16-34 y.","vocational + Abi","2.75","3","147","1","1","4","4","4","2.55","2.95","1","4","2","3"
"1985","35-65 y.","general elemantary","1.68","1","1472","1","1","2","3","4","1.63","1.73","1","4","1","1"
"1985","35-65 y.","higher education","2.4","2","458","1","1","4","4","4","2.29","2.51","1","4","2","3"
"1985","35-65 y.","higher vocational","1.88","1.66","341","1","1","3","4","4","1.77","1.99","1","4","1","2"
"1985","35-65 y.","in school","","","","","","","","","","","","","",""
"1985","35-65 y.","inadequately","1.85","1.47","547","1","1","3","3","4","1.76","1.94","1","4","1","2"
"1985","35-65 y.","middle vocational","1.8","1","2696","1","1","2","4","4","1.76","1.84","1","4","1","1"
"1985","35-65 y.","vocational + Abi","2.09","1.27","110","1","1","3","4","4","1.86","2.32","1","4","1","2"
"1985","66 and older","general elemantary","1.44","1","417","1","1","2","3","4","1.37","1.51","1","4","1","1"
"1985","66 and older","higher education","1.55","1","55","1","1","2","3","4","1.33","1.77","1","4","1","1"
"1985","66 and older","higher vocational","1.42","1","80","1","1","2","3","4","1.24","1.6","1","4","1","1"
"1985","66 and older","in school","","","","","","","","","","","","","",""
"1985","66 and older","inadequately","","","","","","","","","","","","","",""
"1985","66 and older","middle vocational","1.42","1","512","1","1","2","2","4","1.35","1.49","1","4","1","1"
"1985","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1986","16-34 y.","general elemantary","2.24","2","1097","1","1","3","4","4","2.17","2.31","1","4","2","2"
"1986","16-34 y.","higher education","2.9","3","226","1","2","4","4","4","2.75","3.05","1","4","3","3"
"1986","16-34 y.","higher vocational","2.49","2","186","1","1","4","4","4","2.32","2.66","1","4","2","3"
"1986","16-34 y.","in school","2.4","2","184","1","1","3","4","4","2.24","2.56","1","4","2","3"
"1986","16-34 y.","inadequately","2.09","2","220","1","1","3","4","4","1.95","2.23","1","4","2","2"
"1986","16-34 y.","middle vocational","2.23","2","1872","1","1","3","4","4","2.18","2.28","1","4","2","2"
"1986","16-34 y.","vocational + Abi","2.66","3","151","1","2","4","4","4","2.47","2.85","1","4","2","3"
"1986","35-65 y.","general elemantary","1.73","1","1357","1","1","2","3","4","1.68","1.78","1","4","1","1"
"1986","35-65 y.","higher education","2.59","3","466","1","1","4","4","4","2.48","2.7","1","4","2","3"
"1986","35-65 y.","higher vocational","1.85","1","315","1","1","3","4","4","1.73","1.97","1","4","1","2"
"1986","35-65 y.","in school","","","","","","","","","","","","","",""
"1986","35-65 y.","inadequately","1.77","1","504","1","1","2","3","4","1.68","1.86","1","4","1","2"
"1986","35-65 y.","middle vocational","1.8","1","2587","1","1","2","4","4","1.76","1.84","1","4","1","1"
"1986","35-65 y.","vocational + Abi","2.01","1","101","1","1","3","4","4","1.77","2.25","1","4","1","2"
"1986","66 and older","general elemantary","1.43","1","389","1","1","2","3","4","1.35","1.51","1","4","1","1"
"1986","66 and older","higher education","1.25","1","53","1","1","1","2","3","1.11","1.39","1","3","1","1"
"1986","66 and older","higher vocational","1.35","1","73","1","1","2","2","4","1.18","1.52","1","4","1","1"
"1986","66 and older","in school","","","","","","","","","","","","","",""
"1986","66 and older","inadequately","","","","","","","","","","","","","",""
"1986","66 and older","middle vocational","1.48","1","468","1","1","2","3","4","1.4","1.56","1","4","1","1"
"1986","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1987","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1987","16-34 y.","higher education","","","","","","","","","","","","","",""
"1987","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1987","16-34 y.","in school","","","","","","","","","","","","","",""
"1987","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1987","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1987","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1987","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1987","35-65 y.","higher education","","","","","","","","","","","","","",""
"1987","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1987","35-65 y.","in school","","","","","","","","","","","","","",""
"1987","35-65 y.","inadequately","","","","","","","","","","","","","",""
