"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","1.92","2","1520","1","1","3","4","4","1.87","1.97","1","4","2","2"
"1984","direct migration background","Male","1.92","1.65","1753","1","1","3","4","4","1.87","1.97","1","4","1","2"
"1984","indirect migration background","Female","2.3","2","66","1","1","4","4","4","2.03","2.57","1","4","2","3"
"1984","indirect migration background","Male","2.17","1","57","1","1","3","4","4","1.85","2.49","1","4","2","3"
"1984","no migration background","Female","1.9","1","4496","1","1","3","4","4","1.87","1.93","1","4","2","2"
"1984","no migration background","Male","2.01","2","4067","1","1","3","4","4","1.98","2.04","1","4","2","2"
"1985","direct migration background","Female","1.85","1","1294","1","1","3","4","4","1.79","1.91","1","4","2","2"
"1985","direct migration background","Male","1.91","2","1513","1","1","3","4","4","1.86","1.96","1","4","1","2"
"1985","indirect migration background","Female","2.02","1","77","1","1","3","4","4","1.75","2.29","1","4","1","3"
"1985","indirect migration background","Male","2.29","2","63","1","1","3","4","4","2.01","2.57","1","4","2","3"
"1985","no migration background","Female","1.88","1","4130","1","1","3","4","4","1.85","1.91","1","4","1","2"
"1985","no migration background","Male","1.99","2","3775","1","1","3","4","4","1.95","2.03","1","4","2","2"
"1986","direct migration background","Female","1.85","1","1243","1","1","2","4","4","1.79","1.91","1","4","1","2"
"1986","direct migration background","Male","1.94","2","1467","1","1","3","4","4","1.89","1.99","1","4","1","2"
"1986","indirect migration background","Female","2.29","2","82","1","1","3","4","4","2.05","2.53","1","4","2","2"
"1986","indirect migration background","Male","1.91","1","70","1","1","3","4","4","1.62","2.2","1","4","1","2"
"1986","no migration background","Female","1.89","1","3912","1","1","3","4","4","1.86","1.92","1","4","1","2"
"1986","no migration background","Male","2.01","2","3615","1","1","3","4","4","1.97","2.05","1","4","2","2"
"1987","direct migration background","Female","","","","","","","","","","","","","",""
"1987","direct migration background","Male","","","","","","","","","","","","","",""
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","","","","","","","","","","","","","",""
"1987","no migration background","Male","","","","","","","","","","","","","",""
"1988","direct migration background","Female","","","","","","","","","","","","","",""
"1988","direct migration background","Male","","","","","","","","","","","","","",""
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","","","","","","","","","","","","","",""
"1988","no migration background","Male","","","","","","","","","","","","","",""
"1989","direct migration background","Female","","","","","","","","","","","","","",""
"1989","direct migration background","Male","","","","","","","","","","","","","",""
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","","","","","","","","","","","","","",""
"1989","no migration background","Male","","","","","","","","","","","","","",""
"1990","direct migration background","Female","","","","","","","","","","","","","",""
"1990","direct migration background","Male","","","","","","","","","","","","","",""
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","","","","","","","","","","","","","",""
"1990","no migration background","Male","","","","","","","","","","","","","",""
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
