"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","2.02","2","1479","1","1","3","4","4","1.96","2.08","1","4","2","2"
"1984","Employed","1-pers.-HH","2.17","2","664","1","1","3","4","4","2.08","2.26","1","4","2","2"
"1984","Employed","Couple + C. GT 16 ","1.98","2","1273","1","1","3","4","4","1.92","2.04","1","4","2","2"
"1984","Employed","Couple + C. LE 16","2.16","2","2145","1","1","3","4","4","2.11","2.21","1","4","2","2"
"1984","Employed","Couple + C. LE and GT 16","1.98","2","1086","1","1","3","4","4","1.91","2.05","1","4","1","2"
"1984","Employed","Single parent","2.17","2","341","1","1","3","4","4","2.05","2.29","1","4","2","2"
"1984","Not Employed","(Married) couple without C.","1.55","1","1187","1","1","2","3","4","1.5","1.6","1","4","1","1"
"1984","Not Employed","1-pers.-HH","1.64","1","645","1","1","2","3","4","1.56","1.72","1","4","1","1"
"1984","Not Employed","Couple + C. GT 16 ","2.05","2","672","1","1","3","4","4","1.96","2.14","1","4","2","2"
"1984","Not Employed","Couple + C. LE 16","2.14","2","865","1","1","3","4","4","2.07","2.21","1","4","2","2"
"1984","Not Employed","Couple + C. LE and GT 16","2.1","2","586","1","1","3","4","4","2.01","2.19","1","4","2","2"
"1984","Not Employed","Single parent","2.1","2","222","1","1","3","4","4","1.95","2.25","1","4","2","2"
"1985","Employed","(Married) couple without C.","1.94","2","1319","1","1","3","4","4","1.88","2","1","4","1","2"
"1985","Employed","1-pers.-HH","2.2","2","592","1","1","3","4","4","2.11","2.29","1","4","2","2"
"1985","Employed","Couple + C. GT 16 ","1.96","2","1316","1","1","3","4","4","1.9","2.02","1","4","1","2"
"1985","Employed","Couple + C. LE 16","2.14","2","1870","1","1","3","4","4","2.09","2.19","1","4","2","2"
"1985","Employed","Couple + C. LE and GT 16","1.95","2","946","1","1","3","4","4","1.88","2.02","1","4","1","2"
"1985","Employed","Single parent","2.09","2","330","1","1","3","4","4","1.97","2.21","1","4","2","2"
"1985","Not Employed","(Married) couple without C.","1.58","1","1073","1","1","2","3","4","1.52","1.64","1","4","1","1"
"1985","Not Employed","1-pers.-HH","1.56","1","556","1","1","2","3","4","1.48","1.64","1","4","1","1"
"1985","Not Employed","Couple + C. GT 16 ","2.01","2","677","1","1","3","4","4","1.92","2.1","1","4","2","2"
"1985","Not Employed","Couple + C. LE 16","2.15","2","751","1","1","3","4","4","2.07","2.23","1","4","2","2"
"1985","Not Employed","Couple + C. LE and GT 16","2.08","2","513","1","1","3","4","4","1.98","2.18","1","4","2","2"
"1985","Not Employed","Single parent","2.17","2","208","1","1","3","4","4","2.01","2.33","1","4","2","2"
"1986","Employed","(Married) couple without C.","2","2","1354","1","1","3","4","4","1.94","2.06","1","4","2","2"
"1986","Employed","1-pers.-HH","2.3","2","566","1","1","3","4","4","2.2","2.4","1","4","2","2"
"1986","Employed","Couple + C. GT 16 ","1.98","2","1383","1","1","3","4","4","1.92","2.04","1","4","1","2"
