"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","2.06","2","1340","1","1","3","4","4","2","2.12","1","4","2","2"
"1984","16-34 y.","indirect migration background","2.6","3","97","1","1","4","4","4","2.38","2.82","1","4","2","3"
"1984","16-34 y.","no migration background","2.34","2","3058","1","1","3","4","4","2.3","2.38","1","4","2","2"
"1984","35-65 y.","direct migration background","1.87","1","1901","1","1","3","4","4","1.82","1.92","1","4","1","2"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","1.87","1","4292","1","1","3","4","4","1.84","1.9","1","4","1","2"
"1984","66 and older","direct migration background","1.31","1","32","1","1","2","2","2","1.15","1.47","1","2","1","1"
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","1.48","1","1213","1","1","2","3","4","1.43","1.53","1","4","1","1"
"1985","16-34 y.","direct migration background","2.08","2","1103","1","1","3","4","4","2.01","2.15","1","4","2","2"
"1985","16-34 y.","indirect migration background","2.29","2","117","1","1","3","4","4","2.08","2.5","1","4","2","3"
"1985","16-34 y.","no migration background","2.34","2","2871","1","1","3","4","4","2.3","2.38","1","4","2","2"
"1985","35-65 y.","direct migration background","1.83","1","1670","1","1","2","4","4","1.78","1.88","1","4","1","2"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","1.84","1","3979","1","1","3","4","4","1.81","1.87","1","4","1","1"
"1985","66 and older","direct migration background","1.19","1","34","1","1","1","2","3","0.93","1.45","1","4","1","1"
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","1.44","1","1055","1","1","2","3","4","1.39","1.49","1","4","1","1"
"1986","16-34 y.","direct migration background","2.12","2","1047","1","1","3","4","4","2.05","2.19","1","4","2","2"
"1986","16-34 y.","indirect migration background","2.37","2","126","1","1","3","4","4","2.17","2.57","1","4","2","2"
"1986","16-34 y.","no migration background","2.33","2","2830","1","1","3","4","4","2.29","2.37","1","4","2","2"
"1986","35-65 y.","direct migration background","1.8","1","1616","1","1","2","4","4","1.75","1.85","1","4","1","1"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","1.88","1","3731","1","1","3","4","4","1.84","1.92","1","4","1","2"
"1986","66 and older","direct migration background","1.58","1","47","1","1","2","3","4","1.3","1.86","1","4","1","2"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","1.44","1","966","1","1","2","3","4","1.39","1.49","1","4","1","1"
"1987","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1987","66 and older","direct migration background","","","","","","","","","","","","","",""
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1988","66 and older","direct migration background","","","","","","","","","","","","","",""
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1989","66 and older","direct migration background","","","","","","","","","","","","","",""
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1990","66 and older","direct migration background","","","","","","","","","","","","","",""
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","direct migration background","","","","","","","","","","","","","",""
