"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","2.83","3","656","1","2","4","4","4","2.74","2.92","1","4","3","3"
"1984","16-34 y.","lower secondary degree","2.11","2","1805","1","1","3","4","4","2.06","2.16","1","4","2","2"
"1984","16-34 y.","no degree/no degree yet","2.29","2","505","1","1","3","4","4","2.19","2.39","1","4","2","2"
"1984","16-34 y.","Other degree","1.84","1","498","1","1","3","4","4","1.75","1.93","1","4","1","2"
"1984","16-34 y.","secondary school degree","2.36","2","1008","1","1","3","4","4","2.29","2.43","1","4","2","2"
"1984","35-65 y.","college entrance qualification","2.44","2","517","1","1","4","4","4","2.33","2.55","1","4","2","3"
"1984","35-65 y.","lower secondary degree","1.78","1","3282","1","1","2","3","4","1.75","1.81","1","4","1","1"
"1984","35-65 y.","no degree/no degree yet","1.98","2","725","1","1","3","4","4","1.9","2.06","1","4","2","2"
"1984","35-65 y.","Other degree","1.79","1","886","1","1","2","3","4","1.73","1.85","1","4","1","2"
"1984","35-65 y.","secondary school degree","1.89","1","745","1","1","3","4","4","1.81","1.97","1","4","1","2"
"1984","66 and older","college entrance qualification","1.6","1","96","1","1","2","4","4","1.4","1.8","1","4","1","1"
"1984","66 and older","lower secondary degree","1.48","1","952","1","1","2","3","4","1.43","1.53","1","4","1","1"
"1984","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","","","","",""
"1984","66 and older","secondary school degree","1.38","1","178","1","1","2","3","4","1.27","1.49","1","4","1","1"
"1985","16-34 y.","college entrance qualification","2.8","3","632","1","2","4","4","4","2.71","2.89","1","4","3","3"
"1985","16-34 y.","lower secondary degree","2.12","2","1597","1","1","3","4","4","2.07","2.17","1","4","2","2"
"1985","16-34 y.","no degree/no degree yet","2.34","2","417","1","1","3","4","4","2.23","2.45","1","4","2","2"
"1985","16-34 y.","Other degree","1.92","2","388","1","1","3","4","4","1.82","2.02","1","4","1","2"
"1985","16-34 y.","secondary school degree","2.31","2","975","1","1","3","4","4","2.24","2.38","1","4","2","2"
"1985","35-65 y.","college entrance qualification","2.39","2","495","1","1","4","4","4","2.28","2.5","1","4","2","3"
"1985","35-65 y.","lower secondary degree","1.73","1","2999","1","1","2","3","4","1.7","1.76","1","4","1","1"
"1985","35-65 y.","no degree/no degree yet","1.9","2","602","1","1","3","4","4","1.82","1.98","1","4","1","2"
"1985","35-65 y.","Other degree","1.8","1","787","1","1","2","3","4","1.73","1.87","1","4","1","1"
"1985","35-65 y.","secondary school degree","1.93","1","727","1","1","3","4","4","1.85","2.01","1","4","1","2"
"1985","66 and older","college entrance qualification","1.39","1","87","1","1","2","3","4","1.24","1.54","1","4","1","1"
"1985","66 and older","lower secondary degree","1.45","1","818","1","1","2","3","4","1.4","1.5","1","4","1","1"
"1985","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","66 and older","Other degree","","","","","","","","","","","","","",""
"1985","66 and older","secondary school degree","1.36","1","167","1","1","1","2","4","1.24","1.48","1","4","1","1"
"1986","16-34 y.","college entrance qualification","2.8","3","668","1","2","4","4","4","2.71","2.89","1","4","3","3"
"1986","16-34 y.","lower secondary degree","2.09","2","1566","1","1","3","4","4","2.04","2.14","1","4","2","2"
"1986","16-34 y.","no degree/no degree yet","2.27","2","399","1","1","3","4","4","2.16","2.38","1","4","2","2"
"1986","16-34 y.","Other degree","2.01","2","326","1","1","3","4","4","1.9","2.12","1","4","1","2"
"1986","16-34 y.","secondary school degree","2.31","2","959","1","1","3","4","4","2.24","2.38","1","4","2","2"
"1986","35-65 y.","college entrance qualification","2.5","3","487","1","1","4","4","4","2.39","2.61","1","4","2","3"
"1986","35-65 y.","lower secondary degree","1.77","1","2794","1","1","2","3","4","1.73","1.81","1","4","1","1"
"1986","35-65 y.","no degree/no degree yet","1.77","1","562","1","1","2","4","4","1.69","1.85","1","4","1","2"
"1986","35-65 y.","Other degree","1.75","1","775","1","1","2","4","4","1.68","1.82","1","4","1","1"
"1986","35-65 y.","secondary school degree","1.89","1","698","1","1","3","4","4","1.81","1.97","1","4","1","2"
"1986","66 and older","college entrance qualification","1.44","1","86","1","1","2","3","4","1.27","1.61","1","4","1","1"
"1986","66 and older","lower secondary degree","1.48","1","743","1","1","2","3","4","1.42","1.54","1","4","1","1"
"1986","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","","","","",""
"1986","66 and older","secondary school degree","1.32","1","165","1","1","1","2","4","1.21","1.43","1","4","1","1"
"1987","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1987","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1987","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1987","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1987","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1987","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1987","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1987","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1987","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1987","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1987","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","","","","",""
"1987","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1988","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1988","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1988","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1988","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1988","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1988","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1988","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1988","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1988","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1988","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1988","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","66 and older","Other degree","","","","","","","","","","","","","",""
"1988","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1989","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1989","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1989","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1989","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1989","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1989","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1989","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1989","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1989","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1989","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1989","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","66 and older","Other degree","","","","","","","","","","","","","",""
"1989","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1990","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1990","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1990","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1990","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1990","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1990","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1990","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1990","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1990","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1991","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1992","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1992","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1992","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1992","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1992","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1992","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1992","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1992","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1992","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1992","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","66 and older","Other degree","","","","","","","","","","","","","",""
"1992","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1993","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1993","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1993","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1993","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1993","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1993","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1993","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1993","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1993","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1993","66 and older","Other degree","","","","","","","","","","","","","",""
"1993","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1994","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1994","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1994","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1994","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1994","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1994","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1994","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1994","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1994","66 and older","Other degree","","","","","","","","","","","","","",""
"1994","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1995","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1995","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1995","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1995","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1995","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1995","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1995","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1995","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1995","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1995","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1995","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1995","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1995","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1995","66 and older","Other degree","","","","","","","","","","","","","",""
"1995","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1996","16-34 y.","college entrance qualification","2.26","2","885","1","1","3","4","4","2.18","2.34","1","4","2","2"
"1996","16-34 y.","lower secondary degree","1.82","1","1243","1","1","2","3","4","1.76","1.88","1","4","1","2"
"1996","16-34 y.","no degree/no degree yet","1.98","2","388","1","1","3","4","4","1.87","2.09","1","4","1","2"
"1996","16-34 y.","Other degree","1.78","1","262","1","1","2","4","4","1.66","1.9","1","4","1","1"
"1996","16-34 y.","secondary school degree","1.94","2","1632","1","1","3","4","4","1.89","1.99","1","4","1","2"
"1996","35-65 y.","college entrance qualification","2.34","2","899","1","1","3","4","4","2.26","2.42","1","4","2","2"
"1996","35-65 y.","lower secondary degree","1.59","1","2841","1","1","2","3","4","1.56","1.62","1","4","1","1"
"1996","35-65 y.","no degree/no degree yet","1.66","1","371","1","1","2","3","4","1.57","1.75","1","4","1","1"
"1996","35-65 y.","Other degree","1.63","1","759","1","1","2","3","4","1.56","1.7","1","4","1","1"
"1996","35-65 y.","secondary school degree","1.74","1","1688","1","1","2","3","4","1.69","1.79","1","4","1","1"
"1996","66 and older","college entrance qualification","1.45","1","116","1","1","2","2","4","1.3","1.6","1","4","1","1"
"1996","66 and older","lower secondary degree","1.37","1","1099","1","1","1","3","4","1.33","1.41","1","4","1","1"
"1996","66 and older","no degree/no degree yet","1.49","1","44","1","1","2","4","4","1.24","1.74","1","4","1","1"
"1996","66 and older","Other degree","1.43","1","49","1","1","2","3","4","1.21","1.65","1","4","1","1"
"1996","66 and older","secondary school degree","1.29","1","215","1","1","1","2","4","1.2","1.38","1","4","1","1"
"1997","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1997","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1997","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1997","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1997","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1997","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1997","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1997","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1997","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1997","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1997","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1997","66 and older","Other degree","","","","","","","","","","","","","",""
"1997","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1998","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1998","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1998","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
