"pli0080","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Daily","1990","Not Employed","no migration background","133","0.0532824465201114","0.0443285502363635","0.0622363428038592"
"Daily","1990","Not Employed","direct migration background","90","0.0822636950911073","0.0632237294531616","0.101303660729053"
"Daily","1990","Not Employed","indirect migration background","30","0.172166092187452","0.104049564087452","0.240282620287451"
"Daily","1990","Employed","no migration background","170","0.0398897856491384","0.03399435746789","0.0457852138303868"
"Daily","1990","Employed","direct migration background","173","0.081611310004916","0.0687551149306663","0.0944675050791658"
"Daily","1990","Employed","indirect migration background","31","0.126816491555148","0.0776541696113936","0.175978813498902"
"Min 1x per week","1990","Not Employed","no migration background","873","0.36248717756718","0.343322542568791","0.381651812565568"
"Min 1x per week","1990","Not Employed","direct migration background","419","0.397438926676114","0.363528064313791","0.431349789038437"
"Min 1x per week","1990","Not Employed","indirect migration background","53","0.420725786975658","0.331652239089698","0.509799334861618"
"Min 1x per week","1990","Employed","no migration background","1743","0.406566325103172","0.391769254280903","0.421363395925442"
"Min 1x per week","1990","Employed","direct migration background","909","0.460865619152289","0.437457868369162","0.484273369935416"
"Min 1x per week","1990","Employed","indirect migration background","104","0.627783932566894","0.556368114826631","0.699199750307156"
"Min 1x per month","1990","Not Employed","no migration background","732","0.289794940099908","0.271708751885199","0.307881128314616"
"Min 1x per month","1990","Not Employed","direct migration background","172","0.286036735005607","0.254721769543987","0.317351700467227"
"Min 1x per month","1990","Not Employed","indirect migration background","17","","",""
"Min 1x per month","1990","Employed","no migration background","1346","0.320977626584981","0.306913803984251","0.335041449185711"
"Min 1x per month","1990","Employed","direct migration background","385","0.244232910684301","0.224057606264124","0.264408215104479"
"Min 1x per month","1990","Employed","indirect migration background","21","","",""
"Rarely","1990","Not Employed","no migration background","580","0.24496736292419","0.227821997659008","0.262112728189371"
"Rarely","1990","Not Employed","direct migration background","88","0.156380875192703","0.13121174973698","0.181550000648426"
"Rarely","1990","Not Employed","indirect migration background","15","","",""
"Rarely","1990","Employed","no migration background","903","0.21425042936757","0.201890189940571","0.226610668794569"
"Rarely","1990","Employed","direct migration background","229","0.191225081544779","0.172757489156458","0.2096926739331"
"Rarely","1990","Employed","indirect migration background","14","","",""
