"pli0080","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Daily","1990","Full Time","1-pers.-HH","41","0.0722906439888039","0.0476409133548146","0.0969403746227932","1"
"Daily","1990","Full Time","(Married) couple without C. ","26","","","","1"
"Daily","1990","Full Time","Single parent ","19","","","","1"
"Daily","1990","Full Time","Couple + C. LE 16 ","41","0.0243492338094034","0.0151696348584732","0.0335288327603337","1"
"Daily","1990","Full Time","Couple + C. GT 16 ","64","0.0432062988176409","0.0304570823386071","0.0559555152966746","1"
"Daily","1990","Full Time","Couple + C. LE and GT 16","34","0.0565280047973828","0.0340642986423123","0.0789917109524533","1"
"Daily","1990","Part Time","1-pers.-HH","13","","","","1"
"Daily","1990","Part Time","(Married) couple without C. ","6","","","","1"
"Daily","1990","Part Time","Single parent ","10","","","","1"
"Daily","1990","Part Time","Couple + C. LE 16 ","28","","","","1"
"Daily","1990","Part Time","Couple + C. GT 16 ","40","0.0640851146794853","0.040579217953053","0.0875910114059177","1"
"Daily","1990","Part Time","Couple + C. LE and GT 16","24","","","","1"
"Daily","1990","Not Working","1-pers.-HH","35","0.0646744302811832","0.0431378404199403","0.086211020142426","1"
"Daily","1990","Not Working","(Married) couple without C. ","34","0.029270874498069","0.018557538850899","0.039984210145239","1"
"Daily","1990","Not Working","Single parent ","14","","","","1"
"Daily","1990","Not Working","Couple + C. LE 16 ","40","0.0660805233576761","0.044707996802481","0.0874530499128712","1"
"Daily","1990","Not Working","Couple + C. GT 16 ","65","0.070919566957981","0.0513362696347027","0.0905028642812593","1"
"Daily","1990","Not Working","Couple + C. LE and GT 16","44","0.117221033109879","0.0802611697130222","0.154180896506735","1"
"Min 1x per month","1990","Not Working","(Married) couple without C. ","349","0.364833234501424","0.334238343359037","0.395428125643811","3"
"Min 1x per month","1990","Not Working","Couple + C. GT 16 ","150","0.245422036736399","0.212590972550642","0.278253100922155","3"
"Min 1x per month","1990","Full Time","Single parent ","44","0.223797382162809","0.167156308616219","0.280438455709399","3"
"Min 1x per month","1990","Not Working","Couple + C. LE and GT 16","66","0.265824706268591","0.21506733162796","0.316582080909222","3"
"Min 1x per month","1990","Full Time","(Married) couple without C. ","326","0.346268581144938","0.317518012169829","0.375019150120046","3"
"Min 1x per month","1990","Full Time","1-pers.-HH","88","0.234715200248583","0.194374139443058","0.275056261054108","3"
"Min 1x per month","1990","Full Time","Couple + C. LE 16 ","385","0.382797257400375","0.353848348798985","0.411746166001765","3"
"Min 1x per month","1990","Full Time","Couple + C. GT 16 ","264","0.303953700027282","0.275111818341369","0.332795581713194","3"
"Min 1x per month","1990","Full Time","Couple + C. LE and GT 16","110","0.316253058467866","0.271020605560742","0.36148551137499","3"
"Min 1x per month","1990","Part Time","(Married) couple without C. ","82","0.28811210623249","0.237286247063433","0.338937965401547","3"
"Min 1x per month","1990","Part Time","Single parent ","23","","","","3"
"Min 1x per month","1990","Part Time","Couple + C. GT 16 ","121","0.32966038144816","0.284541233887381","0.374779529008939","3"
"Min 1x per month","1990","Part Time","Couple + C. LE and GT 16","47","0.268900122754215","0.206019727471531","0.331780518036899","3"
"Min 1x per month","1990","Not Working","1-pers.-HH","114","0.21795821565399","0.181806340463742","0.254110090844238","3"
"Min 1x per month","1990","Not Working","Single parent ","28","","","","3"
"Min 1x per month","1990","Not Working","Couple + C. LE 16 ","155","0.342647046362727","0.301816309492128","0.383477783233327","3"
"Min 1x per month","1990","Part Time","1-pers.-HH","29","","","","3"
"Min 1x per month","1990","Part Time","Couple + C. LE 16 ","142","0.312682581914754","0.271382022909444","0.353983140920064","3"
"Min 1x per week","1990","Not Working","(Married) couple without C. ","268","0.269495605969225","0.241295866686156","0.297695345252295","2"
"Min 1x per week","1990","Full Time","Couple + C. LE and GT 16","167","0.328522417227624","0.282836395892661","0.374208438562587","2"
"Min 1x per week","1990","Full Time","Couple + C. LE 16 ","435","0.352571754121898","0.324117091394839","0.381026416848957","2"
"Min 1x per week","1990","Part Time","Couple + C. LE 16 ","228","0.446833294569374","0.402541202970917","0.491125386167831","2"
"Min 1x per week","1990","Full Time","Couple + C. GT 16 ","416","0.366353978659439","0.336142316365741","0.396565640953137","2"
"Min 1x per week","1990","Not Working","Couple + C. GT 16 ","278","0.374250818512368","0.337331162346356","0.411170474678381","2"
"Min 1x per week","1990","Not Working","1-pers.-HH","215","0.424604585435895","0.381322840002462","0.467886330869327","2"
"Min 1x per week","1990","Part Time","Single parent ","47","0.462324788155123","0.364112893156866","0.560536683153381","2"
"Min 1x per week","1990","Full Time","1-pers.-HH","237","0.542822796490992","0.495405533167383","0.590240059814601","2"
"Min 1x per week","1990","Full Time","(Married) couple without C. ","491","0.419509646567727","0.389689573686724","0.449329719448729","2"
"Min 1x per week","1990","Full Time","Single parent ","100","0.495412858218915","0.427466192423039","0.56335952401479","2"
"Min 1x per week","1990","Part Time","(Married) couple without C. ","151","0.44240512105292","0.386665035323975","0.498145206781865","2"
"Min 1x per week","1990","Part Time","Couple + C. GT 16 ","162","0.361689167054179","0.315571861878236","0.407806472230122","2"
"Min 1x per week","1990","Part Time","Couple + C. LE and GT 16","81","0.388132615675262","0.319021145953286","0.457244085397239","2"
"Min 1x per week","1990","Not Working","Single parent ","69","0.434035984964349","0.356009953222067","0.51206201670663","2"
"Min 1x per week","1990","Not Working","Couple + C. LE 16 ","241","0.391384953564482","0.349395732578318","0.433374174550646","2"
"Min 1x per week","1990","Not Working","Couple + C. LE and GT 16","145","0.478014462674057","0.420622463912943","0.535406461435171","2"
"Min 1x per week","1990","Part Time","1-pers.-HH","49","0.421939190510314","0.330475067257571","0.513403313763058","2"
"Never","1990","Part Time","Couple + C. LE 16 ","4","","","","5"
"Never","1990","Part Time","Single parent ","2","","","","5"
"Never","1990","Full Time","1-pers.-HH","7","","","","5"
"Never","1990","Full Time","(Married) couple without C. ","20","","","","5"
"Never","1990","Full Time","Single parent ","9","","","","5"
"Never","1990","Full Time","Couple + C. LE 16 ","19","","","","5"
"Never","1990","Full Time","Couple + C. GT 16 ","18","","","","5"
"Never","1990","Full Time","Couple + C. LE and GT 16","11","","","","5"
"Never","1990","Part Time","1-pers.-HH","3","","","","5"
"Never","1990","Part Time","(Married) couple without C. ","8","","","","5"
"Never","1990","Part Time","Couple + C. GT 16 ","11","","","","5"
"Never","1990","Part Time","Couple + C. LE and GT 16","4","","","","5"
"Never","1990","Not Working","1-pers.-HH","43","0.0934182544207376","0.06793536984412","0.118901138997355","5"
"Never","1990","Not Working","(Married) couple without C. ","38","0.0402383986127842","0.0277484727052039","0.0527283245203646","5"
"Never","1990","Not Working","Single parent ","9","","","","5"
"Never","1990","Not Working","Couple + C. LE 16 ","8","","","","5"
"Never","1990","Not Working","Couple + C. GT 16 ","17","","","","5"
"Never","1990","Not Working","Couple + C. LE and GT 16","5","","","","5"
"Rarely","1990","Full Time","1-pers.-HH","51","0.134217187538978","0.101770250224569","0.166664124853387","4"
"Rarely","1990","Full Time","Couple + C. GT 16 ","215","0.26671416392086","0.238983485334224","0.294444842507496","4"
"Rarely","1990","Full Time","(Married) couple without C. ","189","0.198501324458601","0.174398200734697","0.222604448182505","4"
"Rarely","1990","Full Time","Couple + C. LE and GT 16","84","0.270518785765589","0.227308131206198","0.31372944032498","4"
