"pli0080","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Daily","1990","Not Employed","lower secondary degree","98","0.0447130699401696","0.035181303756377","0.0542448361239623"
"Daily","1990","Not Employed","secondary school degree","21","","",""
"Daily","1990","Not Employed","college entrance qualification","29","","",""
"Daily","1990","Not Employed","Other degree","26","","",""
"Daily","1990","Not Employed","no degree/no degree yet","68","0.160633990048442","0.125927693280982","0.195340286815902"
"Daily","1990","Employed","lower secondary degree","158","0.042747330210501","0.0351647567401837","0.0503299036808184"
"Daily","1990","Employed","secondary school degree","59","0.0397243163655369","0.0287647251018004","0.0506839076292735"
"Daily","1990","Employed","college entrance qualification","35","0.0397264520920662","0.0268728854288197","0.0525800187553127"
"Daily","1990","Employed","Other degree","57","0.0729184253593708","0.0543723409990486","0.091464509719693"
"Daily","1990","Employed","no degree/no degree yet","51","0.11725376944564","0.0861880922277928","0.148319446663487"
"Min 1x per week","1990","Not Employed","lower secondary degree","606","0.334893120144002","0.313126647718118","0.356659592569885"
"Min 1x per week","1990","Not Employed","secondary school degree","180","0.372807620514677","0.328714596968782","0.416900644060571"
"Min 1x per week","1990","Not Employed","college entrance qualification","152","0.458768721303918","0.403914910578037","0.513622532029799"
"Min 1x per week","1990","Not Employed","Other degree","144","0.46598520250233","0.404638116100282","0.527332288904378"
"Min 1x per week","1990","Not Employed","no degree/no degree yet","233","0.498182969368073","0.45092435326644","0.545441585469707"
"Min 1x per week","1990","Employed","lower secondary degree","1033","0.351973828806007","0.334071880654337","0.369875776957677"
"Min 1x per week","1990","Employed","secondary school degree","577","0.446490884796855","0.418595210552797","0.474386559040913"
"Min 1x per week","1990","Employed","college entrance qualification","438","0.499201743817874","0.466297210776959","0.53210627685879"
"Min 1x per week","1990","Employed","Other degree","408","0.522323210483745","0.486693577615861","0.557952843351629"
"Min 1x per week","1990","Employed","no degree/no degree yet","218","0.557863840598613","0.509907989128616","0.60581969206861"
"Min 1x per month","1990","Not Employed","lower secondary degree","561","0.306999447868239","0.285726640592787","0.328272255143692"
"Min 1x per month","1990","Not Employed","secondary school degree","149","0.290981200875451","0.249563265670851","0.33239913608005"
"Min 1x per month","1990","Not Employed","college entrance qualification","74","0.246186397086125","0.198764112626451","0.293608681545799"
"Min 1x per month","1990","Not Employed","Other degree","50","0.263688324770859","0.209499775198653","0.317876874343065"
"Min 1x per month","1990","Not Employed","no degree/no degree yet","71","0.149999737857382","0.11625013683541","0.183749338879354"
"Min 1x per month","1990","Employed","lower secondary degree","837","0.324220997603768","0.306675255100957","0.341766740106579"
"Min 1x per month","1990","Employed","secondary school degree","355","0.305294278103171","0.279452169576904","0.331136386629439"
"Min 1x per month","1990","Employed","college entrance qualification","277","0.317395817940213","0.286764100057362","0.348027535823064"
"Min 1x per month","1990","Employed","Other degree","178","0.256770042265351","0.225609256908286","0.287930827622416"
"Min 1x per month","1990","Employed","no degree/no degree yet","83","0.194452051742464","0.156235504616479","0.23266859886845"
"Rarely","1990","Not Employed","lower secondary degree","451","0.253136037549099","0.233082686383345","0.273189388714853"
"Rarely","1990","Not Employed","secondary school degree","99","0.258906504898768","0.21896401951969","0.298848990277846"
"Rarely","1990","Not Employed","college entrance qualification","55","0.180963384076297","0.138582942899444","0.223343825253151"
"Rarely","1990","Not Employed","Other degree","30","0.129313808223966","0.0880485552329437","0.170579061214988"
"Rarely","1990","Not Employed","no degree/no degree yet","40","0.136266749274879","0.103840357133079","0.168693141416679"
"Rarely","1990","Employed","lower secondary degree","644","0.254991278400945","0.238653530985009","0.271329025816881"
"Rarely","1990","Employed","secondary school degree","218","0.197715721276446","0.175366987691838","0.220064454861054"
"Rarely","1990","Employed","college entrance qualification","129","0.135712742473146","0.113174209239526","0.158251275706765"
"Rarely","1990","Employed","Other degree","80","0.11914937173712","0.0960408785509021","0.142257864923339"
"Rarely","1990","Employed","no degree/no degree yet","51","0.108147467515849","0.0781590060666608","0.138135928965037"
"Never","1990","Not Employed","lower secondary degree","90","0.0602583244984906","0.04928338871986","0.0712332602771212"
"Never","1990","Not Employed","secondary school degree","13","","",""
"Never","1990","Not Employed","college entrance qualification","7","","",""
"Never","1990","Not Employed","Other degree","4","","",""
"Never","1990","Not Employed","no degree/no degree yet","18","","",""
"Never","1990","Employed","lower secondary degree","62","0.0260665649787792","0.0200940757435921","0.0320390542139663"
"Never","1990","Employed","secondary school degree","11","","",""
"Never","1990","Employed","college entrance qualification","8","","",""
"Never","1990","Employed","Other degree","32","0.028838950154413","0.0169015441112781","0.0407763561975479"
"Never","1990","Employed","no degree/no degree yet","9","","",""
"Daily","1991","Not Employed","lower secondary degree","","","",""
"Daily","1991","Not Employed","secondary school degree","","","",""
"Daily","1991","Not Employed","college entrance qualification","","","",""
"Daily","1991","Not Employed","Other degree","","","",""
"Daily","1991","Not Employed","no degree/no degree yet","","","",""
"Daily","1991","Employed","lower secondary degree","","","",""
"Daily","1991","Employed","secondary school degree","","","",""
"Daily","1991","Employed","college entrance qualification","","","",""
"Daily","1991","Employed","Other degree","","","",""
"Daily","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Not Employed","secondary school degree","","","",""
"Min 1x per week","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Not Employed","Other degree","","","",""
"Min 1x per week","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Employed","secondary school degree","","","",""
"Min 1x per week","1991","Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Employed","Other degree","","","",""
"Min 1x per week","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Not Employed","secondary school degree","","","",""
"Min 1x per month","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Not Employed","Other degree","","","",""
"Min 1x per month","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Employed","secondary school degree","","","",""
"Min 1x per month","1991","Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Employed","Other degree","","","",""
"Min 1x per month","1991","Employed","no degree/no degree yet","","","",""
"Rarely","1991","Not Employed","lower secondary degree","","","",""
"Rarely","1991","Not Employed","secondary school degree","","","",""
"Rarely","1991","Not Employed","college entrance qualification","","","",""
"Rarely","1991","Not Employed","Other degree","","","",""
"Rarely","1991","Not Employed","no degree/no degree yet","","","",""
"Rarely","1991","Employed","lower secondary degree","","","",""
"Rarely","1991","Employed","secondary school degree","","","",""
"Rarely","1991","Employed","college entrance qualification","","","",""
"Rarely","1991","Employed","Other degree","","","",""
"Rarely","1991","Employed","no degree/no degree yet","","","",""
"Never","1991","Not Employed","lower secondary degree","","","",""
"Never","1991","Not Employed","secondary school degree","","","",""
"Never","1991","Not Employed","college entrance qualification","","","",""
"Never","1991","Not Employed","Other degree","","","",""
"Never","1991","Not Employed","no degree/no degree yet","","","",""
"Never","1991","Employed","lower secondary degree","","","",""
"Never","1991","Employed","secondary school degree","","","",""
"Never","1991","Employed","college entrance qualification","","","",""
"Never","1991","Employed","Other degree","","","",""
"Never","1991","Employed","no degree/no degree yet","","","",""
"Daily","1992","Not Employed","lower secondary degree","","","",""
"Daily","1992","Not Employed","secondary school degree","","","",""
"Daily","1992","Not Employed","college entrance qualification","","","",""
"Daily","1992","Not Employed","Other degree","","","",""
"Daily","1992","Not Employed","no degree/no degree yet","","","",""
"Daily","1992","Employed","lower secondary degree","","","",""
"Daily","1992","Employed","secondary school degree","","","",""
"Daily","1992","Employed","college entrance qualification","","","",""
"Daily","1992","Employed","Other degree","","","",""
"Daily","1992","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1992","Not Employed","secondary school degree","","","",""
"Min 1x per week","1992","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1992","Not Employed","Other degree","","","",""
"Min 1x per week","1992","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Employed","lower secondary degree","","","",""
"Min 1x per week","1992","Employed","secondary school degree","","","",""
"Min 1x per week","1992","Employed","college entrance qualification","","","",""
"Min 1x per week","1992","Employed","Other degree","","","",""
"Min 1x per week","1992","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1992","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1992","Not Employed","secondary school degree","","","",""
"Min 1x per month","1992","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1992","Not Employed","Other degree","","","",""
"Min 1x per month","1992","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1992","Employed","lower secondary degree","","","",""
"Min 1x per month","1992","Employed","secondary school degree","","","",""
"Min 1x per month","1992","Employed","college entrance qualification","","","",""
"Min 1x per month","1992","Employed","Other degree","","","",""
"Min 1x per month","1992","Employed","no degree/no degree yet","","","",""
"Rarely","1992","Not Employed","lower secondary degree","","","",""
"Rarely","1992","Not Employed","secondary school degree","","","",""
"Rarely","1992","Not Employed","college entrance qualification","","","",""
"Rarely","1992","Not Employed","Other degree","","","",""
"Rarely","1992","Not Employed","no degree/no degree yet","","","",""
"Rarely","1992","Employed","lower secondary degree","","","",""
"Rarely","1992","Employed","secondary school degree","","","",""
"Rarely","1992","Employed","college entrance qualification","","","",""
"Rarely","1992","Employed","Other degree","","","",""
"Rarely","1992","Employed","no degree/no degree yet","","","",""
"Never","1992","Not Employed","lower secondary degree","","","",""
"Never","1992","Not Employed","secondary school degree","","","",""
"Never","1992","Not Employed","college entrance qualification","","","",""
"Never","1992","Not Employed","Other degree","","","",""
"Never","1992","Not Employed","no degree/no degree yet","","","",""
"Never","1992","Employed","lower secondary degree","","","",""
"Never","1992","Employed","secondary school degree","","","",""
"Never","1992","Employed","college entrance qualification","","","",""
"Never","1992","Employed","Other degree","","","",""
"Never","1992","Employed","no degree/no degree yet","","","",""
"Daily","1993","Not Employed","lower secondary degree","","","",""
"Daily","1993","Not Employed","secondary school degree","","","",""
"Daily","1993","Not Employed","college entrance qualification","","","",""
"Daily","1993","Not Employed","Other degree","","","",""
"Daily","1993","Not Employed","no degree/no degree yet","","","",""
"Daily","1993","Employed","lower secondary degree","","","",""
"Daily","1993","Employed","secondary school degree","","","",""
"Daily","1993","Employed","college entrance qualification","","","",""
"Daily","1993","Employed","Other degree","","","",""
"Daily","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Not Employed","secondary school degree","","","",""
"Min 1x per week","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Not Employed","Other degree","","","",""
"Min 1x per week","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Employed","secondary school degree","","","",""
"Min 1x per week","1993","Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Employed","Other degree","","","",""
"Min 1x per week","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Not Employed","secondary school degree","","","",""
"Min 1x per month","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Not Employed","Other degree","","","",""
"Min 1x per month","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Employed","secondary school degree","","","",""
"Min 1x per month","1993","Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Employed","Other degree","","","",""
"Min 1x per month","1993","Employed","no degree/no degree yet","","","",""
"Rarely","1993","Not Employed","lower secondary degree","","","",""
"Rarely","1993","Not Employed","secondary school degree","","","",""
"Rarely","1993","Not Employed","college entrance qualification","","","",""
"Rarely","1993","Not Employed","Other degree","","","",""
"Rarely","1993","Not Employed","no degree/no degree yet","","","",""
"Rarely","1993","Employed","lower secondary degree","","","",""
"Rarely","1993","Employed","secondary school degree","","","",""
"Rarely","1993","Employed","college entrance qualification","","","",""
"Rarely","1993","Employed","Other degree","","","",""
"Rarely","1993","Employed","no degree/no degree yet","","","",""
"Never","1993","Not Employed","lower secondary degree","","","",""
"Never","1993","Not Employed","secondary school degree","","","",""
"Never","1993","Not Employed","college entrance qualification","","","",""
"Never","1993","Not Employed","Other degree","","","",""
"Never","1993","Not Employed","no degree/no degree yet","","","",""
"Never","1993","Employed","lower secondary degree","","","",""
"Never","1993","Employed","secondary school degree","","","",""
"Never","1993","Employed","college entrance qualification","","","",""
"Never","1993","Employed","Other degree","","","",""
"Never","1993","Employed","no degree/no degree yet","","","",""
"Daily","1994","Not Employed","lower secondary degree","","","",""
"Daily","1994","Not Employed","secondary school degree","","","",""
"Daily","1994","Not Employed","college entrance qualification","","","",""
"Daily","1994","Not Employed","Other degree","","","",""
"Daily","1994","Not Employed","no degree/no degree yet","","","",""
"Daily","1994","Employed","lower secondary degree","","","",""
"Daily","1994","Employed","secondary school degree","","","",""
"Daily","1994","Employed","college entrance qualification","","","",""
"Daily","1994","Employed","Other degree","","","",""
"Daily","1994","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1994","Not Employed","secondary school degree","","","",""
"Min 1x per week","1994","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1994","Not Employed","Other degree","","","",""
"Min 1x per week","1994","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Employed","lower secondary degree","","","",""
"Min 1x per week","1994","Employed","secondary school degree","","","",""
"Min 1x per week","1994","Employed","college entrance qualification","","","",""
"Min 1x per week","1994","Employed","Other degree","","","",""
"Min 1x per week","1994","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1994","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1994","Not Employed","secondary school degree","","","",""
"Min 1x per month","1994","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1994","Not Employed","Other degree","","","",""
"Min 1x per month","1994","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1994","Employed","lower secondary degree","","","",""
"Min 1x per month","1994","Employed","secondary school degree","","","",""
"Min 1x per month","1994","Employed","college entrance qualification","","","",""
"Min 1x per month","1994","Employed","Other degree","","","",""
"Min 1x per month","1994","Employed","no degree/no degree yet","","","",""
"Rarely","1994","Not Employed","lower secondary degree","","","",""
"Rarely","1994","Not Employed","secondary school degree","","","",""
"Rarely","1994","Not Employed","college entrance qualification","","","",""
"Rarely","1994","Not Employed","Other degree","","","",""
"Rarely","1994","Not Employed","no degree/no degree yet","","","",""
"Rarely","1994","Employed","lower secondary degree","","","",""
"Rarely","1994","Employed","secondary school degree","","","",""
"Rarely","1994","Employed","college entrance qualification","","","",""
"Rarely","1994","Employed","Other degree","","","",""
"Rarely","1994","Employed","no degree/no degree yet","","","",""
"Never","1994","Not Employed","lower secondary degree","","","",""
"Never","1994","Not Employed","secondary school degree","","","",""
"Never","1994","Not Employed","college entrance qualification","","","",""
"Never","1994","Not Employed","Other degree","","","",""
"Never","1994","Not Employed","no degree/no degree yet","","","",""
"Never","1994","Employed","lower secondary degree","","","",""
"Never","1994","Employed","secondary school degree","","","",""
