"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","1.48","1","436","1","1","2","3","4","1.41","1.55","1","4","1","1"
"1990","indirect migration background","1.54","1","55","1","1","2","2","4","1.32","1.76","1","4","1","1"
"1990","no migration background","1.53","1","6586","1","1","2","3","4","1.51","1.55","1","4","1","1"
"1991","direct migration background","","","","","","","","","","","","","",""
"1991","indirect migration background","","","","","","","","","","","","","",""
"1991","no migration background","","","","","","","","","","","","","",""
"1992","direct migration background","1.45","1","576","1","1","2","2","4","1.39","1.51","1","4","1","1"
"1992","indirect migration background","1.36","1","80","1","1","2","2","3","1.2","1.52","1","4","1","1"
"1992","no migration background","1.5","1","10278","1","1","2","3","4","1.49","1.51","1","4","1","1"
"1993","direct migration background","","","","","","","","","","","","","",""
"1993","indirect migration background","","","","","","","","","","","","","",""
"1993","no migration background","","","","","","","","","","","","","",""
"1994","direct migration background","","","","","","","","","","","","","",""
"1994","indirect migration background","","","","","","","","","","","","","",""
"1994","no migration background","","","","","","","","","","","","","",""
"1995","direct migration background","1.45","1","1137","1","1","2","2","4","1.41","1.49","1","4","1","1"
"1995","indirect migration background","1.49","1","140","1","1","2","3","3","1.37","1.61","1","4","1","1"
"1995","no migration background","1.48","1","9897","1","1","2","2","4","1.47","1.49","1","4","1","1"
"1996","direct migration background","","","","","","","","","","","","","",""
"1996","indirect migration background","","","","","","","","","","","","","",""
"1996","no migration background","","","","","","","","","","","","","",""
"1997","direct migration background","","","","","","","","","","","","","",""
"1997","indirect migration background","","","","","","","","","","","","","",""
"1997","no migration background","","","","","","","","","","","","","",""
"1998","direct migration background","","","","","","","","","","","","","",""
"1998","indirect migration background","","","","","","","","","","","","","",""
"1998","no migration background","","","","","","","","","","","","","",""
"1999","direct migration background","","","","","","","","","","","","","",""
"1999","indirect migration background","","","","","","","","","","","","","",""
"1999","no migration background","","","","","","","","","","","","","",""
"2000","direct migration background","","","","","","","","","","","","","",""
"2000","indirect migration background","","","","","","","","","","","","","",""
"2000","no migration background","","","","","","","","","","","","","",""
"2001","direct migration background","","","","","","","","","","","","","",""
"2001","indirect migration background","","","","","","","","","","","","","",""
"2001","no migration background","","","","","","","","","","","","","",""
"2002","direct migration background","","","","","","","","","","","","","",""
"2002","indirect migration background","","","","","","","","","","","","","",""
"2002","no migration background","","","","","","","","","","","","","",""
"2003","direct migration background","","","","","","","","","","","","","",""
"2003","indirect migration background","","","","","","","","","","","","","",""
"2003","no migration background","","","","","","","","","","","","","",""
"2004","direct migration background","1.45","1","2525","1","1","2","2","4","1.42","1.48","1","4","1","1"
"2004","indirect migration background","1.52","1","800","1","1","2","2","4","1.47","1.57","1","4","1","1"
"2004","no migration background","1.51","1","18122","1","1","2","2","4","1.5","1.52","1","4","1","1"
"2005","direct migration background","","","","","","","","","","","","","",""
"2005","indirect migration background","","","","","","","","","","","","","",""
"2005","no migration background","","","","","","","","","","","","","",""
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","1.44","1","1892","1","1","2","2","4","1.41","1.47","1","4","1","1"
"2008","indirect migration background","1.4","1","768","1","1","2","2","3","1.36","1.44","1","4","1","1"
"2008","no migration background","1.54","1","16555","1","1","2","3","4","1.53","1.55","1","4","1","1"
"2009","direct migration background","","","","","","","","","","","","","",""
"2009","indirect migration background","","","","","","","","","","","","","",""
"2009","no migration background","","","","","","","","","","","","","",""
"2010","direct migration background","1.2","1","1427","1","1","1","2","3","1.18","1.22","1","4","1","1"
"2010","indirect migration background","1.22","1","490","1","1","1","2","3","1.18","1.26","1","3","1","1"
"2010","no migration background","1.34","1","5392","1","1","2","2","4","1.32","1.36","1","4","1","1"
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","1.44","1","3029","1","1","2","2","4","1.42","1.46","1","4","1","1"
"2012","indirect migration background","1.4","1","1276","1","1","2","2","4","1.37","1.43","1","4","1","1"
"2012","no migration background","1.54","1","23122","1","1","2","2","4","1.53","1.55","1","4","1","1"
"2013","direct migration background","","","","","","","","","","","","","",""
"2013","indirect migration background","","","","","","","","","","","","","",""
"2013","no migration background","","","","","","","","","","","","","",""
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","1.44","1","4871","1","1","2","2","4","1.42","1.46","1","4","1","1"
"2016","indirect migration background","1.46","1","1565","1","1","2","2","4","1.43","1.49","1","4","1","1"
"2016","no migration background","1.57","1","17729","1","1","2","3","4","1.56","1.58","1","4","1","1"
