"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","1.47","1","498","1","1","2","2","4","1.41","1.53","1","4","1","1"
"1990","16-34 y.","higher education","1.33","1","182","1","1","2","2","4","1.24","1.42","1","4","1","1"
"1990","16-34 y.","higher vocational","1.23","1","158","1","1","1","2","3","1.15","1.31","1","4","1","1"
"1990","16-34 y.","in school","1.68","2","105","1","1","2","3","4","1.53","1.83","1","4","1","2"
"1990","16-34 y.","inadequately","1.79","1","50","1","1","2","3","4","1.5","2.08","1","4","1","2"
"1990","16-34 y.","middle vocational","1.36","1","1418","1","1","2","2","4","1.33","1.39","1","4","1","1"
"1990","16-34 y.","vocational + Abi","1.38","1","130","1","1","2","2","4","1.27","1.49","1","4","1","1"
"1990","35-65 y.","general elemantary","1.54","1","734","1","1","2","2","4","1.49","1.59","1","4","1","1"
"1990","35-65 y.","higher education","1.39","1","412","1","1","2","2","3","1.33","1.45","1","4","1","1"
"1990","35-65 y.","higher vocational","1.43","1","270","1","1","2","2","4","1.35","1.51","1","4","1","1"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1990","35-65 y.","middle vocational","1.38","1","1967","1","1","2","2","4","1.35","1.41","1","4","1","1"
"1990","35-65 y.","vocational + Abi","1.41","1","52","1","1","2","3","4","1.22","1.6","1","4","1","1"
"1990","66 and older","general elemantary","2.16","2","366","1","1","3","4","4","2.04","2.28","1","4","2","2"
"1990","66 and older","higher education","1.79","1","60","1","1","2","4","4","1.51","2.07","1","4","1","1"
"1990","66 and older","higher vocational","2","2","67","1","1","3","4","4","1.75","2.25","1","4","1","2"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","1.93","2","485","1","1","2","4","4","1.84","2.02","1","4","1","2"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1991","16-34 y.","higher education","","","","","","","","","","","","","",""
"1991","16-34 y.","higher vocational","","","","","","","","","","","","","",""
