"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","1.73","1","109","1","1","2","4","4","1.55","1.91","1","4","1","1"
"1990","direct migration background","higher education","1.36","1","50","1","1","1","3","3","1.18","1.54","1","3","1","1"
"1990","direct migration background","higher vocational","1.56","1","38","1","1","2","3","4","1.31","1.81","1","4","1","2"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
"1990","direct migration background","middle vocational","1.4","1","216","1","1","2","2","4","1.31","1.49","1","4","1","1"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","1.7","1","1477","1","1","2","3","4","1.66","1.74","1","4","1","1"
"1990","no migration background","higher education","1.42","1","602","1","1","2","2","4","1.37","1.47","1","4","1","1"
"1990","no migration background","higher vocational","1.46","1","454","1","1","2","3","4","1.4","1.52","1","4","1","1"
"1990","no migration background","in school","1.67","2","97","1","1","2","3","4","1.52","1.82","1","4","1","2"
"1990","no migration background","inadequately","2.06","2","65","1","1","3","4","4","1.78","2.34","1","4","1","2"
"1990","no migration background","middle vocational","1.47","1","3628","1","1","2","2","4","1.45","1.49","1","4","1","1"
"1990","no migration background","vocational + Abi","1.45","1","191","1","1","2","3","4","1.35","1.55","1","4","1","1"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","","","","","","",""
"1991","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","direct migration background","general elemantary","1.57","1","124","1","1","2","3","4","1.43","1.71","1","4","1","1"
"1992","direct migration background","higher education","1.31","1","89","1","1","1","2","4","1.19","1.43","1","4","1","1"
"1992","direct migration background","higher vocational","1.43","1","49","1","1","1","3","4","1.21","1.65","1","4","1","1"
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","1.45","1","280","1","1","2","2","4","1.36","1.54","1","4","1","1"
"1992","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","indirect migration background","general elemantary","1.57","1","32","1","1","2","2","3","1.28","1.86","1","4","1","2"
"1992","indirect migration background","higher education","","","","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","in school","","","","","","","","","","","","","",""
"1992","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1992","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","no migration background","general elemantary","1.72","1","1776","1","1","2","4","4","1.68","1.76","1","4","1","1"
"1992","no migration background","higher education","1.38","1","1517","1","1","2","2","4","1.35","1.41","1","4","1","1"
"1992","no migration background","higher vocational","1.36","1","693","1","1","2","2","4","1.32","1.4","1","4","1","1"
"1992","no migration background","in school","1.73","2","119","1","1","2","3","4","1.58","1.88","1","4","1","2"
"1992","no migration background","inadequately","1.84","1","83","1","1","2","4","4","1.61","2.07","1","4","1","2"
"1992","no migration background","middle vocational","1.46","1","5715","1","1","2","2","4","1.44","1.48","1","4","1","1"
"1992","no migration background","vocational + Abi","1.44","1","274","1","1","2","2","4","1.36","1.52","1","4","1","1"
"1993","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1993","direct migration background","higher education","","","","","","","","","","","","","",""
"1993","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1993","direct migration background","in school","","","","","","","","","","","","","",""
"1993","direct migration background","inadequately","","","","","","","","","","","","","",""
"1993","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1993","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
