"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","1.4","1","3175","1","1","2","2","4","1.38","1.42","1","4","1","1"
"1990","Not Working","1.72","1","2566","1","1","2","4","4","1.69","1.75","1","4","1","1"
"1990","Part Time","1.39","1","1336","1","1","2","2","4","1.36","1.42","1","4","1","1"
"1991","Full Time","","","","","","","","","","","","","",""
"1991","Not Working","","","","","","","","","","","","","",""
"1991","Part Time","","","","","","","","","","","","","",""
"1992","Full Time","1.38","1","5325","1","1","2","2","4","1.36","1.4","1","4","1","1"
"1992","Not Working","1.72","1","3483","1","1","2","4","4","1.69","1.75","1","4","1","1"
"1992","Part Time","1.31","1","2126","1","1","2","2","4","1.29","1.33","1","4","1","1"
"1993","Full Time","","","","","","","","","","","","","",""
"1993","Not Working","","","","","","","","","","","","","",""
"1993","Part Time","","","","","","","","","","","","","",""
"1994","Full Time","","","","","","","","","","","","","",""
"1994","Not Working","","","","","","","","","","","","","",""
"1994","Part Time","","","","","","","","","","","","","",""
"1995","Full Time","1.36","1","4958","1","1","2","2","4","1.34","1.38","1","4","1","1"
"1995","Not Working","1.63","1","4018","1","1","2","3","4","1.6","1.66","1","4","1","1"
"1995","Part Time","1.37","1","2198","1","1","2","2","4","1.34","1.4","1","4","1","1"
"1996","Full Time","","","","","","","","","","","","","",""
"1996","Not Working","","","","","","","","","","","","","",""
"1996","Part Time","","","","","","","","","","","","","",""
"1997","Full Time","","","","","","","","","","","","","",""
"1997","Not Working","","","","","","","","","","","","","",""
"1997","Part Time","","","","","","","","","","","","","",""
"1998","Full Time","","","","","","","","","","","","","",""
"1998","Not Working","","","","","","","","","","","","","",""
"1998","Part Time","","","","","","","","","","","","","",""
"1999","Full Time","","","","","","","","","","","","","",""
"1999","Not Working","","","","","","","","","","","","","",""
"1999","Part Time","","","","","","","","","","","","","",""
"2000","Full Time","","","","","","","","","","","","","",""
"2000","Not Working","","","","","","","","","","","","","",""
"2000","Part Time","","","","","","","","","","","","","",""
"2001","Full Time","","","","","","","","","","","","","",""
"2001","Not Working","","","","","","","","","","","","","",""
"2001","Part Time","","","","","","","","","","","","","",""
"2002","Full Time","","","","","","","","","","","","","",""
"2002","Not Working","","","","","","","","","","","","","",""
"2002","Part Time","","","","","","","","","","","","","",""
"2003","Full Time","","","","","","","","","","","","","",""
"2003","Not Working","","","","","","","","","","","","","",""
"2003","Part Time","","","","","","","","","","","","","",""
"2004","Full Time","1.44","1","8423","1","1","2","2","4","1.43","1.45","1","4","1","1"
"2004","Not Working","1.6","1","8021","1","1","2","3","4","1.58","1.62","1","4","1","1"
"2004","Part Time","1.42","1","5003","1","1","2","2","4","1.4","1.44","1","4","1","1"
"2005","Full Time","","","","","","","","","","","","","",""
"2005","Not Working","","","","","","","","","","","","","",""
"2005","Part Time","","","","","","","","","","","","","",""
"2006","Full Time","","","","","","","","","","","","","",""
"2006","Not Working","","","","","","","","","","","","","",""
"2006","Part Time","","","","","","","","","","","","","",""
"2007","Full Time","","","","","","","","","","","","","",""
"2007","Not Working","","","","","","","","","","","","","",""
"2007","Part Time","","","","","","","","","","","","","",""
"2008","Full Time","1.44","1","7468","1","1","2","2","4","1.43","1.45","1","4","1","1"
"2008","Not Working","1.64","1","7349","1","1","2","3","4","1.62","1.66","1","4","1","1"
"2008","Part Time","1.44","1","4398","1","1","2","2","4","1.42","1.46","1","4","1","1"
"2009","Full Time","","","","","","","","","","","","","",""
"2009","Not Working","","","","","","","","","","","","","",""
"2009","Part Time","","","","","","","","","","","","","",""
"2010","Full Time","1.28","1","2784","1","1","2","2","3","1.26","1.3","1","4","1","1"
"2010","Not Working","1.3","1","2082","1","1","2","2","4","1.28","1.32","1","4","1","1"
"2010","Part Time","1.3","1","2443","1","1","2","2","3","1.28","1.32","1","4","1","1"
"2011","Full Time","","","","","","","","","","","","","",""
"2011","Not Working","","","","","","","","","","","","","",""
"2011","Part Time","","","","","","","","","","","","","",""
"2012","Full Time","1.43","1","10393","1","1","2","2","4","1.42","1.44","1","4","1","1"
"2012","Not Working","1.67","1","9611","1","1","2","3","4","1.65","1.69","1","4","1","1"
"2012","Part Time","1.44","1","7423","1","1","2","2","4","1.43","1.45","1","4","1","1"
"2013","Full Time","","","","","","","","","","","","","",""
"2013","Not Working","","","","","","","","","","","","","",""
"2013","Part Time","","","","","","","","","","","","","",""
"2014","Full Time","","","","","","","","","","","","","",""
"2014","Not Working","","","","","","","","","","","","","",""
"2014","Part Time","","","","","","","","","","","","","",""
"2015","Full Time","","","","","","","","","","","","","",""
"2015","Not Working","","","","","","","","","","","","","",""
"2015","Part Time","","","","","","","","","","","","","",""
"2016","Full Time","1.47","1","9150","1","1","2","2","4","1.46","1.48","1","4","1","1"
"2016","Not Working","1.68","1","8081","1","1","2","3","4","1.66","1.7","1","4","1","1"
"2016","Part Time","1.47","1","6934","1","1","2","2","4","1.45","1.49","1","4","1","1"
