"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","Female","","","","","","","","","","","","","",""
"2007","East Germany","Male","","","","","","","","","","","","","",""
"2007","West Germany","Female","","","","","","","","","","","","","",""
"2007","West Germany","Male","","","","","","","","","","","","","",""
"2008","East Germany","Female","1.6","1","2455","1","1","2","3","4","1.57","1.63","1","4","1","1"
"2008","East Germany","Male","1.57","1","2295","1","1","2","2","4","1.54","1.6","1","4","1","1"
"2008","West Germany","Female","1.52","1","7573","1","1","2","3","4","1.5","1.54","1","4","1","1"
"2008","West Germany","Male","1.49","1","6892","1","1","2","2","4","1.47","1.51","1","4","1","1"
"2009","East Germany","Female","","","","","","","","","","","","","",""
"2009","East Germany","Male","","","","","","","","","","","","","",""
"2009","West Germany","Female","","","","","","","","","","","","","",""
"2009","West Germany","Male","","","","","","","","","","","","","",""
"2010","East Germany","Female","1.38","1","821","1","1","2","2","4","1.34","1.42","1","4","1","1"
"2010","East Germany","Male","1.27","1","526","1","1","1","2","3","1.23","1.31","1","4","1","1"
"2010","West Germany","Female","1.31","1","3512","1","1","2","2","3","1.29","1.33","1","4","1","1"
"2010","West Germany","Male","1.25","1","2450","1","1","1","2","3","1.23","1.27","1","4","1","1"
"2011","East Germany","Female","","","","","","","","","","","","","",""
"2011","East Germany","Male","","","","","","","","","","","","","",""
"2011","West Germany","Female","","","","","","","","","","","","","",""
"2011","West Germany","Male","","","","","","","","","","","","","",""
"2012","East Germany","Female","1.62","1","3337","1","1","2","3","4","1.59","1.65","1","4","1","1"
"2012","East Germany","Male","1.55","1","2820","1","1","2","2","4","1.53","1.57","1","4","1","1"
"2012","West Germany","Female","1.53","1","11590","1","1","2","2","4","1.52","1.54","1","4","1","1"
"2012","West Germany","Male","1.48","1","9680","1","1","2","2","4","1.47","1.49","1","4","1","1"
"2013","East Germany","Female","","","","","","","","","","","","","",""
"2013","East Germany","Male","","","","","","","","","","","","","",""
"2013","West Germany","Female","","","","","","","","","","","","","",""
"2013","West Germany","Male","","","","","","","","","","","","","",""
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","","","","","","","","","","","","","",""
"2015","East Germany","Male","","","","","","","","","","","","","",""
"2015","West Germany","Female","","","","","","","","","","","","","",""
"2015","West Germany","Male","","","","","","","","","","","","","",""
"2016","East Germany","Female","1.64","1","2731","1","1","2","3","4","1.61","1.67","1","4","1","1"
"2016","East Germany","Male","1.59","1","2288","1","1","2","3","4","1.56","1.62","1","4","1","1"
"2016","West Germany","Female","1.56","1","10341","1","1","2","3","4","1.55","1.57","1","4","1","1"
"2016","West Germany","Male","1.49","1","8805","1","1","2","2","4","1.48","1.5","1","4","1","1"
