"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","1.76","1","89","1","1","2","4","4","1.56","1.96","1","4","1","1"
"1990","direct migration background","(1c) basic vocational qualification","1.33","1","158","1","1","2","2","4","1.24","1.42","1","4","1","1"
"1990","direct migration background","(2a) intermediate vocational","1.56","1","68","1","1","2","3","4","1.37","1.75","1","4","1","1"
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","1.47","1","30","1","1","2","3","3","1.2","1.74","1","3","1","1"
"1990","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","1.67","2","97","1","1","2","3","4","1.52","1.82","1","4","1","2"
"1990","no migration background","(1a) inadequately completed","1.86","1","57","1","1","2","4","4","1.6","2.12","1","4","1","2"
"1990","no migration background","(1b) general elementary school","1.73","1","1223","1","1","2","4","4","1.68","1.78","1","4","1","1"
"1990","no migration background","(1c) basic vocational qualification","1.46","1","2572","1","1","2","2","4","1.43","1.49","1","4","1","1"
"1990","no migration background","(2a) intermediate vocational","1.47","1","1147","1","1","2","2","4","1.43","1.51","1","4","1","1"
"1990","no migration background","(2b) intermediate general qualification","1.61","1","273","1","1","2","3","4","1.52","1.7","1","4","1","1"
"1990","no migration background","(2c_gen) general maturity certificate","1.52","1","228","1","1","2","2","4","1.43","1.61","1","4","1","1"
"1990","no migration background","(2c_voc) vocational maturity certificate","1.46","1","294","1","1","2","3","4","1.38","1.54","1","4","1","1"
"1990","no migration background","(3a) lower tertiary education","1.38","1","207","1","1","2","2","4","1.3","1.46","1","4","1","1"
"1990","no migration background","(3b) higher tertiary education","1.44","1","395","1","1","2","2","4","1.37","1.51","1","4","1","1"
"1991","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","1.56","1","102","1","1","2","3","4","1.41","1.71","1","4","1","1"
"1992","direct migration background","(1c) basic vocational qualification","1.41","1","224","1","1","2","2","4","1.31","1.51","1","4","1","1"
"1992","direct migration background","(2a) intermediate vocational","1.45","1","78","1","1","2","3","4","1.28","1.62","1","4","1","1"
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","1.36","1","39","1","1","2","2","4","1.16","1.56","1","4","1","1"
"1992","direct migration background","(3b) higher tertiary education","1.27","1","50","1","1","1","2","3","1.12","1.42","1","3","1","1"
"1992","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","no migration background","(0) in school","1.74","2","84","1","1","2","3","4","1.56","1.92","1","4","1","2"
"1992","no migration background","(1a) inadequately completed","1.65","1","119","1","1","2","3","4","1.48","1.82","1","4","1","2"
"1992","no migration background","(1b) general elementary school","1.75","1","1371","1","1","2","4","4","1.7","1.8","1","4","1","1"
"1992","no migration background","(1c) basic vocational qualification","1.48","1","3558","1","1","2","2","4","1.46","1.5","1","4","1","1"
"1992","no migration background","(2a) intermediate vocational","1.39","1","2418","1","1","2","2","4","1.37","1.41","1","4","1","1"
"1992","no migration background","(2b) intermediate general qualification","1.58","1","422","1","1","2","3","4","1.5","1.66","1","4","1","1"
"1992","no migration background","(2c_gen) general maturity certificate","1.51","1","264","1","1","2","2","4","1.42","1.6","1","4","1","1"
"1992","no migration background","(2c_voc) vocational maturity certificate","1.4","1","390","1","1","2","2","4","1.34","1.46","1","4","1","1"
"1992","no migration background","(3a) lower tertiary education","1.3","1","820","1","1","1","2","4","1.26","1.34","1","4","1","1"
"1992","no migration background","(3b) higher tertiary education","1.45","1","697","1","1","2","3","4","1.4","1.5","1","4","1","1"
"1993","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","","","","","","","","","","","","","",""
"1993","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","","","","","","","","","","","","","",""
"1994","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","direct migration background","(0) in school","1.41","1","31","1","1","2","2","3","1.18","1.64","1","3","1","2"
"1995","direct migration background","(1a) inadequately completed","1.61","1","52","1","1","2","2","4","1.38","1.84","1","4","1","2"
"1995","direct migration background","(1b) general elementary school","1.53","1","212","1","1","2","3","4","1.43","1.63","1","4","1","1"
"1995","direct migration background","(1c) basic vocational qualification","1.34","1","351","1","1","2","2","4","1.27","1.41","1","4","1","1"
"1995","direct migration background","(2a) intermediate vocational","1.45","1","96","1","1","2","3","4","1.29","1.61","1","4","1","1"
"1995","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","direct migration background","(2c_gen) general maturity certificate","1.28","1","74","1","1","1","2","3","1.14","1.42","1","4","1","1"
"1995","direct migration background","(2c_voc) vocational maturity certificate","1.72","1","111","1","1","2","4","4","1.56","1.88","1","4","1","1"
"1995","direct migration background","(3a) lower tertiary education","1.56","1","36","1","1","2","3","4","1.31","1.81","1","4","1","2"
"1995","direct migration background","(3b) higher tertiary education","1.35","1","126","1","1","2","2","4","1.25","1.45","1","4","1","1"
"1995","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1995","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","1.71","2","163","1","1","2","3","4","1.59","1.83","1","4","1","2"
"1995","no migration background","(1a) inadequately completed","1.58","1","79","1","1","2","3","4","1.38","1.78","1","4","1","2"
"1995","no migration background","(1b) general elementary school","1.81","1","1188","1","1","2","4","4","1.75","1.87","1","4","1","1"
"1995","no migration background","(1c) basic vocational qualification","1.45","1","3270","1","1","2","2","4","1.43","1.47","1","4","1","1"
"1995","no migration background","(2a) intermediate vocational","1.34","1","2459","1","1","2","2","4","1.32","1.36","1","4","1","1"
"1995","no migration background","(2b) intermediate general qualification","1.58","1","362","1","1","2","3","4","1.5","1.66","1","4","1","1"
"1995","no migration background","(2c_gen) general maturity certificate","1.46","1","277","1","1","2","2","4","1.38","1.54","1","4","1","1"
"1995","no migration background","(2c_voc) vocational maturity certificate","1.29","1","409","1","1","1","2","4","1.24","1.34","1","4","1","1"
"1995","no migration background","(3a) lower tertiary education","1.43","1","810","1","1","2","2","4","1.39","1.47","1","4","1","1"
"1995","no migration background","(3b) higher tertiary education","1.42","1","731","1","1","2","2","4","1.38","1.46","1","4","1","1"
"1996","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1996","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1996","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1996","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1996","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
