"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","1.47","1","82","1","1","2","3","4","1.31","1.63","1","4","1","1"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","1.46","1","1053","1","1","2","2","4","1.42","1.5","1","4","1","1"
"1990","lower secondary degree","direct migration background","1.5","1","237","1","1","2","3","4","1.4","1.6","1","4","1","1"
"1990","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1990","lower secondary degree","no migration background","1.55","1","3770","1","1","2","3","4","1.53","1.57","1","4","1","1"
"1990","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","1.74","2","154","1","1","2","3","4","1.6","1.88","1","4","1","2"
"1990","Other degree","direct migration background","","","","","","","","","","","","","",""
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","2","2","39","1","1","3","4","4","1.61","2.39","1","4","1","2"
"1990","secondary school degree","direct migration background","1.52","1","92","1","1","2","3","4","1.36","1.68","1","4","1","1"
"1990","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","no migration background","1.49","1","1473","1","1","2","2","4","1.45","1.53","1","4","1","1"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","direct migration background","1.38","1","100","1","1","1","2","4","1.25","1.51","1","4","1","1"
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","1.43","1","1554","1","1","2","2","4","1.4","1.46","1","4","1","1"
"1992","lower secondary degree","direct migration background","1.45","1","322","1","1","2","2","4","1.37","1.53","1","4","1","1"
"1992","lower secondary degree","indirect migration background","1.35","1","33","1","1","2","2","3","1.14","1.56","1","3","1","1"
"1992","lower secondary degree","no migration background","1.55","1","4978","1","1","2","3","4","1.53","1.57","1","4","1","1"
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
