"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1990","college entrance qualification","West Germany","1.46","1","1143","1","1","2","2","4","1.42","1.5","1","4","1","1"
"1990","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","West Germany","1.54","1","4035","1","1","2","3","4","1.52","1.56","1","4","1","1"
"1990","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","West Germany","1.74","2","166","1","1","2","3","4","1.61","1.87","1","4","1","2"
"1990","Other degree","East Germany","","","","","","","","","","","","","",""
"1990","Other degree","West Germany","1.82","1","54","1","1","2","4","4","1.52","2.12","1","4","1","1"
"1990","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","West Germany","1.5","1","1573","1","1","2","2","4","1.46","1.54","1","4","1","1"
"1991","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1991","Other degree","East Germany","","","","","","","","","","","","","",""
"1991","Other degree","West Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","East Germany","1.32","1","481","1","1","2","2","3","1.27","1.37","1","4","1","1"
"1992","college entrance qualification","West Germany","1.44","1","1182","1","1","2","2","4","1.4","1.48","1","4","1","1"
"1992","lower secondary degree","East Germany","1.66","1","1476","1","1","2","4","4","1.61","1.71","1","4","1","1"
"1992","lower secondary degree","West Germany","1.52","1","3857","1","1","2","3","4","1.5","1.54","1","4","1","1"
"1992","no degree/no degree yet","East Germany","1.67","1","57","1","1","2","3","4","1.43","1.91","1","4","1","2"
"1992","no degree/no degree yet","West Germany","1.69","1","163","1","1","2","3","4","1.55","1.83","1","4","1","2"
"1992","Other degree","East Germany","1.81","1","46","1","1","2","4","4","1.5","2.12","1","4","1","2"
"1992","Other degree","West Germany","1.73","1","49","1","1","2","4","4","1.46","2","1","4","1","2"
"1992","secondary school degree","East Germany","1.35","1","1847","1","1","2","2","4","1.32","1.38","1","4","1","1"
"1992","secondary school degree","West Germany","1.44","1","1614","1","1","2","2","4","1.41","1.47","1","4","1","1"
"1993","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1993","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1993","Other degree","East Germany","","","","","","","","","","","","","",""
"1993","Other degree","West Germany","","","","","","","","","","","","","",""
"1993","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1993","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1994","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1994","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1994","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1994","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1994","Other degree","East Germany","","","","","","","","","","","","","",""
"1994","Other degree","West Germany","","","","","","","","","","","","","",""
"1994","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1994","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1995","college entrance qualification","East Germany","1.36","1","501","1","1","2","2","4","1.31","1.41","1","4","1","1"
"1995","college entrance qualification","West Germany","1.41","1","1314","1","1","2","2","4","1.37","1.45","1","4","1","1"
"1995","lower secondary degree","East Germany","1.67","1","1289","1","1","2","4","4","1.62","1.72","1","4","1","1"
"1995","lower secondary degree","West Germany","1.51","1","3654","1","1","2","3","4","1.49","1.53","1","4","1","1"
"1995","no degree/no degree yet","East Germany","1.72","2","94","1","1","2","3","4","1.56","1.88","1","4","1","2"
"1995","no degree/no degree yet","West Germany","1.62","1","238","1","1","2","3","4","1.52","1.72","1","4","1","2"
"1995","Other degree","East Germany","1.74","1.05","32","1","1","2","3","4","1.39","2.09","1","4","1","2"
"1995","Other degree","West Germany","1.46","1","401","1","1","2","3","4","1.39","1.53","1","4","1","1"
"1995","secondary school degree","East Germany","1.32","1","1693","1","1","1","2","4","1.29","1.35","1","4","1","1"
"1995","secondary school degree","West Germany","1.41","1","1748","1","1","2","2","4","1.38","1.44","1","4","1","1"
"1996","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1996","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1996","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1996","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1996","Other degree","East Germany","","","","","","","","","","","","","",""
"1996","Other degree","West Germany","","","","","","","","","","","","","",""
"1996","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1996","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1997","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1997","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1997","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1997","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1997","Other degree","East Germany","","","","","","","","","","","","","",""
"1997","Other degree","West Germany","","","","","","","","","","","","","",""
"1997","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1997","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1998","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1998","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1998","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1998","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1998","Other degree","East Germany","","","","","","","","","","","","","",""
"1998","Other degree","West Germany","","","","","","","","","","","","","",""
"1998","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1998","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1999","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1999","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1999","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1999","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1999","Other degree","East Germany","","","","","","","","","","","","","",""
"1999","Other degree","West Germany","","","","","","","","","","","","","",""
"1999","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1999","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2000","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2000","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2000","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2000","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2000","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2000","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2000","Other degree","East Germany","","","","","","","","","","","","","",""
"2000","Other degree","West Germany","","","","","","","","","","","","","",""
"2000","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2000","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2001","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2001","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2001","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2001","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2001","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2001","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2001","Other degree","East Germany","","","","","","","","","","","","","",""
"2001","Other degree","West Germany","","","","","","","","","","","","","",""
"2001","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2001","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2002","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2002","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2002","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2002","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2002","Other degree","East Germany","","","","","","","","","","","","","",""
"2002","Other degree","West Germany","","","","","","","","","","","","","",""
"2002","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2002","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2003","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2003","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2003","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2003","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2003","Other degree","East Germany","","","","","","","","","","","","","",""
"2003","Other degree","West Germany","","","","","","","","","","","","","",""
"2003","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2003","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2004","college entrance qualification","East Germany","1.45","1","1128","1","1","2","2","4","1.41","1.49","1","4","1","1"
"2004","college entrance qualification","West Germany","1.45","1","4222","1","1","2","2","4","1.43","1.47","1","4","1","1"
"2004","lower secondary degree","East Germany","1.69","1","1462","1","1","2","3","4","1.65","1.73","1","4","1","1"
"2004","lower secondary degree","West Germany","1.52","1","5996","1","1","2","2","4","1.5","1.54","1","4","1","1"
"2004","no degree/no degree yet","East Germany","1.71","2","180","1","1","2","3","4","1.59","1.83","1","4","1","2"
"2004","no degree/no degree yet","West Germany","1.6","1","700","1","1","2","3","4","1.55","1.65","1","4","1","1"
"2004","Other degree","East Germany","1.58","1","52","1","1","2","3","4","1.3","1.86","1","4","1","2"
"2004","Other degree","West Germany","1.43","1","1132","1","1","2","2","4","1.39","1.47","1","4","1","1"
"2004","secondary school degree","East Germany","1.47","1","2316","1","1","2","2","4","1.44","1.5","1","4","1","1"
