"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","direct migration background","1.23","1","150","1","1","1","2","2","1.15","1.31","1","4","1","1"
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","1.24","1","1863","1","1","1","2","2","1.22","1.26","1","4","1","1"
"1990","1-pers.-HH","direct migration background","2.45","2","49","1","1","3","4","4","2.13","2.77","1","4","2","3"
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","2.23","2","837","1","1","3","4","4","2.16","2.3","1","4","2","2"
"1990","Couple + C. GT 16 ","direct migration background","1.28","1","83","1","1","1","2","3","1.15","1.41","1","4","1","1"
"1990","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","no migration background","1.44","1","1418","1","1","2","2","4","1.41","1.47","1","4","1","1"
"1990","Couple + C. LE 16","direct migration background","1.21","1","85","1","1","1","2","4","1.11","1.31","1","4","1","1"
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","1.2","1","1373","1","1","1","2","2","1.18","1.22","1","4","1","1"
"1990","Couple + C. LE and GT 16","direct migration background","1.32","1","31","1","1","2","2","2","1.15","1.49","1","2","1","2"
"1990","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","no migration background","1.39","1","395","1","1","2","2","4","1.33","1.45","1","4","1","1"
"1990","Single parent","direct migration background","","","","","","","","","","","","","",""
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","1.83","2","351","1","1","2","3","4","1.73","1.93","1","4","1","2"
"1991","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"1991","Single parent","direct migration background","","","","","","","","","","","","","",""
"1991","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1991","Single parent","no migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","direct migration background","1.12","1","212","1","1","1","2","2","1.07","1.17","1","3","1","1"
"1992","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","no migration background","1.21","1","2742","1","1","1","2","2","1.19","1.23","1","4","1","1"
"1992","1-pers.-HH","direct migration background","2.23","2","66","1","1","3","4","4","1.94","2.52","1","4","1","2"
"1992","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1992","1-pers.-HH","no migration background","2.26","2","1087","1","1","3","4","4","2.19","2.33","1","4","2","2"
"1992","Couple + C. GT 16 ","direct migration background","1.45","1","113","1","1","2","2","3","1.33","1.57","1","4","1","1"
"1992","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","no migration background","1.41","1","2042","1","1","2","2","4","1.38","1.44","1","4","1","1"
"1992","Couple + C. LE 16","direct migration background","1.15","1","100","1","1","1","2","2","1.09","1.21","1","2","1","1"
"1992","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","no migration background","1.15","1","2615","1","1","1","2","2","1.14","1.16","1","4","1","1"
"1992","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","no migration background","1.42","1","677","1","1","2","2","4","1.37","1.47","1","4","1","1"
"1992","Single parent","direct migration background","","","","","","","","","","","","","",""
"1992","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1992","Single parent","no migration background","1.86","2","495","1","1","2","3","4","1.78","1.94","1","4","2","2"
"1993","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1993","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1993","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1993","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"1993","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"1993","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
