"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","(Married) couple without C.","1.13","1","555","1","1","1","2","2","1.1","1.16","1","4","1","1"
"1990","16-34 y.","1-pers.-HH","1.66","1","235","1","1","2","3","4","1.56","1.76","1","4","1","2"
"1990","16-34 y.","Couple + C. GT 16 ","1.63","1","610","1","1","2","3","4","1.57","1.69","1","4","1","2"
"1990","16-34 y.","Couple + C. LE 16","1.12","1","727","1","1","1","2","2","1.09","1.15","1","4","1","1"
"1990","16-34 y.","Couple + C. LE and GT 16","1.56","1","165","1","1","2","3","4","1.44","1.68","1","4","1","2"
"1990","16-34 y.","Single parent","1.62","1","181","1","1","2","3","4","1.51","1.73","1","4","1","2"
"1990","35-65 y.","(Married) couple without C.","1.24","1","974","1","1","1","2","2","1.21","1.27","1","4","1","1"
"1990","35-65 y.","1-pers.-HH","2.09","2","302","1","1","3","4","4","1.98","2.2","1","4","2","2"
"1990","35-65 y.","Couple + C. GT 16 ","1.31","1","849","1","1","2","2","3","1.28","1.34","1","4","1","1"
"1990","35-65 y.","Couple + C. LE 16","1.28","1","739","1","1","2","2","3","1.25","1.31","1","4","1","1"
"1990","35-65 y.","Couple + C. LE and GT 16","1.28","1","269","1","1","2","2","2","1.22","1.34","1","4","1","1"
"1990","35-65 y.","Single parent","1.96","2","168","1","1","3","4","4","1.81","2.11","1","4","2","2"
"1990","66 and older","(Married) couple without C.","1.31","1","495","1","1","2","2","3","1.26","1.36","1","4","1","1"
"1990","66 and older","1-pers.-HH","2.66","3","356","1","2","4","4","4","2.54","2.78","1","4","2","3"
"1990","66 and older","Couple + C. GT 16 ","1.37","1","59","1","1","2","2","4","1.18","1.56","1","4","1","1"
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1991","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1991","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","66 and older","Single parent","","","","","","","","","","","","","",""
"1992","16-34 y.","(Married) couple without C.","1.13","1","666","1","1","1","2","2","1.1","1.16","1","3","1","1"
"1992","16-34 y.","1-pers.-HH","1.62","1","296","1","1","2","3","4","1.52","1.72","1","4","1","1"
"1992","16-34 y.","Couple + C. GT 16 ","1.64","1","832","1","1","2","3","4","1.59","1.69","1","4","1","1"
"1992","16-34 y.","Couple + C. LE 16","1.09","1","1383","1","1","1","1","2","1.07","1.11","1","4","1","1"
"1992","16-34 y.","Couple + C. LE and GT 16","1.69","2","261","1","1","2","3","4","1.59","1.79","1","4","1","2"
"1992","16-34 y.","Single parent","1.58","1","253","1","1","2","2","4","1.49","1.67","1","4","1","2"
"1992","35-65 y.","(Married) couple without C.","1.2","1","1609","1","1","1","2","2","1.18","1.22","1","4","1","1"
"1992","35-65 y.","1-pers.-HH","2.14","2","397","1","1","3","4","4","2.04","2.24","1","4","2","2"
"1992","35-65 y.","Couple + C. GT 16 ","1.28","1","1268","1","1","2","2","3","1.25","1.31","1","4","1","1"
"1992","35-65 y.","Couple + C. LE 16","1.19","1","1341","1","1","1","2","2","1.17","1.21","1","3","1","1"
"1992","35-65 y.","Couple + C. LE and GT 16","1.25","1","453","1","1","1","2","2","1.21","1.29","1","3","1","1"
"1992","35-65 y.","Single parent","2.06","2","242","1","1","3","4","4","1.94","2.18","1","4","2","2"
"1992","66 and older","(Married) couple without C.","1.27","1","691","1","1","1","2","3","1.23","1.31","1","4","1","1"
"1992","66 and older","1-pers.-HH","2.65","2","466","1","2","4","4","4","2.54","2.76","1","4","2","3"
"1992","66 and older","Couple + C. GT 16 ","1.35","1","84","1","1","2","2","3","1.23","1.47","1","3","1","1"
"1992","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","66 and older","Single parent","2.3","2","35","1","1","3","4","4","1.93","2.67","1","4","2","3"
"1993","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1993","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","16-34 y.","Single parent","","","","","","","","","","","","","",""
"1993","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"1993","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1993","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","35-65 y.","Single parent","","","","","","","","","","","","","",""
"1993","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1993","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
