"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","general elemantary","3.24","3","294","2","3","4","4","4","3.15","3.33","1","4","3","3"
"1990","Baden-Württemberg","higher education","2.69","3","91","2","2","3","4","4","2.54","2.84","1","4","2","3"
"1990","Baden-Württemberg","higher vocational","2.84","3","97","2","2","3","4","4","2.7","2.98","1","4","3","3"
"1990","Baden-Württemberg","in school","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","inadequately","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","middle vocational","3.04","3","608","2","3","4","4","4","2.98","3.1","1","4","3","3"
"1990","Baden-Württemberg","vocational + Abi","2.65","3","31","1","2","3","4","4","2.35","2.95","1","4","2","3"
"1990","Bavaria","general elemantary","3.25","3","273","2","3","4","4","4","3.17","3.33","1","4","3","3"
"1990","Bavaria","higher education","2.66","3","120","2","2","3","4","4","2.52","2.8","1","4","2","3"
"1990","Bavaria","higher vocational","2.92","3","89","2","2","3","4","4","2.77","3.07","1","4","3","3"
"1990","Bavaria","in school","","","","","","","","","","","","","",""
"1990","Bavaria","inadequately","","","","","","","","","","","","","",""
"1990","Bavaria","middle vocational","3.06","3","709","2","3","4","4","4","3","3.12","1","4","3","3"
"1990","Bavaria","vocational + Abi","2.98","3","36","2","3","3","4","4","2.75","3.21","1","4","3","3"
"1990","Berlin","general elemantary","3.1","3","53","2","3","4","4","4","2.91","3.29","2","4","3","3"
"1990","Berlin","higher education","2.33","2","33","1","2","3","3","4","2.07","2.59","1","4","2","3"
"1990","Berlin","higher vocational","","","","","","","","","","","","","",""
"1990","Berlin","in school","","","","","","","","","","","","","",""
"1990","Berlin","inadequately","","","","","","","","","","","","","",""
"1990","Berlin","middle vocational","2.95","3","109","2","2","3","4","4","2.81","3.09","1","4","3","3"
"1990","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1990","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1990","Brandenburg","higher education","","","","","","","","","","","","","",""
"1990","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","in school","","","","","","","","","","","","","",""
"1990","Brandenburg","inadequately","","","","","","","","","","","","","",""
