"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","Female","2.62","3","433","2","2","3","4","4","2.55","2.69","1","4","3","3"
"1990","college entrance qualification","Male","2.64","3","714","2","2","3","4","4","2.58","2.7","1","4","3","3"
"1990","lower secondary degree","Female","3.23","3","2181","2","3","4","4","4","3.2","3.26","1","4","3","3"
"1990","lower secondary degree","Male","3.02","3","1886","2","3","4","4","4","2.99","3.05","1","4","3","3"
"1990","no degree/no degree yet","Female","2.98","3","82","2","2","4","4","4","2.8","3.16","1","4","3","3"
"1990","no degree/no degree yet","Male","2.92","3","90","2","2","3","4","4","2.76","3.08","1","4","3","3"
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","3.25","3","30","2","3","4","4","4","3","3.5","2","4","3","4"
"1990","secondary school degree","Female","2.96","3","938","2","3","3","4","4","2.92","3","1","4","3","3"
"1990","secondary school degree","Male","2.8","3","639","2","2","3","4","4","2.74","2.86","1","4","3","3"
"1991","college entrance qualification","Female","","","","","","","","","","","","","",""
"1991","college entrance qualification","Male","","","","","","","","","","","","","",""
"1991","lower secondary degree","Female","","","","","","","","","","","","","",""
"1991","lower secondary degree","Male","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1991","Other degree","Female","","","","","","","","","","","","","",""
"1991","Other degree","Male","","","","","","","","","","","","","",""
"1991","secondary school degree","Female","","","","","","","","","","","","","",""
"1991","secondary school degree","Male","","","","","","","","","","","","","",""
"1992","college entrance qualification","Female","2.81","3","675","2","2","3","4","4","2.76","2.86","1","4","3","3"
"1992","college entrance qualification","Male","2.8","3","988","2","2","3","4","4","2.75","2.85","1","4","3","3"
"1992","lower secondary degree","Female","3.39","3","2859","2","3","4","4","4","3.37","3.41","1","4","3","3"
"1992","lower secondary degree","Male","3.23","3","2473","2","3","4","4","4","3.2","3.26","1","4","3","3"
"1992","no degree/no degree yet","Female","3.12","3","123","2","3","4","4","4","2.97","3.27","1","4","3","3"
"1992","no degree/no degree yet","Male","3.13","3","103","2","3","4","4","4","2.99","3.27","1","4","3","3"
"1992","Other degree","Female","3.27","3","46","2","3","4","4","4","3.05","3.49","1","4","3","4"
"1992","Other degree","Male","3.58","4","50","3","3","4","4","4","3.41","3.75","2","4","3","4"
"1992","secondary school degree","Female","3.1","3","1960","2","3","4","4","4","3.07","3.13","1","4","3","3"
"1992","secondary school degree","Male","3.07","3","1511","2","3","4","4","4","3.03","3.11","1","4","3","3"
"1993","college entrance qualification","Female","","","","","","","","","","","","","",""
"1993","college entrance qualification","Male","","","","","","","","","","","","","",""
"1993","lower secondary degree","Female","","","","","","","","","","","","","",""
"1993","lower secondary degree","Male","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1993","Other degree","Female","","","","","","","","","","","","","",""
"1993","Other degree","Male","","","","","","","","","","","","","",""
"1993","secondary school degree","Female","","","","","","","","","","","","","",""
"1993","secondary school degree","Male","","","","","","","","","","","","","",""
"1994","college entrance qualification","Female","","","","","","","","","","","","","",""
"1994","college entrance qualification","Male","","","","","","","","","","","","","",""
"1994","lower secondary degree","Female","","","","","","","","","","","","","",""
"1994","lower secondary degree","Male","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1994","Other degree","Female","","","","","","","","","","","","","",""
"1994","Other degree","Male","","","","","","","","","","","","","",""
"1994","secondary school degree","Female","","","","","","","","","","","","","",""
"1994","secondary school degree","Male","","","","","","","","","","","","","",""
"1995","college entrance qualification","Female","2.87","3","771","2","2","3","4","4","2.82","2.92","1","4","3","3"
"1995","college entrance qualification","Male","2.86","3","1049","2","2","3","4","4","2.82","2.9","1","4","3","3"
"1995","lower secondary degree","Female","3.35","3","2635","2","3","4","4","4","3.32","3.38","1","4","3","3"
"1995","lower secondary degree","Male","3.19","3","2332","2","3","4","4","4","3.16","3.22","1","4","3","3"
"1995","no degree/no degree yet","Female","3.09","3","173","2","3","4","4","4","2.98","3.2","1","4","3","3"
"1995","no degree/no degree yet","Male","3.19","3","162","2","3","4","4","4","3.08","3.3","1","4","3","3"
"1995","Other degree","Female","3.47","4","217","2","3","4","4","4","3.38","3.56","1","4","4","4"
"1995","Other degree","Male","3.21","3","220","2","3","4","4","4","3.11","3.31","1","4","3","4"
"1995","secondary school degree","Female","3.14","3","1967","2","3","4","4","4","3.11","3.17","1","4","3","3"
"1995","secondary school degree","Male","3.08","3","1469","2","3","4","4","4","3.04","3.12","1","4","3","3"
"1996","college entrance qualification","Female","","","","","","","","","","","","","",""
"1996","college entrance qualification","Male","","","","","","","","","","","","","",""
"1996","lower secondary degree","Female","","","","","","","","","","","","","",""
"1996","lower secondary degree","Male","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","Male","","","","","","","","","","","","","",""
