"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","Employed","Part Time","","","","","","","","","","","","","",""
"2009","Not Employed","Full Time","","","","","","","","","","","","","",""
"2009","Not Employed","Not Working","","","","","","","","","","","","","",""
"2009","Not Employed","Part Time","","","","","","","","","","","","","",""
"2010","Employed","Full Time","2.69","3","2779","2","2","3","4","4","2.66","2.72","1","4","3","3"
"2010","Employed","Not Working","","","","","","","","","","","","","",""
"2010","Employed","Part Time","2.7","3","2439","2","2","3","4","4","2.67","2.73","1","4","3","3"
"2010","Not Employed","Full Time","","","","","","","","","","","","","",""
"2010","Not Employed","Not Working","2.77","3","2077","2","2","3","4","4","2.73","2.81","1","4","3","3"
"2010","Not Employed","Part Time","","","","","","","","","","","","","",""
"2011","Employed","Full Time","","","","","","","","","","","","","",""
"2011","Employed","Not Working","","","","","","","","","","","","","",""
"2011","Employed","Part Time","","","","","","","","","","","","","",""
"2011","Not Employed","Full Time","","","","","","","","","","","","","",""
"2011","Not Employed","Not Working","","","","","","","","","","","","","",""
"2011","Not Employed","Part Time","","","","","","","","","","","","","",""
"2012","Employed","Full Time","2.85","3","10416","2","2","3","4","4","2.84","2.86","1","4","3","3"
"2012","Employed","Not Working","","","","","","","","","","","","","",""
"2012","Employed","Part Time","2.81","3","7446","2","2","3","4","4","2.79","2.83","1","4","3","3"
"2012","Not Employed","Full Time","","","","","","","","","","","","","",""
"2012","Not Employed","Not Working","2.88","3","9754","2","2","3","4","4","2.86","2.9","1","4","3","3"
"2012","Not Employed","Part Time","","","","","","","","","","","","","",""
"2013","Employed","Full Time","","","","","","","","","","","","","",""
"2013","Employed","Not Working","","","","","","","","","","","","","",""
"2013","Employed","Part Time","","","","","","","","","","","","","",""
"2013","Not Employed","Full Time","","","","","","","","","","","","","",""
"2013","Not Employed","Not Working","","","","","","","","","","","","","",""
"2013","Not Employed","Part Time","","","","","","","","","","","","","",""
"2014","Employed","Full Time","","","","","","","","","","","","","",""
"2014","Employed","Not Working","","","","","","","","","","","","","",""
"2014","Employed","Part Time","","","","","","","","","","","","","",""
"2014","Not Employed","Full Time","","","","","","","","","","","","","",""
"2014","Not Employed","Not Working","","","","","","","","","","","","","",""
"2014","Not Employed","Part Time","","","","","","","","","","","","","",""
"2015","Employed","Full Time","","","","","","","","","","","","","",""
"2015","Employed","Not Working","","","","","","","","","","","","","",""
"2015","Employed","Part Time","","","","","","","","","","","","","",""
"2015","Not Employed","Full Time","","","","","","","","","","","","","",""
"2015","Not Employed","Not Working","","","","","","","","","","","","","",""
"2015","Not Employed","Part Time","","","","","","","","","","","","","",""
"2016","Employed","Full Time","2.81","3","9154","2","2","3","4","4","2.79","2.83","1","4","3","3"
"2016","Employed","Not Working","","","","","","","","","","","","","",""
"2016","Employed","Part Time","2.75","3","6954","2","2","3","4","4","2.73","2.77","1","4","3","3"
"2016","Not Employed","Full Time","","","","","","","","","","","","","",""
"2016","Not Employed","Not Working","2.85","3","8194","2","2","3","4","4","2.83","2.87","1","4","3","3"
"2016","Not Employed","Part Time","","","","","","","","","","","","","",""
