"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","college entrance qualification","2.62","3","570","2","2","3","3","4","2.56","2.68","1","4","3","3"
"1990","16-34 y.","lower secondary degree","3.1","3","989","2","3","4","4","4","3.06","3.14","1","4","3","3"
"1990","16-34 y.","no degree/no degree yet","2.86","3","147","2","2","3","4","4","2.74","2.98","1","4","3","3"
"1990","16-34 y.","Other degree","3.35","3","32","3","3","4","4","4","3.09","3.61","1","4","3","4"
"1990","16-34 y.","secondary school degree","2.94","3","795","2","3","3","4","4","2.89","2.99","1","4","3","3"
"1990","35-65 y.","college entrance qualification","2.57","3","483","2","2","3","4","4","2.5","2.64","1","4","2","3"
"1990","35-65 y.","lower secondary degree","3.04","3","2325","2","3","4","4","4","3.01","3.07","1","4","3","3"
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1990","35-65 y.","secondary school degree","2.79","3","616","2","2","3","4","4","2.73","2.85","1","4","3","3"
"1990","66 and older","college entrance qualification","2.91","3","94","2","2","3","4","4","2.75","3.07","1","4","3","3"
"1990","66 and older","lower secondary degree","3.38","4","753","2","3","4","4","4","3.33","3.43","1","4","3","4"
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","3.08","3","166","2","3","4","4","4","2.96","3.2","1","4","3","3"
"1991","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","2.81","3","741","2","2","3","4","4","2.76","2.86","1","4","3","3"
"1992","16-34 y.","lower secondary degree","3.3","3","1035","3","3","4","4","4","3.26","3.34","1","4","3","3"
"1992","16-34 y.","no degree/no degree yet","3.02","3","186","2","3","4","4","4","2.91","3.13","1","4","3","3"
"1992","16-34 y.","Other degree","3.55","4","37","3","3","4","4","4","3.36","3.74","2","4","3","4"
"1992","16-34 y.","secondary school degree","3.14","3","1813","2","3","4","4","4","3.11","3.17","1","4","3","3"
"1992","35-65 y.","college entrance qualification","2.76","3","824","2","2","3","4","4","2.71","2.81","1","4","3","3"
"1992","35-65 y.","lower secondary degree","3.25","3","3227","2","3","4","4","4","3.23","3.27","1","4","3","3"
"1992","35-65 y.","no degree/no degree yet","3.47","4","31","2","3","4","4","4","3.16","3.78","1","4","3","4"
"1992","35-65 y.","Other degree","3.35","3.74","47","2","3","4","4","4","3.13","3.57","1","4","3","4"
"1992","35-65 y.","secondary school degree","3.01","3","1449","2","3","3","4","4","2.97","3.05","1","4","3","3"
"1992","66 and older","college entrance qualification","3.03","3","98","2","2","4","4","4","2.86","3.2","1","4","3","3"
"1992","66 and older","lower secondary degree","3.47","4","1070","2","3","4","4","4","3.43","3.51","1","4","4","4"
"1992","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","66 and older","Other degree","","","","","","","","","","","","","",""
"1992","66 and older","secondary school degree","3.2","3","209","2","3","4","4","4","3.09","3.31","1","4","3","3"
"1993","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1993","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
