"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","direct migration background","3.19","3","149","2","3","4","4","4","3.07","3.31","1","4","3","3"
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","3.05","3","1855","2","3","4","4","4","3.02","3.08","1","4","3","3"
"1990","1-pers.-HH","direct migration background","2.95","3","49","2","2","4","4","4","2.67","3.23","1","4","3","3"
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","3.03","3","858","2","2","4","4","4","2.97","3.09","1","4","3","3"
"1990","Couple + C. GT 16 ","direct migration background","3.06","3","84","2","3","4","4","4","2.89","3.23","1","4","3","3"
"1990","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. GT 16 ","no migration background","2.93","3","1425","2","3","3","4","4","2.89","2.97","1","4","3","3"
"1990","Couple + C. LE 16","direct migration background","3.19","3","84","2","3","4","4","4","3.04","3.34","1","4","3","3"
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","2.92","3","1373","2","3","3","4","4","2.88","2.96","1","4","3","3"
"1990","Couple + C. LE and GT 16","direct migration background","3.23","3","33","2","3","4","4","4","2.99","3.47","2","4","3","4"
"1990","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","no migration background","2.95","3","393","2","2","3","4","4","2.88","3.02","1","4","3","3"
"1990","Single parent","direct migration background","","","","","","","","","","","","","",""
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","3","3","366","2","3","4","4","4","2.92","3.08","1","4","3","3"
"1991","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1991","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
