"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","Female","3.11","3","603","2","3","4","4","4","3.05","3.17","1","4","3","3"
"1990","Baden-W?rttemberg","Male","2.98","3","555","2","2","3","4","4","2.92","3.04","1","4","3","3"
"1990","Bavaria","Female","3.13","3","649","2","3","4","4","4","3.07","3.19","1","4","3","3"
"1990","Bavaria","Male","2.96","3","624","2","2","3","4","4","2.9","3.02","1","4","3","3"
"1990","Berlin","Female","2.91","3","126","2","2","3","4","4","2.77","3.05","1","4","3","3"
"1990","Berlin","Male","2.91","3","108","2","2","3","4","4","2.77","3.05","1","4","3","3"
"1990","Brandenburg","Female","","","","","","","","","","","","","",""
"1990","Brandenburg","Male","","","","","","","","","","","","","",""
"1990","Bremen","Female","3","3","49","2","2","4","4","4","2.74","3.26","1","4","3","4"
"1990","Bremen","Male","2.65","3","37","1","2","3","4","4","2.33","2.97","1","4","2","3"
"1990","Hamburg","Female","3","3","66","2","3","3","4","4","2.84","3.16","2","4","3","3"
"1990","Hamburg","Male","2.85","3","61","2","2","3","4","4","2.68","3.02","1","4","3","3"
"1990","Hesse","Female","3.15","3","341","2","3","4","4","4","3.07","3.23","1","4","3","3"
"1990","Hesse","Male","2.9","3","326","2","2","3","4","4","2.81","2.99","1","4","3","3"
"1990","Lower Saxony","Female","3.15","3","430","2","3","4","4","4","3.08","3.22","1","4","3","3"
"1990","Lower Saxony","Male","2.88","3","412","2","2","3","4","4","2.81","2.95","1","4","3","3"
"1990","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Female","2.99","3","1015","2","2","4","4","4","2.94","3.04","1","4","3","3"
"1990","North Rhine-Westphalia","Male","2.79","3","911","2","2","3","4","4","2.74","2.84","1","4","3","3"
"1990","Rhineland-Palatinate,Saarland","Female","3.25","3","296","2","3","4","4","4","3.16","3.34","1","4","3","3"
"1990","Rhineland-Palatinate,Saarland","Male","3.01","3","263","2","3","4","4","4","2.92","3.1","1","4","3","3"
"1990","Saxony","Female","","","","","","","","","","","","","",""
"1990","Saxony","Male","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Female","3.14","3","130","2","3","4","4","4","3.02","3.26","1","4","3","3"
"1990","Schleswig-Holstein","Male","2.92","3","122","2","2","3","4","4","2.79","3.05","1","4","3","3"
"1990","Thuringia","Female","","","","","","","","","","","","","",""
"1990","Thuringia","Male","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"1991","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"1991","Bavaria","Female","","","","","","","","","","","","","",""
"1991","Bavaria","Male","","","","","","","","","","","","","",""
"1991","Berlin","Female","","","","","","","","","","","","","",""
"1991","Berlin","Male","","","","","","","","","","","","","",""
"1991","Brandenburg","Female","","","","","","","","","","","","","",""
"1991","Brandenburg","Male","","","","","","","","","","","","","",""
"1991","Bremen","Female","","","","","","","","","","","","","",""
"1991","Bremen","Male","","","","","","","","","","","","","",""
"1991","Hamburg","Female","","","","","","","","","","","","","",""
"1991","Hamburg","Male","","","","","","","","","","","","","",""
"1991","Hesse","Female","","","","","","","","","","","","","",""
"1991","Hesse","Male","","","","","","","","","","","","","",""
"1991","Lower Saxony","Female","","","","","","","","","","","","","",""
"1991","Lower Saxony","Male","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"1991","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"1991","Saxony","Female","","","","","","","","","","","","","",""
"1991","Saxony","Male","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1991","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"1991","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"1991","Thuringia","Female","","","","","","","","","","","","","",""
"1991","Thuringia","Male","","","","","","","","","","","","","",""
"1992","Baden-W?rttemberg","Female","3.27","3","578","2","3","4","4","4","3.21","3.33","1","4","3","3"
"1992","Baden-W?rttemberg","Male","3.14","3","518","2","3","4","4","4","3.08","3.2","1","4","3","3"
"1992","Bavaria","Female","3.27","3","663","2","3","4","4","4","3.22","3.32","1","4","3","3"
