"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","3.21","3","113","2","3","4","4","4","3.06","3.36","1","4","3","4"
"1990","direct migration background","higher education","2.87","3","50","2","2","4","4","4","2.64","3.1","1","4","3","3"
"1990","direct migration background","higher vocational","3.12","3","38","2","3","4","4","4","2.87","3.37","1","4","3","3"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
"1990","direct migration background","middle vocational","3.13","3","216","2","3","4","4","4","3.03","3.23","1","4","3","3"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","3.23","3","1502","2","3","4","4","4","3.19","3.27","1","4","3","3"
"1990","no migration background","higher education","2.59","3","603","2","2","3","3","4","2.53","2.65","1","4","3","3"
"1990","no migration background","higher vocational","2.91","3","457","2","2","3","4","4","2.84","2.98","1","4","3","3"
"1990","no migration background","in school","2.76","3","101","2","2","3","4","4","2.61","2.91","1","4","3","3"
"1990","no migration background","inadequately","3.21","3","66","2","3","4","4","4","3.02","3.4","1","4","3","4"
"1990","no migration background","middle vocational","2.97","3","3634","2","3","3","4","4","2.95","2.99","1","4","3","3"
"1990","no migration background","vocational + Abi","2.73","3","192","2","2","3","4","4","2.63","2.83","1","4","3","3"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","","","","","","",""
"1991","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","direct migration background","general elemantary","3.29","3","123","2","3","4","4","4","3.16","3.42","1","4","3","4"
"1992","direct migration background","higher education","2.88","3","87","2","2","3","4","4","2.71","3.05","1","4","3","3"
"1992","direct migration background","higher vocational","3.13","3","50","2","3","4","4","4","2.92","3.34","1","4","3","3"
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","3.29","3","277","2","3","4","4","4","3.2","3.38","1","4","3","4"
"1992","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","indirect migration background","general elemantary","2.82","3","32","2","2","3","4","4","2.54","3.1","1","4","2","3"
"1992","indirect migration background","higher education","","","","","","","","","","","","","",""
"1992","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","in school","","","","","","","","","","","","","",""
"1992","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1992","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","no migration background","general elemantary","3.39","4","1787","2","3","4","4","4","3.36","3.42","1","4","3","4"
"1992","no migration background","higher education","2.83","3","1518","2","2","3","4","4","2.79","2.87","1","4","3","3"
"1992","no migration background","higher vocational","3.06","3","695","2","3","4","4","4","3.01","3.11","1","4","3","3"
"1992","no migration background","in school","2.88","3","123","2","2","3","4","4","2.75","3.01","1","4","3","3"
"1992","no migration background","inadequately","3.55","4","84","3","3","4","4","4","3.39","3.71","1","4","3","4"
"1992","no migration background","middle vocational","3.19","3","5714","2","3","4","4","4","3.17","3.21","1","4","3","3"
