"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","3.26","3","236","2","3","4","4","4","3.16","3.36","1","4","3","3"
"1990","direct migration background","Male","2.99","3","206","2","3","4","4","4","2.88","3.1","1","4","3","3"
"1990","indirect migration background","Female","3.12","3","31","3","3","3","4","4","2.86","3.38","2","4","3","4"
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","3.08","3","3438","2","3","4","4","4","3.05","3.11","1","4","3","3"
"1990","no migration background","Male","2.89","3","3189","2","2","3","4","4","2.86","2.92","1","4","3","3"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","3.3","3","312","2","3","4","4","4","3.21","3.39","1","4","3","4"
"1992","direct migration background","Male","3.1","3","260","2","3","4","4","4","3.01","3.19","1","4","3","3"
"1992","indirect migration background","Female","3.13","3","41","2","3","4","4","4","2.9","3.36","1","4","3","3"
"1992","indirect migration background","Male","3.23","3","39","2","3","4","4","4","3","3.46","2","4","3","3"
"1992","no migration background","Female","3.22","3","5388","2","3","4","4","4","3.2","3.24","1","4","3","3"
"1992","no migration background","Male","3.1","3","4911","2","3","4","4","4","3.08","3.12","1","4","3","3"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","3.35","3","598","2","3","4","4","4","3.29","3.41","1","4","3","4"
"1995","direct migration background","Male","3.13","3","543","2","3","4","4","4","3.06","3.2","1","4","3","3"
"1995","indirect migration background","Female","3.2","3","72","2","3","4","4","4","3.03","3.37","1","4","3","4"
"1995","indirect migration background","Male","2.92","3","68","2","2","3","4","4","2.75","3.09","1","4","3","3"
"1995","no migration background","Female","3.21","3","5203","2","3","4","4","4","3.19","3.23","1","4","3","3"
"1995","no migration background","Male","3.1","3","4721","2","3","4","4","4","3.08","3.12","1","4","3","3"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","","","","","","","","","","","","","",""
"1998","direct migration background","Male","","","","","","","","","","","","","",""
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","","","","","","","","","","","","","",""
"1998","no migration background","Male","","","","","","","","","","","","","",""
"1999","direct migration background","Female","","","","","","","","","","","","","",""
"1999","direct migration background","Male","","","","","","","","","","","","","",""
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","","","","","","","","","","","","","",""
"1999","no migration background","Male","","","","","","","","","","","","","",""
"2000","direct migration background","Female","","","","","","","","","","","","","",""
"2000","direct migration background","Male","","","","","","","","","","","","","",""
"2000","indirect migration background","Female","","","","","","","","","","","","","",""
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","","","","","","","","","","","","","",""
"2000","no migration background","Male","","","","","","","","","","","","","",""
"2001","direct migration background","Female","","","","","","","","","","","","","",""
"2001","direct migration background","Male","","","","","","","","","","","","","",""
"2001","indirect migration background","Female","","","","","","","","","","","","","",""
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","","","","","","","","","","","","","",""
"2001","no migration background","Male","","","","","","","","","","","","","",""
"2002","direct migration background","Female","","","","","","","","","","","","","",""
"2002","direct migration background","Male","","","","","","","","","","","","","",""
"2002","indirect migration background","Female","","","","","","","","","","","","","",""
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","","","","","","","","","","","","","",""
"2002","no migration background","Male","","","","","","","","","","","","","",""
"2003","direct migration background","Female","","","","","","","","","","","","","",""
"2003","direct migration background","Male","","","","","","","","","","","","","",""
"2003","indirect migration background","Female","","","","","","","","","","","","","",""
"2003","indirect migration background","Male","","","","","","","","","","","","","",""
"2003","no migration background","Female","","","","","","","","","","","","","",""
"2003","no migration background","Male","","","","","","","","","","","","","",""
"2004","direct migration background","Female","3.22","3","1309","2","3","4","4","4","3.18","3.26","1","4","3","3"
"2004","direct migration background","Male","3.05","3","1215","2","3","4","4","4","3.01","3.09","1","4","3","3"
"2004","indirect migration background","Female","3.02","3","410","2","3","4","4","4","2.95","3.09","1","4","3","3"
"2004","indirect migration background","Male","2.97","3","382","2","2","4","4","4","2.89","3.05","1","4","3","3"
"2004","no migration background","Female","2.97","3","9460","2","3","3","4","4","2.96","2.98","1","4","3","3"
"2004","no migration background","Male","2.86","3","8768","2","2","3","4","4","2.84","2.88","1","4","3","3"
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","3.33","3","1013","2","3","4","4","4","3.29","3.37","1","4","3","4"
"2008","direct migration background","Male","3.21","3","876","2","3","4","4","4","3.16","3.26","1","4","3","3"
"2008","indirect migration background","Female","3.13","3","401","2","3","4","4","4","3.06","3.2","1","4","3","3"
"2008","indirect migration background","Male","3.12","3","369","2","3","4","4","4","3.04","3.2","1","4","3","3"
"2008","no migration background","Female","3.14","3","8656","2","3","4","4","4","3.12","3.16","1","4","3","3"
"2008","no migration background","Male","3.04","3","7954","2","3","4","4","4","3.02","3.06","1","4","3","3"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","2.92","3","792","2","2","4","4","4","2.86","2.98","1","4","3","3"
"2010","direct migration background","Male","2.81","3","627","2","2","3","4","4","2.74","2.88","1","4","3","3"
"2010","indirect migration background","Female","2.64","3","290","2","2","3","4","4","2.55","2.73","1","4","3","3"
"2010","indirect migration background","Male","2.65","3","198","2","2","3","4","4","2.53","2.77","1","4","2","3"
"2010","no migration background","Female","2.68","3","3245","2","2","3","4","4","2.65","2.71","1","4","3","3"
"2010","no migration background","Male","2.64","3","2143","2","2","3","4","4","2.61","2.67","1","4","3","3"
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","3.07","3","1687","2","3","4","4","4","3.03","3.11","1","4","3","3"
"2012","direct migration background","Male","2.99","3","1350","2","2","4","4","4","2.95","3.03","1","4","3","3"
"2012","indirect migration background","Female","2.8","3","703","2","2","3","4","4","2.74","2.86","1","4","3","3"
"2012","indirect migration background","Male","2.91","3","574","2","2","3","4","4","2.85","2.97","1","4","3","3"
"2012","no migration background","Female","2.85","3","12668","2","2","3","4","4","2.84","2.86","1","4","3","3"
"2012","no migration background","Male","2.79","3","10634","2","2","3","4","4","2.78","2.8","1","4","3","3"
"2013","direct migration background","Female","","","","","","","","","","","","","",""
"2013","direct migration background","Male","","","","","","","","","","","","","",""
"2013","indirect migration background","Female","","","","","","","","","","","","","",""
"2013","indirect migration background","Male","","","","","","","","","","","","","",""
"2013","no migration background","Female","","","","","","","","","","","","","",""
"2013","no migration background","Male","","","","","","","","","","","","","",""
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","","","","",""
"2016","direct migration background","Female","2.98","3","2658","2","2","4","4","4","2.95","3.01","1","4","3","3"
"2016","direct migration background","Male","2.9","3","2206","2","2","3","4","4","2.87","2.93","1","4","3","3"
"2016","indirect migration background","Female","2.74","3","852","2","2","3","4","4","2.69","2.79","1","4","3","3"
"2016","indirect migration background","Male","2.73","3","714","2","2","3","4","4","2.67","2.79","1","4","3","3"
"2016","no migration background","Female","2.83","3","9668","2","2","3","4","4","2.81","2.85","1","4","3","3"
"2016","no migration background","Male","2.76","3","8204","2","2","3","4","4","2.74","2.78","1","4","3","3"
